Demand,SolarGen
17.42738,0.441
21.95768,0.558
27.06627,0.611
25.0408,0.6
22.63776,0.549
22.78796,0.449
26.03949,0.307
23.68963,0.178
27.29272,0.057
48.74047,0
72.37006,0
62.71362,0
40.42437,0
26.37808,0
16.01915,0
6.7183,0
4.1599,0
4.52503,0
4.40353,0
4.93756,0
9.82081,0
14.37969,0.002
16.22224,0.108
14.39881,0.276
16.02825,0.443
19.75026,0.585
23.78193,0.655
24.41487,0.666
22.88228,0.623
17.84195,0.517
25.02692,0.363
26.03234,0.203
28.04987,0.067
56.90487,0
59.66829,0
60.54307,0
49.89612,0
25.30515,0
12.40096,0
5.75905,0
5.18794,0
4.25612,0
4.63663,0
4.2542,0
11.7982,0
15.13916,0.001
19.54887,0.102
17.09385,0.32
14.00607,0.52
23.13264,0.68
30.11986,0.751
23.61718,0.769
29.05925,0.737
20.88072,0.659
28.11609,0.53
33.148,0.349
38.23326,0.133
43.68215,0
60.90455,0
62.38065,0
51.17437,0
28.35249,0
14.03974,0
7.07516,0
4.67918,0
4.27582,0
4.42428,0
4.64129,0
9.99854,0
14.79389,0.002
20.35981,0.132
15.10127,0.347
17.05418,0.527
16.95322,0.686
22.59985,0.752
25.83978,0.769
29.29611,0.737
23.04087,0.658
21.77434,0.527
24.2927,0.342
27.16141,0.126
41.89871,0
49.65515,0
74.1833,0
48.74986,0
21.46655,0
12.78846,0
6.76325,0
4.90841,0
5.13212,0
5.04219,0
4.68293,0
12.60877,0
14.90307,0.002
23.0104,0.103
18.51115,0.292
19.03025,0.479
21.06102,0.62
25.78693,0.705
23.62485,0.726
24.77074,0.709
21.86808,0.624
27.21452,0.48
26.2857,0.279
27.65501,0.083
46.43577,0
63.11854,0
67.3346,0
51.63906,0
28.29401,0
14.38285,0
6.63035,0
6.3153,0
5.73489,0
5.22942,0
4.45308,0
12.29479,0
15.27728,0.002
18.05634,0.118
19.52366,0.318
19.0907,0.496
24.36543,0.651
29.82465,0.714
29.56172,0.73
30.23966,0.688
27.92736,0.603
32.09141,0.439
26.93502,0.247
31.27276,0.067
43.89306,0
70.59622,0
73.08601,0
60.50041,0
29.55554,0
15.07201,0
6.49422,0
5.36711,0
5.36149,0
4.95343,0
4.44256,0
11.87655,0
18.68342,0.002
23.98687,0.132
19.46616,0.338
17.97213,0.508
24.19391,0.621
27.98043,0.675
30.56001,0.648
25.6726,0.53
29.21786,0.403
34.62526,0.275
29.56029,0.15
35.94915,0.044
49.52775,0
67.7309,0
75.542,0
58.12389,0
29.44633,0
17.29333,0
6.7331,0
4.8369,0
4.50547,0
4.59212,0
3.92024,0
10.08583,0
12.64994,0.002
18.43157,0.133
14.72612,0.346
16.60721,0.52
15.52257,0.641
20.84518,0.71
24.30686,0.73
23.54038,0.696
23.25588,0.603
19.95416,0.382
21.37835,0.204
27.23442,0.063
39.60897,0
60.75937,0
60.48305,0
59.59344,0
28.39491,0
8.67343,0
5.76411,0
4.60385,0
5.70414,0
4.55685,0
4.30505,0
10.09683,0
14.49233,0.002
16.95086,0.111
15.56934,0.296
20.4148,0.459
21.11161,0.564
21.88044,0.623
24.58498,0.631
30.81525,0.567
20.75098,0.397
23.28587,0.251
23.94462,0.129
30.45541,0.037
38.03995,0
56.66139,0
64.28128,0
51.29066,0
25.06731,0
13.47187,0
6.00702,0
3.6557,0
3.61583,0
3.22814,0
3.80239,0
9.17605,0
11.16616,0.001
14.80498,0.094
13.44754,0.258
17.99665,0.439
17.70283,0.612
24.7016,0.686
16.47206,0.672
23.80068,0.613
18.57161,0.538
20.69421,0.338
17.33778,0.168
23.5031,0.048
37.74807,0
46.60845,0
65.27877,0
43.30505,0
24.45151,0
12.25458,0
5.8044,0
5.76559,0
5.29149,0
5.61316,0
5.24499,0
12.8063,0
18.53723,0.001
23.50751,0.097
17.63488,0.268
18.41292,0.387
25.27227,0.485
33.96654,0.542
28.55365,0.556
32.47584,0.537
25.14825,0.436
34.86075,0.327
29.09636,0.176
34.90506,0.052
45.41677,0
73.9637,0
72.63682,0
58.70451,0
29.91033,0
17.981,0
6.72351,0
5.80708,0
5.17798,0
5.90086,0
5.9435,0
11.49454,0
15.92264,0.001
19.50146,0.089
20.11351,0.248
22.54536,0.396
23.32083,0.495
30.63021,0.528
27.62942,0.509
29.12119,0.457
29.55602,0.355
30.51182,0.223
28.01052,0.106
33.24033,0.026
48.69296,0
68.4482,0
81.23277,0
64.38973,0
31.90085,0
18.02844,0
6.85984,0
4.51382,0
5.07112,0
5.05853,0
4.62731,0
11.74838,0
13.3817,0.002
16.35335,0.127
13.87179,0.334
18.9156,0.504
18.0234,0.626
22.52934,0.691
21.38062,0.703
23.52588,0.669
19.80948,0.578
23.65121,0.402
24.62147,0.211
29.89942,0.053
38.90321,0
61.61263,0
58.54431,0
49.65931,0
25.47777,0
12.07254,0
6.55091,0
4.0379,0
4.25043,0
4.18632,0
3.75652,0
9.82892,0
12.47677,0
22.08977,0.08
12.1247,0.229
16.67148,0.36
19.38844,0.417
22.82855,0.446
22.73076,0.406
24.66163,0.351
20.84358,0.249
18.56931,0.177
28.21324,0.097
26.81619,0.028
44.24257,0
50.60821,0
55.16546,0
40.71241,0
23.48883,0
12.25922,0
4.40556,0
4.65621,0
5.55163,0
6.03104,0
5.47055,0
10.1422,0
16.15254,0
21.88623,0.064
15.67949,0.187
21.21438,0.316
25.99623,0.428
26.49325,0.496
27.74595,0.53
29.09128,0.535
23.32944,0.485
26.91374,0.349
28.86806,0.205
34.78718,0.061
59.19258,0
70.27166,0
73.33517,0
62.64134,0
35.31329,0
14.91216,0
7.21266,0
4.48829,0
4.94185,0
4.51951,0
4.91707,0
10.96943,0
14.94152,0
17.80905,0.096
18.61461,0.288
21.18873,0.475
23.1601,0.629
26.3726,0.712
29.64899,0.739
28.10269,0.713
21.30613,0.638
24.32713,0.512
26.94983,0.336
33.19972,0.125
44.5745,0
65.59098,0
77.82392,0
54.99658,0
32.88907,0
15.01157,0
6.62577,0
5.78623,0
6.51897,0
5.36677,0
5.63064,0
13.86501,0
17.75699,0.001
21.4834,0.125
20.42509,0.342
21.97703,0.52
20.71824,0.641
28.45409,0.697
32.33684,0.682
28.24384,0.601
27.87464,0.49
33.27731,0.351
27.5246,0.207
27.0128,0.064
48.34488,0
68.73847,0
83.91503,0
54.9724,0
36.56756,0
17.02602,0
7.13026,0
5.48466,0
5.22678,0
4.95226,0
4.91036,0
11.43151,0
16.06121,0.001
18.71796,0.13
18.53156,0.329
21.62922,0.489
21.20866,0.611
20.82295,0.684
25.0488,0.677
26.41079,0.58
21.7456,0.426
26.68436,0.291
26.79432,0.141
28.71032,0.05
46.24198,0
57.12105,0
71.03944,0
54.83686,0
24.60105,0
13.55419,0
5.57273,0
3.97643,0
4.68764,0
4.12031,0
4.21108,0
10.07351,0
12.52398,0
16.27543,0.041
12.10748,0.149
16.08615,0.273
25.06104,0.392
22.28336,0.488
22.19383,0.506
21.72364,0.454
22.76624,0.362
23.29944,0.256
26.17377,0.138
26.71506,0.036
47.27363,0
52.48186,0
56.47795,0
50.2833,0
24.47526,0
11.16833,0
4.42812,0
5.79415,0
5.87393,0
5.60047,0
6.20611,0
12.74422,0
14.90024,0
25.58163,0.074
18.89698,0.247
19.69381,0.425
26.25935,0.558
29.13249,0.607
28.45151,0.605
33.50824,0.543
26.77804,0.424
29.98575,0.314
27.53727,0.17
37.31891,0.051
53.73679,0
66.22725,0
77.00771,0
70.9425,0
26.96339,0
18.90415,0
7.86213,0
4.64844,0
4.69564,0
3.57256,0
4.94083,0
10.4104,0
16.02179,0
18.05516,0.087
16.23425,0.258
19.66663,0.427
19.35677,0.553
23.20346,0.626
23.59522,0.64
26.01779,0.609
24.84932,0.53
27.56575,0.404
24.9354,0.233
27.65332,0.077
44.55082,0
67.30989,0
73.96819,0
54.55034,0
25.36319,0
13.68369,0
6.8692,0
5.14146,0
6.64597,0
5.21528,0
5.39837,0
12.92741,0
18.8727,0.001
23.00649,0.117
17.83698,0.325
18.42361,0.5
23.57795,0.625
27.74318,0.696
24.66047,0.721
31.2563,0.698
30.32438,0.626
32.01559,0.503
31.46979,0.329
34.33738,0.122
53.09808,0
75.80335,0
76.14255,0
65.19445,0
29.95174,0
15.49392,0
7.24166,0
3.80339,0
3.91079,0
3.55799,0
4.6862,0
8.6203,0
11.81942,0.001
15.69573,0.152
14.64905,0.369
16.98385,0.536
17.74558,0.649
19.60776,0.713
22.40506,0.73
20.65113,0.699
20.35411,0.622
26.09339,0.496
21.43637,0.316
30.71998,0.111
38.87243,0
58.46425,0
56.70615,0
42.44572,0
22.99686,0
13.3252,0
4.16204,0
3.38372,0
3.77742,0
3.70816,0
3.15251,0
9.12109,0
12.3719,0
14.29722,0.122
11.97213,0.329
15.48689,0.5
14.03885,0.624
22.72471,0.692
21.59804,0.711
20.08085,0.681
23.33641,0.596
24.30659,0.458
18.67592,0.277
27.22708,0.089
31.66232,0
42.1792,0
51.04407,0
32.30929,0
20.98766,0
9.18673,0
4.28772,0
4.57646,0
5.52445,0
4.6352,0
4.59046,0
9.59438,0
12.8125,0
20.34049,0.081
17.43795,0.242
17.19695,0.371
21.05804,0.469
24.98967,0.524
24.40916,0.537
22.82862,0.516
26.09975,0.454
29.271,0.345
25.91546,0.197
27.06215,0.057
43.9302,0
62.90449,0
63.50292,0
55.73052,0
27.27156,0
10.38744,0
6.07407,0
4.35852,0
4.48851,0
4.96809,0
4.56766,0
9.4145,0
17.0553,0
17.44516,0.075
18.27718,0.23
17.77925,0.38
19.92822,0.514
29.62351,0.597
21.27439,0.643
21.70374,0.649
23.02422,0.583
28.17497,0.462
26.42668,0.292
32.39923,0.1
46.01133,0
62.149,0
69.69419,0
51.49566,0
21.0122,0
16.73682,0
6.94119,0
4.62809,0
5.56279,0
5.35762,0
4.69767,0
11.89517,0
15.57293,0
25.95488,0.126
17.60518,0.343
17.77206,0.521
19.65369,0.644
27.21778,0.707
26.29577,0.724
26.45777,0.693
23.55713,0.616
24.63414,0.492
31.05702,0.317
29.38666,0.112
45.01434,0
73.01604,0
73.83546,0
55.46709,0
26.16454,0
18.83476,0
6.94159,0
3.97266,0
5.04281,0
3.93023,0
3.94735,0
9.37419,0
11.84289,0
18.07354,0.106
14.29635,0.313
17.6706,0.506
18.2932,0.625
24.41083,0.691
21.82842,0.709
24.67448,0.681
22.02652,0.604
24.55781,0.478
17.5265,0.303
24.58389,0.102
43.41775,0
54.82088,0
63.89395,0
41.7233,0
25.61552,0
12.58567,0
5.98743,0
4.82311,0
5.04447,0
5.18433,0
5.60867,0
10.98567,0
14.7783,0
21.869,0.105
19.17685,0.271
19.56536,0.41
22.74773,0.524
30.32232,0.584
22.79217,0.591
26.96295,0.565
25.68703,0.508
28.0858,0.415
28.58858,0.273
29.29148,0.101
49.39504,0
60.65055,0
76.27817,0
56.4922,0
27.6471,0
13.5961,0
6.60056,0
3.82689,0
4.5687,0
4.51959,0
4.2015,0
9.5495,0
10.94901,0
16.33283,0.129
16.81921,0.343
15.84584,0.514
19.11869,0.631
25.25991,0.695
24.21029,0.71
19.49061,0.684
21.99178,0.61
23.27785,0.487
22.30828,0.303
28.55309,0.102
46.55684,0
46.46536,0
57.73272,0
51.64486,0
20.55016,0
11.34663,0
4.55292,0
5.30557,0
6.17154,0
6.21333,0
6.28232,0
12.44141,0
16.98197,0
27.42702,0.102
19.509,0.271
23.58815,0.39
25.14457,0.502
30.93777,0.554
25.93454,0.582
30.65456,0.56
25.04223,0.509
34.00302,0.394
30.89762,0.216
39.90353,0.058
62.77993,0
68.58329,0
72.37295,0
62.89417,0
32.08519,0
18.06633,0
6.21218,0
4.40513,0
5.81298,0
5.21001,0
4.85163,0
11.74054,0
14.43428,0
20.32487,0.041
17.88348,0.131
16.78019,0.224
20.18347,0.327
27.14874,0.41
25.09746,0.406
23.78649,0.349
22.00761,0.262
24.70683,0.181
26.51059,0.097
31.82315,0.024
52.6823,0
63.5094,0
66.72092,0
55.93747,0
30.18624,0
13.69983,0
6.94621,0
5.01844,0
4.40119,0
4.30785,0
4.24839,0
12.55767,0
13.31193,0
21.45369,0.092
13.97629,0.288
17.66813,0.47
21.04722,0.607
26.49401,0.679
23.92275,0.699
22.90677,0.668
27.5034,0.587
28.4316,0.454
25.87391,0.275
37.11556,0.085
47.68845,0
62.85762,0
73.529,0
49.31916,0
23.13135,0
16.34617,0
6.31839,0
4.9733,0
4.40465,0
4.51217,0
4.59796,0
10.56472,0
13.79955,0
16.45183,0.118
16.52439,0.33
19.73112,0.506
22.77549,0.653
23.36476,0.719
21.44881,0.736
23.18323,0.706
26.58776,0.63
24.29017,0.503
20.91735,0.327
29.69922,0.12
47.93715,0
65.33257,0
66.70194,0
59.06486,0
26.23945,0
14.52674,0
6.66067,0
4.88518,0
4.57344,0
4.73569,0
4.66624,0
10.33469,0
14.59486,0
17.63915,0.148
17.06077,0.371
20.29596,0.543
22.1348,0.663
21.47719,0.727
26.92106,0.743
25.81544,0.713
20.63001,0.636
24.69418,0.51
19.37679,0.333
26.90224,0.122
53.60762,0
68.42856,0
56.69638,0
46.78314,0
30.90428,0
13.5983,0
6.07362,0
5.07087,0
4.86065,0
4.46199,0
4.15375,0
9.51709,0
13.99098,0
18.96189,0.146
14.44664,0.369
20.62755,0.541
19.35445,0.663
24.56073,0.726
26.45564,0.742
25.77045,0.712
22.43894,0.635
24.18205,0.509
29.73019,0.334
31.67234,0.123
51.56679,0
71.38906,0
75.05519,0
53.77427,0
27.12646,0
15.77358,0
7.40388,0
5.03769,0
5.09393,0
4.288,0
4.17286,0
10.30473,0
15.17315,0
22.73888,0.105
13.38947,0.292
16.78051,0.456
14.36193,0.589
23.41426,0.675
25.26543,0.706
22.47926,0.671
21.6074,0.588
26.27916,0.438
22.99446,0.23
26.94721,0.059
40.7439,0
62.50218,0
60.96268,0
46.08525,0
24.6699,0
12.90221,0
6.68515,0
4.43369,0
4.58423,0
4.16748,0
4.73419,0
8.45359,0
13.86059,0
21.49822,0.124
15.55067,0.342
17.06778,0.514
20.35001,0.641
23.31714,0.704
25.98667,0.721
21.70463,0.689
20.16325,0.613
24.10469,0.488
21.08322,0.313
25.19564,0.105
36.72531,0
58.18813,0
65.58911,0
47.4905,0
21.96068,0
12.15908,0
5.36036,0
4.63578,0
4.36344,0
4.55222,0
5.01259,0
10.73774,0
14.38595,0
20.01855,0.097
15.4033,0.308
16.34321,0.485
19.58122,0.587
25.04814,0.609
26.46256,0.567
24.33662,0.502
17.12011,0.421
23.41967,0.314
24.23951,0.192
26.85958,0.06
39.79703,0
51.6539,0
52.57542,0
54.31985,0
22.13954,0
15.37495,0
5.56662,0
4.0076,0
3.95085,0
4.66878,0
4.49544,0
8.98553,0
12.35331,0
19.38292,0.089
15.53646,0.281
16.52993,0.462
19.22858,0.588
22.67389,0.649
27.09267,0.665
19.90411,0.615
19.36789,0.532
20.63938,0.401
24.93925,0.23
25.40697,0.064
39.69565,0
53.62856,0
64.95416,0
41.34284,0
24.27616,0
14.3011,0
5.00327,0
6.05797,0
5.1026,0
5.23206,0
5.3072,0
11.08608,0
15.02664,0
21.23678,0.095
17.50493,0.278
19.86397,0.434
22.36183,0.537
26.70536,0.592
28.78919,0.602
26.55465,0.576
25.70937,0.496
23.53551,0.376
25.38697,0.223
33.55047,0.061
46.77002,0
62.71452,0
71.8523,0
62.39706,0
32.10333,0
15.15909,0
6.09565,0
4.25223,0
4.63545,0
4.7884,0
4.60507,0
9.73699,0
13.32572,0
18.12587,0.115
16.45607,0.328
19.29696,0.504
18.17973,0.641
27.90422,0.708
24.18237,0.726
22.86282,0.691
26.44171,0.614
22.9321,0.484
21.71588,0.305
28.89181,0.101
42.95208,0
77.50009,0
64.53254,0
52.72737,0
25.53594,0
11.42818,0
5.21971,0
6.1373,0
5.86549,0
5.24493,0
4.85062,0
12.30118,0
16.39715,0
20.07333,0.144
18.56922,0.367
21.54207,0.54
21.53586,0.661
32.75755,0.725
30.54501,0.74
27.60111,0.711
24.71956,0.634
33.36699,0.506
28.66943,0.329
31.99862,0.118
46.59583,0
67.2269,0
79.73076,0
53.3649,0
33.8879,0
15.96709,0
7.38613,0
5.7468,0
6.24919,0
5.28707,0
5.46697,0
11.13421,0
17.71618,0
22.05672,0.14
20.90517,0.357
25.86435,0.525
23.99917,0.641
26.38394,0.705
29.06907,0.721
32.27194,0.69
29.68348,0.613
29.28996,0.487
29.86208,0.31
33.78294,0.104
44.06283,0
70.35384,0
83.23653,0
52.36278,0
30.8588,0
18.11483,0
7.06747,0
4.76157,0
5.20527,0
5.00388,0
5.50013,0
12.12765,0
16.01691,0
19.5055,0.132
18.60714,0.35
16.42577,0.519
19.11866,0.637
27.92056,0.702
27.34572,0.719
23.2809,0.689
23.9281,0.614
23.12445,0.49
28.40194,0.316
32.51455,0.111
50.1295,0
63.56687,0
78.75018,0
50.02027,0
28.8816,0
13.93599,0
6.71971,0
4.61228,0
5.4562,0
5.85172,0
5.24876,0
9.11876,0
13.19824,0
21.39013,0.12
18.31814,0.33
21.54901,0.501
24.44349,0.619
22.34915,0.684
26.90368,0.701
27.53041,0.671
21.88646,0.596
27.35137,0.474
24.37431,0.305
30.92907,0.104
54.69379,0
75.11682,0
73.0803,0
49.3042,0
29.77529,0
13.9568,0
5.94876,0
4.2722,0
5.41434,0
5.18962,0
5.42852,0
11.42569,0
14.00722,0
23.10789,0.087
18.08341,0.275
19.26488,0.455
17.53575,0.586
25.72891,0.654
28.40041,0.669
26.33151,0.626
23.05195,0.529
29.6084,0.384
26.06935,0.214
27.26102,0.06
55.48292,0
58.92121,0
66.40217,0
56.56906,0
30.45966,0
16.03833,0
5.01629,0
4.39549,0
4.65088,0
4.72437,0
3.95079,0
9.04865,0
14.01969,0
15.1687,0.13
14.19435,0.347
15.50291,0.523
17.16738,0.647
22.77976,0.717
22.58384,0.736
20.32612,0.709
15.84393,0.635
21.82502,0.509
22.39268,0.333
25.16497,0.12
39.1911,0
55.8819,0
64.30563,0
45.16891,0
23.80086,0
12.24115,0
4.21223,0
5.09405,0
4.60567,0
4.89549,0
4.74962,0
10.50855,0
13.36038,0
19.50225,0.132
17.5806,0.345
19.37597,0.509
23.82599,0.624
25.11064,0.684
29.13436,0.693
22.8021,0.653
28.50506,0.564
28.98403,0.426
27.66671,0.249
31.99257,0.072
47.03487,0
61.05502,0
69.76498,0
53.62493,0
29.7261,0
16.10842,0
6.80172,0
4.50467,0
4.40554,0
4.39774,0
5.24757,0
12.1818,0
13.657,0
21.03065,0.134
19.22581,0.352
21.50337,0.521
21.72654,0.638
25.97925,0.7
26.34358,0.715
23.20058,0.685
26.50764,0.608
26.83567,0.481
26.21411,0.306
33.52134,0.101
49.22887,0
69.34841,0
72.50681,0
55.14271,0
28.0387,0
18.57418,0
7.20784,0
4.97686,0
4.82657,0
5.09895,0
4.99618,0
11.06871,0
16.28296,0
20.48564,0.134
19.20581,0.355
19.54678,0.526
22.46491,0.641
26.02932,0.705
30.65839,0.721
26.68538,0.692
25.49112,0.617
22.85066,0.491
26.81702,0.315
33.04352,0.106
50.49248,0
64.40033,0
69.6588,0
58.43788,0
28.05135,0
15.86341,0
7.48295,0
5.41709,0
6.28025,0
5.35451,0
5.32702,0
12.38547,0
17.46909,0
20.37672,0.137
14.21343,0.358
18.78178,0.528
21.44776,0.647
26.84628,0.711
28.45277,0.727
23.65976,0.698
22.87041,0.621
22.78196,0.495
27.81808,0.318
34.85678,0.108
45.61627,0
69.224,0
63.98092,0
49.25567,0
29.09672,0
16.20718,0
5.14546,0
5.08777,0
6.35273,0
4.38172,0
5.53914,0
10.53926,0
15.8586,0
22.54951,0.14
20.5978,0.357
17.58633,0.528
23.53379,0.644
26.53319,0.708
26.66893,0.724
25.54894,0.694
24.53668,0.618
27.48266,0.492
25.87197,0.314
29.93049,0.104
42.71216,0
62.57434,0
76.42185,0
47.13356,0
26.69974,0
15.11811,0
7.84023,0
4.32888,0
3.89301,0
4.87749,0
4.31667,0
8.8279,0
11.96758,0
17.06843,0.128
14.27465,0.342
14.85249,0.512
15.38318,0.63
16.99985,0.695
24.13036,0.712
24.31007,0.682
23.33991,0.606
25.54181,0.48
19.96073,0.304
26.02104,0.098
44.71064,0
42.73601,0
46.58194,0
40.94849,0
23.6602,0
14.76519,0
5.58521,0
4.77987,0
4.62817,0
4.68094,0
5.67287,0
10.85384,0
15.47216,0
18.59377,0.115
13.97838,0.319
19.27302,0.472
28.83603,0.577
20.83759,0.641
26.88664,0.669
23.53094,0.65
26.32852,0.578
24.52568,0.436
24.52238,0.227
34.26468,0.054
44.03872,0
68.11038,0
74.99143,0
46.67519,0
24.43095,0
15.80374,0
6.69898,0
4.80985,0
4.42254,0
4.92587,0
5.72746,0
9.8833,0
16.69285,0
20.36093,0.094
16.15971,0.291
18.25292,0.467
23.43498,0.595
23.20299,0.628
26.16619,0.587
25.40025,0.474
24.32363,0.406
26.61164,0.349
27.89882,0.215
29.98474,0.054
48.49214,0
61.26542,0
75.56532,0
53.01919,0
29.50389,0
16.66576,0
6.85851,0
4.87335,0
4.51425,0
5.04382,0
4.67901,0
10.38963,0
13.99414,0
19.06989,0.079
16.4878,0.271
16.83112,0.456
18.02135,0.589
28.52982,0.646
27.15721,0.648
22.07979,0.615
16.41286,0.504
24.07477,0.357
30.36002,0.19
27.51074,0.06
43.36509,0
68.41502,0
60.79189,0
51.25584,0
30.60128,0
15.56425,0
5.58398,0
4.20278,0
3.80484,0
4.43958,0
4.15039,0
10.31665,0
9.9283,0
17.85683,0.074
15.57156,0.243
17.24083,0.404
21.71618,0.576
24.42463,0.622
20.27659,0.61
22.4048,0.56
19.71089,0.482
22.72803,0.365
20.72172,0.192
28.29856,0.041
35.0715,0
53.24455,0
51.03356,0
54.78698,0
23.86853,0
13.03647,0
5.72032,0
4.8269,0
4.9832,0
4.90237,0
4.5663,0
10.98053,0
15.72338,0
21.46125,0.064
16.08605,0.237
18.32082,0.395
23.91385,0.496
23.24859,0.556
22.0681,0.553
25.70645,0.507
20.66974,0.39
27.04548,0.285
23.01713,0.161
31.37455,0.041
41.0393,0
63.64896,0
53.181,0
43.03306,0
25.93387,0
17.0734,0
5.26464,0
4.52546,0
4.66242,0
4.66787,0
4.97993,0
11.08855,0
13.62019,0
20.33607,0.074
13.53815,0.256
14.71483,0.431
22.70454,0.559
24.55525,0.634
26.63967,0.657
25.58168,0.625
23.85997,0.545
24.04481,0.414
20.46087,0.238
35.56042,0.062
43.42458,0
60.64522,0
66.68987,0
46.26649,0
19.27269,0
14.52064,0
5.90941,0
5.02383,0
4.36425,0
4.01792,0
4.34221,0
10.60563,0
13.07715,0
17.95429,0.104
12.50619,0.311
16.93219,0.484
20.26155,0.616
24.08486,0.684
26.62423,0.703
26.48206,0.667
20.45928,0.589
24.56356,0.462
20.75401,0.284
27.43838,0.085
42.41261,0
55.21631,0
69.94388,0
43.74465,0
27.05971,0
13.59177,0
5.9356,0
4.69641,0
5.67802,0
5.39025,0
5.2452,0
11.31153,0
14.6604,0
22.42832,0.132
15.79645,0.351
18.34261,0.52
20.69793,0.637
24.56151,0.702
24.4843,0.718
26.54028,0.686
26.11808,0.61
23.93617,0.484
25.16494,0.294
31.76865,0.089
42.69739,0
68.65905,0
76.80154,0
50.46704,0
30.43366,0
17.51891,0
5.97809,0
4.62811,0
5.18149,0
5.19717,0
4.31466,0
12.10747,0
15.69148,0
20.25254,0.089
16.57253,0.262
19.74458,0.422
21.16724,0.542
30.26002,0.591
25.85302,0.592
27.20284,0.542
26.28125,0.442
29.34928,0.309
23.40972,0.172
35.09648,0.053
39.22667,0
66.11908,0
66.62637,0
57.69674,0
28.16949,0
15.52383,0
7.73686,0
4.37824,0
4.10326,0
3.89702,0
4.49929,0
10.29359,0
13.66423,0
17.71509,0.13
15.49295,0.345
14.72834,0.513
20.82497,0.624
23.49177,0.686
26.27341,0.701
23.76541,0.67
14.96895,0.594
26.58438,0.467
23.34088,0.29
30.28321,0.085
39.17998,0
58.37986,0
73.7334,0
48.71588,0
25.36986,0
14.67209,0
5.92555,0
4.6613,0
5.67765,0
5.55766,0
4.75481,0
10.09498,0
13.19767,0
20.20636,0.09
18.68303,0.271
19.45727,0.417
21.80867,0.573
26.73229,0.667
20.43018,0.697
26.54628,0.663
28.38803,0.582
27.86882,0.445
27.14157,0.257
34.29034,0.065
51.7275,0
76.36452,0
67.59618,0
57.45463,0
28.38319,0
14.79267,0
5.60352,0
5.14551,0
4.79556,0
4.39755,0
4.78973,0
9.03144,0
16.47226,0
19.08859,0.114
14.68573,0.329
19.1876,0.503
25.50148,0.613
22.56224,0.67
27.68211,0.675
24.48129,0.636
24.59017,0.543
27.36287,0.399
22.46873,0.217
29.05129,0.051
46.2052,0
64.91339,0
75.12816,0
54.0818,0
31.48743,0
12.03295,0
4.62275,0
4.93203,0
5.11922,0
4.58935,0
3.92461,0
10.96292,0
12.22249,0
21.94349,0.094
18.59147,0.3
19.28315,0.48
22.42774,0.593
27.6276,0.658
28.26746,0.672
24.73128,0.655
21.4793,0.573
22.71029,0.44
22.98594,0.259
32.40478,0.068
50.58581,0
55.40441,0
70.8111,0
47.68798,0
23.62913,0
13.85742,0
5.97173,0
4.58644,0
4.62186,0
4.06907,0
4.15451,0
10.62114,0
12.09983,0
19.00088,0.105
17.08538,0.321
20.73566,0.501
21.99687,0.63
29.14914,0.692
28.58307,0.704
28.29356,0.673
24.20013,0.589
25.99305,0.454
22.96626,0.27
27.79822,0.073
42.33633,0
52.90543,0
67.66119,0
45.31507,0
24.71021,0
13.05035,0
6.79899,0
6.0926,0
5.83372,0
5.39143,0
5.7385,0
11.84093,0
18.25696,0
24.80137,0.099
20.62038,0.308
21.19779,0.488
24.24526,0.61
29.14625,0.676
30.06301,0.691
27.74642,0.667
26.08866,0.586
30.49567,0.453
22.4239,0.261
37.05759,0.07
53.93324,0
70.82166,0
91.01241,0
60.04138,0
32.50716,0
16.75658,0
8.12757,0
4.82962,0
4.27489,0
4.30445,0
4.96756,0
10.68728,0
15.40723,0
18.45173,0.099
14.27575,0.308
15.89393,0.486
20.04378,0.621
22.36161,0.684
23.45244,0.699
24.81012,0.658
22.86923,0.572
25.68738,0.437
24.1494,0.256
25.4651,0.066
42.96353,0
62.40561,0
65.60637,0
51.64414,0
29.45994,0
11.08806,0
6.50314,0
4.08379,0
3.86385,0
4.43386,0
4.40577,0
10.88069,0
14.63274,0
21.13797,0.086
14.40833,0.278
15.91996,0.451
24.42585,0.576
23.75702,0.647
24.55258,0.666
20.40438,0.634
25.022,0.553
25.23213,0.422
28.97149,0.233
25.32377,0.058
40.07939,0
54.98804,0
57.99258,0
49.65411,0
35.57427,0
13.74549,0
4.57201,0
6.04388,0
4.91675,0
5.52932,0
4.90279,0
10.67337,0
15.73559,0
25.06351,0.09
17.66286,0.286
22.14251,0.461
21.31061,0.599
26.44562,0.669
28.02357,0.687
31.38329,0.659
27.35516,0.579
30.40207,0.447
30.70017,0.259
35.72139,0.054
53.9038,0
68.04301,0
82.24062,0
60.29079,0
26.08371,0
15.24404,0
7.43961,0
3.4231,0
3.69287,0
4.31144,0
3.2011,0
6.56017,0
8.95558,0
15.46905,0.105
11.07772,0.311
16.33365,0.482
18.23924,0.596
19.57509,0.661
16.79295,0.676
21.39498,0.65
19.5481,0.571
23.92334,0.414
21.58958,0.197
26.17668,0.044
33.94537,0
48.43045,0
60.39715,0
39.45402,0
22.67802,0
9.33867,0
5.90681,0
5.10016,0
4.71448,0
4.32779,0
4.5603,0
10.09373,0
13.11992,0
19.11832,0.096
17.67471,0.296
18.02422,0.467
26.0012,0.607
24.39119,0.67
27.77322,0.684
26.39946,0.637
22.43919,0.549
28.91763,0.415
21.08925,0.22
30.11988,0.058
52.15019,0
54.40204,0
