"Delivery Period (CET/CEST)","Area","Reserve Type","Time Horizon","Source","Type of product","Procurement Date & Time (CET/CEST)","Instance Code","ISP (CET/CEST)","Volume (MW)","Price (EUR)","Price Type","Direction"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 09:45 - 06/11/2025 10:00","57.00","4.68","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 10:00 - 06/11/2025 10:15","57.00","4.68","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 10:15 - 06/11/2025 10:30","57.00","4.68","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 10:30 - 06/11/2025 10:45","57.00","4.68","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 10:45 - 06/11/2025 11:00","57.00","4.68","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 11:00 - 06/11/2025 11:15","57.00","4.68","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 11:15 - 06/11/2025 11:30","57.00","4.68","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 11:30 - 06/11/2025 11:45","57.00","4.68","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 11:45 - 06/11/2025 12:00","57.00","4.68","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 12:00 - 06/11/2025 12:15","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 12:15 - 06/11/2025 12:30","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 12:30 - 06/11/2025 12:45","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 12:45 - 06/11/2025 13:00","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 13:00 - 06/11/2025 13:15","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 13:15 - 06/11/2025 13:30","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 13:30 - 06/11/2025 13:45","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 13:45 - 06/11/2025 14:00","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 14:00 - 06/11/2025 14:15","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 14:15 - 06/11/2025 14:30","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 14:30 - 06/11/2025 14:45","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 14:45 - 06/11/2025 15:00","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 15:00 - 06/11/2025 15:15","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 15:15 - 06/11/2025 15:30","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 15:30 - 06/11/2025 15:45","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 15:45 - 06/11/2025 16:00","65.00","4.85","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 16:00 - 06/11/2025 16:15","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 16:15 - 06/11/2025 16:30","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 16:30 - 06/11/2025 16:45","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 16:45 - 06/11/2025 17:00","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 17:00 - 06/11/2025 17:15","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 17:15 - 06/11/2025 17:30","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 17:30 - 06/11/2025 17:45","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 17:45 - 06/11/2025 18:00","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 18:00 - 06/11/2025 18:15","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 18:15 - 06/11/2025 18:30","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 18:30 - 06/11/2025 18:45","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 18:45 - 06/11/2025 19:00","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 19:00 - 06/11/2025 19:15","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 19:15 - 06/11/2025 19:30","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 19:30 - 06/11/2025 19:45","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 19:45 - 06/11/2025 20:00","100.00","2.56","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 20:00 - 06/11/2025 20:15","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 20:15 - 06/11/2025 20:30","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 20:30 - 06/11/2025 20:45","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 20:45 - 06/11/2025 21:00","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 21:00 - 06/11/2025 21:15","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 21:15 - 06/11/2025 21:30","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 21:30 - 06/11/2025 21:45","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 21:45 - 06/11/2025 22:00","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 22:00 - 06/11/2025 22:15","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 22:15 - 06/11/2025 22:30","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 22:30 - 06/11/2025 22:45","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 22:45 - 06/11/2025 23:00","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 23:00 - 06/11/2025 23:15","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 23:15 - 06/11/2025 23:30","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 23:30 - 06/11/2025 23:45","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-05T07:00:00Z","591456ac2aa4c9eba992399b6c3743d8","06/11/2025 23:45 - 07/11/2025 00:00","126.00","1.15","Marginal","Symmetric"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 00:00 - 06/11/2025 00:15","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 00:15 - 06/11/2025 00:30","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 00:30 - 06/11/2025 00:45","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 00:45 - 06/11/2025 01:00","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 01:00 - 06/11/2025 01:15","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 01:15 - 06/11/2025 01:30","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 01:30 - 06/11/2025 01:45","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 01:45 - 06/11/2025 02:00","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 02:00 - 06/11/2025 02:15","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 02:15 - 06/11/2025 02:30","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 02:30 - 06/11/2025 02:45","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 02:45 - 06/11/2025 03:00","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 03:00 - 06/11/2025 03:15","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 03:15 - 06/11/2025 03:30","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 03:30 - 06/11/2025 03:45","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 03:45 - 06/11/2025 04:00","410.00","2.50","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 04:00 - 06/11/2025 04:15","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 04:15 - 06/11/2025 04:30","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 04:30 - 06/11/2025 04:45","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 04:45 - 06/11/2025 05:00","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 05:00 - 06/11/2025 05:15","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 05:15 - 06/11/2025 05:30","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 05:30 - 06/11/2025 05:45","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 05:45 - 06/11/2025 06:00","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 06:00 - 06/11/2025 06:15","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 06:15 - 06/11/2025 06:30","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 06:30 - 06/11/2025 06:45","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 06:45 - 06/11/2025 07:00","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 07:00 - 06/11/2025 07:15","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 07:15 - 06/11/2025 07:30","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 07:30 - 06/11/2025 07:45","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 07:45 - 06/11/2025 08:00","488.00","1.86","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 08:00 - 06/11/2025 08:15","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 08:15 - 06/11/2025 08:30","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 08:30 - 06/11/2025 08:45","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 08:45 - 06/11/2025 09:00","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 09:00 - 06/11/2025 09:15","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 09:15 - 06/11/2025 09:30","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 09:30 - 06/11/2025 09:45","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 09:45 - 06/11/2025 10:00","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 10:00 - 06/11/2025 10:15","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 10:15 - 06/11/2025 10:30","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 10:30 - 06/11/2025 10:45","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 10:45 - 06/11/2025 11:00","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 11:00 - 06/11/2025 11:15","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 11:15 - 06/11/2025 11:30","461.00","5.72","Average","Down"
"06/11/2025 00:00 - 07/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-05T08:00:00Z","0e70438063121307f362ac85c584d622","06/11/2025 11:30 - 06/11/2025 11:45","461.00","5.72","Average","Down"
