"Delivery Period (CET/CEST)","Area","Reserve Type","Time Horizon","Source","Type of product","Procurement Date & Time (CET/CEST)","Instance Code","ISP (CET/CEST)","Volume (MW)","Price (EUR)","Price Type","Direction"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 06:15 - 30/11/2025 06:30","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 06:30 - 30/11/2025 06:45","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 06:45 - 30/11/2025 07:00","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 07:00 - 30/11/2025 07:15","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 07:15 - 30/11/2025 07:30","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 07:30 - 30/11/2025 07:45","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 07:45 - 30/11/2025 08:00","233.00","1.33","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 08:00 - 30/11/2025 08:15","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 08:15 - 30/11/2025 08:30","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 08:30 - 30/11/2025 08:45","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 08:45 - 30/11/2025 09:00","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 09:00 - 30/11/2025 09:15","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 09:15 - 30/11/2025 09:30","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 09:30 - 30/11/2025 09:45","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 09:45 - 30/11/2025 10:00","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 10:00 - 30/11/2025 10:15","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 10:15 - 30/11/2025 10:30","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 10:30 - 30/11/2025 10:45","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 10:45 - 30/11/2025 11:00","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 11:00 - 30/11/2025 11:15","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 11:15 - 30/11/2025 11:30","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 11:30 - 30/11/2025 11:45","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 11:45 - 30/11/2025 12:00","270.00","2.48","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 12:00 - 30/11/2025 12:15","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 12:15 - 30/11/2025 12:30","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 12:30 - 30/11/2025 12:45","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 12:45 - 30/11/2025 13:00","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 13:00 - 30/11/2025 13:15","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 13:15 - 30/11/2025 13:30","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 13:30 - 30/11/2025 13:45","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 13:45 - 30/11/2025 14:00","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 14:00 - 30/11/2025 14:15","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 14:15 - 30/11/2025 14:30","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 14:30 - 30/11/2025 14:45","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 14:45 - 30/11/2025 15:00","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 15:00 - 30/11/2025 15:15","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 15:15 - 30/11/2025 15:30","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 15:30 - 30/11/2025 15:45","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 15:45 - 30/11/2025 16:00","320.00","2.14","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 16:00 - 30/11/2025 16:15","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 16:15 - 30/11/2025 16:30","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 16:30 - 30/11/2025 16:45","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 16:45 - 30/11/2025 17:00","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 17:00 - 30/11/2025 17:15","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 17:15 - 30/11/2025 17:30","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 17:30 - 30/11/2025 17:45","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 17:45 - 30/11/2025 18:00","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 18:00 - 30/11/2025 18:15","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 18:15 - 30/11/2025 18:30","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 18:30 - 30/11/2025 18:45","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 18:45 - 30/11/2025 19:00","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 19:00 - 30/11/2025 19:15","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 19:15 - 30/11/2025 19:30","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 19:30 - 30/11/2025 19:45","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 19:45 - 30/11/2025 20:00","289.00","3.69","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 20:00 - 30/11/2025 20:15","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 20:15 - 30/11/2025 20:30","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 20:30 - 30/11/2025 20:45","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 20:45 - 30/11/2025 21:00","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 21:00 - 30/11/2025 21:15","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 21:15 - 30/11/2025 21:30","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 21:30 - 30/11/2025 21:45","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 21:45 - 30/11/2025 22:00","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 22:00 - 30/11/2025 22:15","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 22:15 - 30/11/2025 22:30","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 22:30 - 30/11/2025 22:45","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 22:45 - 30/11/2025 23:00","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 23:00 - 30/11/2025 23:15","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 23:15 - 30/11/2025 23:30","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 23:30 - 30/11/2025 23:45","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-29T08:00:00Z","98d9e22847ce21ea38a9dfd101e45393","30/11/2025 23:45 - 01/12/2025 00:00","192.00","1.04","Average","Up"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 00:00 - 30/11/2025 00:15","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 00:15 - 30/11/2025 00:30","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 00:30 - 30/11/2025 00:45","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 00:45 - 30/11/2025 01:00","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 01:00 - 30/11/2025 01:15","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 01:15 - 30/11/2025 01:30","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 01:30 - 30/11/2025 01:45","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 01:45 - 30/11/2025 02:00","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 02:00 - 30/11/2025 02:15","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 02:15 - 30/11/2025 02:30","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 02:30 - 30/11/2025 02:45","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 02:45 - 30/11/2025 03:00","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 03:00 - 30/11/2025 03:15","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 03:15 - 30/11/2025 03:30","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 03:30 - 30/11/2025 03:45","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 03:45 - 30/11/2025 04:00","171.00","1.92","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 04:00 - 30/11/2025 04:15","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 04:15 - 30/11/2025 04:30","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 04:30 - 30/11/2025 04:45","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 04:45 - 30/11/2025 05:00","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 05:00 - 30/11/2025 05:15","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 05:15 - 30/11/2025 05:30","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 05:30 - 30/11/2025 05:45","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 05:45 - 30/11/2025 06:00","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 06:00 - 30/11/2025 06:15","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 06:15 - 30/11/2025 06:30","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 06:30 - 30/11/2025 06:45","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 06:45 - 30/11/2025 07:00","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 07:00 - 30/11/2025 07:15","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 07:15 - 30/11/2025 07:30","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 07:30 - 30/11/2025 07:45","182.00","2.09","Marginal","Symmetric"
"30/11/2025 00:00 - 01/12/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-29T07:00:00Z","7454958cb29dc78df6ba873eb285f984","30/11/2025 07:45 - 30/11/2025 08:00","182.00","2.09","Marginal","Symmetric"
