;aFRR_Pos_Arbeitspreis;aFRR_Neg_Arbeitspreis;FCR_Leistungspreis;aFRR_Neg_Leistungspreis;aFRR_Pos_Leistungspreis;FCR_Capacity;aFRR_Neg_Capacity;aFRR_Pos_Capacity;aFRR_Activation_Pos_MW;aFRR_Activation_Neg_MW;aFRR_Activation_Pos;aFRR_Activation_Neg;Spotmarkt_Preis
2025-11-26 16:00:00;103,07674107142857;114,65166666666669;5,75;0,14;24,41;88,0;386,0;139,0;0,675;2,79;0,00485611510791367;0,007227979274611399;214,95
2025-11-26 16:15:00;142,71164772727272;164,98344827586206;5,75;0,14;24,41;88,0;386,0;139,0;9,261;4,074;0,06662589928057554;0,01055440414507772;277,29
2025-11-26 16:30:00;128,71408888888888;107,59999999999998;5,75;0,14;24,41;88,0;386,0;139,0;6,219;4,721;0,044741007194244606;0,01223056994818653;314,03
2025-11-26 16:45:00;145,50746666666666;0,0;5,75;0,14;24,41;88,0;386,0;139,0;1,762;4,261;0,012676258992805755;0,011038860103626943;371,24
2025-11-26 17:00:00;172,52671111111113;0,0;5,75;0,14;24,41;88,0;386,0;139,0;6,004;4,251;0,04319424460431654;0,011012953367875649;291,5
2025-11-26 17:15:00;181,08173333333332;0,0;5,75;0,14;24,41;88,0;386,0;139,0;10,264;3,731;0,07384172661870503;0,00966580310880829;298,58
2025-11-26 17:30:00;181,35266666666666;0,0;5,75;0,14;24,41;88,0;386,0;139,0;3,303;3,168;0,023762589928057555;0,008207253886010363;295,42
2025-11-26 17:45:00;174,8652888888889;0,0;5,75;0,14;24,41;88,0;386,0;139,0;10,103;2,329;0,07268345323741007;0,006033678756476684;292,94
2025-11-26 18:00:00;156,77844444444446;0,0;5,75;0,14;24,41;88,0;386,0;139,0;10,339;2,508;0,07438129496402877;0,006497409326424871;267,96
2025-11-26 18:15:00;107,71903225806452;126,71391304347826;5,75;0,14;24,41;88,0;386,0;139,0;2,594;2,866;0,018661870503597123;0,007424870466321244;213,57
2025-11-26 18:30:00;141,70533333333333;107,59;5,75;0,14;24,41;88,0;386,0;139,0;1,067;2,581;0,007676258992805755;0,006686528497409326;226,25
2025-11-26 18:45:00;146,11666666666667;0,0;5,75;0,14;24,41;88,0;386,0;139,0;0,89;2,302;0,006402877697841727;0,005963730569948186;207,94
2025-11-26 19:00:00;109,79864734299517;162,9730303030303;5,75;0,14;24,41;88,0;386,0;139,0;2,251;2,899;0,016194244604316545;0,007510362694300519;219,26
2025-11-26 19:15:00;116,76374301675978;109,05125;5,75;0,14;24,41;88,0;386,0;139,0;6,146;5,734;0,044215827338129496;0,014854922279792746;190,0
2025-11-26 19:30:00;131,12709821428572;115,80624999999999;5,75;0,14;24,41;88,0;386,0;139,0;10,397;2,79;0,07479856115107913;0,007227979274611399;169,81
2025-11-26 19:45:00;149,7294350282486;122,21176470588236;5,75;0,14;24,41;88,0;386,0;139,0;1,323;6,096;0,009517985611510791;0,015792746113989637;155,63
2025-11-26 20:00:00;73,95663043478261;116,65333333333334;1,5;0,33;3,22;110,0;393,0;212,0;0,779;3,794;0,0036745283018867927;0,009653944020356233;175,01
2025-11-26 20:15:00;150,2785648148148;105,165625;1,5;0,33;3,22;110,0;393,0;212,0;11,516;3,818;0,05432075471698113;0,009715012722646311;149,99
2025-11-26 20:30:00;145,95243697478992;92,8055;1,5;0,33;3,22;110,0;393,0;212,0;14,826;9,13;0,06993396226415094;0,023231552162849875;128,89
2025-11-26 20:45:00;116,33808695652175;105,31861538461538;1,5;0,33;3,22;110,0;393,0;212,0;0,85;9,733;0,004009433962264151;0,024765903307888044;111,15
2025-11-26 21:00:00;56,01803571428571;102,37301282051283;1,5;0,33;3,22;110,0;393,0;212,0;0,918;2,794;0,004330188679245283;0,00710941475826972;141,0
2025-11-26 21:15:00;35,672886597938145;84,49311688311688;1,5;0,33;3,22;110,0;393,0;212,0;0,831;10,948;0,003919811320754717;0,027857506361323156;124,33
2025-11-26 21:30:00;47,78795454545455;76,19237623762376;1,5;0,33;3,22;110,0;393,0;212,0;0,669;23,171;0,0031556603773584906;0,05895928753180661;103,06
2025-11-26 21:45:00;42,74183673469388;87,6303825136612;1,5;0,33;3,22;110,0;393,0;212,0;1,008;19,408;0,004754716981132076;0,04938422391857507;91,4
2025-11-26 22:00:00;27,366666666666664;79,00739336492892;1,5;0,33;3,22;110,0;393,0;212,0;0,571;23,742;0,002693396226415094;0,06041221374045802;118,94
2025-11-26 22:15:00;0,0;64,9316;1,5;0,33;3,22;110,0;393,0;212,0;0,604;42,459;0,002849056603773585;0,10803816793893131;105,08
2025-11-26 22:30:00;67,49807692307692;110,99152777777778;1,5;0,33;3,22;110,0;393,0;212,0;4,161;4,373;0,019627358490566037;0,011127226463104326;94,27
2025-11-26 22:45:00;89,78248120300752;78,33265306122449;1,5;0,33;3,22;110,0;393,0;212,0;12,641;4,705;0,05962735849056604;0,011972010178117049;89,68
2025-11-26 23:00:00;84,27848214285714;60,083333333333336;1,5;0,33;3,22;110,0;393,0;212,0;23,387;4,063;0,11031603773584905;0,010338422391857506;99,79
2025-11-26 23:15:00;85,28862068965518;85,48727272727272;1,5;0,33;3,22;110,0;393,0;212,0;22,353;2,022;0,10543867924528302;0,005145038167938931;90,9
2025-11-26 23:30:00;73,01240963855422;76,16523489932887;1,5;0,33;3,22;110,0;393,0;212,0;3,849;7,42;0,018155660377358492;0,018880407124681933;88,06
2025-11-26 23:45:00;48,42360000000001;74,35301886792453;1,5;0,33;3,22;110,0;393,0;212,0;0,833;17,254;0,0039292452830188675;0,04390330788804071;82,0
2025-11-27 00:00:00;47,1125;80,44681614349776;1,55;0,85;1,01;186,0;464,0;218,0;1,165;11,707;0,0053440366972477065;0,025230603448275865;94,07
2025-11-27 00:15:00;79,89544910179642;75,66305882352941;1,55;0,85;1,01;186,0;464,0;218,0;4,538;3,678;0,02081651376146789;0,007926724137931034;91,21
2025-11-27 00:30:00;60,481875;89,27747826086956;1,55;0,85;1,01;186,0;464,0;218,0;1,264;1,788;0,005798165137614679;0,003853448275862069;87,81
2025-11-27 00:45:00;88,9988622754491;81,275;1,55;0,85;1,01;186,0;464,0;218,0;12,274;2,074;0,05630275229357798;0,004469827586206896;86,69
2025-11-27 01:00:00;78,00762295081968;71,2390756302521;1,55;0,85;1,01;186,0;464,0;218,0;6,08;7,173;0,027889908256880733;0,015459051724137932;88,91
2025-11-27 01:15:00;42,868;68,34725225225225;1,55;0,85;1,01;186,0;464,0;218,0;0,803;9,695;0,0036834862385321104;0,020894396551724138;85,62
2025-11-27 01:30:00;41,25384615384615;74,81067307692308;1,55;0,85;1,01;186,0;464,0;218,0;0,49;8,309;0,0022477064220183486;0,017907327586206896;82,62
2025-11-27 01:45:00;77,41090909090909;58,95598765432099;1,55;0,85;1,01;186,0;464,0;218,0;5,088;14,812;0,023339449541284404;0,03192241379310345;79,95
2025-11-27 02:00:00;76,69707547169811;58,252769230769225;1,55;0,85;1,01;186,0;464,0;218,0;8,772;10,863;0,04023853211009174;0,02341163793103448;83,73
2025-11-27 02:15:00;81,46512987012987;68,9379012345679;1,55;0,85;1,01;186,0;464,0;218,0;7,786;4,942;0,035715596330275226;0,010650862068965518;81,09
2025-11-27 02:30:00;84,39533333333334;107,10934782608696;1,55;0,85;1,01;186,0;464,0;218,0;9,403;3,087;0,04313302752293578;0,00665301724137931;79,37
2025-11-27 02:45:00;84,06216216216217;74,416953125;1,55;0,85;1,01;186,0;464,0;218,0;15,131;2,407;0,06940825688073395;0,0051875;75,6
2025-11-27 03:00:00;80,52139130434782;82,23894308943089;1,55;0,85;1,01;186,0;464,0;218,0;11,083;1,841;0,0508394495412844;0,003967672413793103;80,85
2025-11-27 03:15:00;76,86833333333334;72,73029126213592;1,55;0,85;1,01;186,0;464,0;218,0;1,274;6,986;0,005844036697247706;0,01505603448275862;79,37
2025-11-27 03:30:00;67,73928571428571;90,51827272727273;1,55;0,85;1,01;186,0;464,0;218,0;0,717;6,289;0,0032889908256880734;0,013553879310344828;77,42
2025-11-27 03:45:00;0,0;43,477644444444444;1,55;0,85;1,01;186,0;464,0;218,0;0,568;30,723;0,002605504587155963;0,06621336206896551;71,73
2025-11-27 04:00:00;57,70945454545455;70,18325242718447;3,35;0,91;3,15;111,0;441,0;216,0;1,993;9,591;0,009226851851851852;0,02174829931972789;76,69
2025-11-27 04:15:00;67,7963043478261;53,76064814814816;3,35;0,91;3,15;111,0;441,0;216,0;1,214;11,025;0,00562037037037037;0,025;76,92
2025-11-27 04:30:00;56,22500000000001;48,26764444444444;3,35;0,91;3,15;111,0;441,0;216,0;0,509;14,956;0,0023564814814814815;0,03391383219954648;82,83
2025-11-27 04:45:00;68,56561403508772;46,89508196721311;3,35;0,91;3,15;111,0;441,0;216,0;9,535;7,7;0,04414351851851852;0,01746031746031746;83,35
2025-11-27 05:00:00;77,6195294117647;48,410379746835446;3,35;0,91;3,15;111,0;441,0;216,0;11,314;7,656;0,05237962962962963;0,017360544217687075;83,19
2025-11-27 05:15:00;75,27999999999999;47,71897777777778;3,35;0,91;3,15;111,0;441,0;216,0;0,601;16,679;0,0027824074074074075;0,03782086167800453;73,46
2025-11-27 05:30:00;86,16038461538461;62,12868686868686;3,35;0,91;3,15;111,0;441,0;216,0;1,796;2,306;0,008314814814814815;0,0052290249433106575;84,35
2025-11-27 05:45:00;84,68350000000001;78,6367111111111;3,35;0,91;3,15;111,0;441,0;216,0;2,471;2,412;0,011439814814814816;0,005469387755102041;87,31
2025-11-27 06:00:00;113,28901515151514;40,643725490196076;3,35;0,91;3,15;111,0;441,0;216,0;64,17;15,168;0,29708333333333337;0,03439455782312925;86,98
2025-11-27 06:15:00;85,2476129032258;50,24074074074074;3,35;0,91;3,15;111,0;441,0;216,0;47,694;3,811;0,22080555555555556;0,00864172335600907;111,57
2025-11-27 06:30:00;73,48202797202798;59,39957627118644;3,35;0,91;3,15;111,0;441,0;216,0;19,137;6,147;0,08859722222222223;0,013938775510204083;119,44
2025-11-27 06:45:00;69,53727272727272;76,83698275862069;3,35;0,91;3,15;111,0;441,0;216,0;6,503;3,748;0,03010648148148148;0,008498866213151927;130,89
2025-11-27 07:00:00;76,03853503184713;76,04144736842105;3,35;0,91;3,15;111,0;441,0;216,0;38,553;5,593;0,1784861111111111;0,012682539682539682;116,39
2025-11-27 07:15:00;43,638176795580115;75,63;3,35;0,91;3,15;111,0;441,0;216,0;31,552;4,299;0,14607407407407408;0,009748299319727892;120,6
2025-11-27 07:30:00;69,15723684210526;74,0264423076923;3,35;0,91;3,15;111,0;441,0;216,0;0,381;20,856;0,0017638888888888888;0,047292517006802724;125,98
2025-11-27 07:45:00;64,9375;68,672;3,35;0,91;3,15;111,0;441,0;216,0;0,326;39,963;0,0015092592592592592;0,09061904761904763;125,03
2025-11-27 08:00:00;73,61774999999999;86,31282894736843;3,79;1,02;9,35;105,0;320,0;314,0;11,919;4,509;0,03795859872611465;0,014090625;132,01
2025-11-27 08:15:00;122,0712;46,0;3,79;1,02;9,35;105,0;320,0;314,0;100,244;4,028;0,3192484076433121;0,012587499999999998;126,84
2025-11-27 08:30:00;134,62977777777778;0,0;3,79;1,02;9,35;105,0;320,0;314,0;108,45;2,501;0,34538216560509555;0,007815625;119,91
2025-11-27 08:45:00;116,32799043062201;55,41604166666667;3,79;1,02;9,35;105,0;320,0;314,0;79,934;3,631;0,2545668789808917;0,011346875;113,66
2025-11-27 09:00:00;105,61028846153846;159,8813793103448;3,79;1,02;9,35;105,0;320,0;314,0;50,155;3,824;0,15972929936305733;0,011949999999999999;116,5
2025-11-27 09:15:00;66,48182432432432;80,38865384615384;3,79;1,02;9,35;105,0;320,0;314,0;24,213;4,451;0,07711146496815287;0,013909374999999998;119,82
2025-11-27 09:30:00;74,39514705882353;44,88707142857143;3,79;1,02;9,35;105,0;320,0;314,0;12,953;13,668;0,0412515923566879;0,0427125;103,4
2025-11-27 09:45:00;102,93084745762712;78,1995045045045;3,79;1,02;9,35;105,0;320,0;314,0;0,364;16,131;0,001159235668789809;0,050409375;88,09
2025-11-27 10:00:00;87,44475675675676;74,52826530612245;3,79;1,02;9,35;105,0;320,0;314,0;37,113;4,007;0,11819426751592356;0,012521874999999998;103,09
2025-11-27 10:15:00;56,754999999999995;44,031216216216215;3,79;1,02;9,35;105,0;320,0;314,0;0,847;32,349;0,002697452229299363;0,10109062499999999;87,54
2025-11-27 10:30:00;77,45;45,367022222222225;3,79;1,02;9,35;105,0;320,0;314,0;1,18;47,455;0,00375796178343949;0,148296875;86,49
2025-11-27 10:45:00;0,0;16,633688888888887;3,79;1,02;9,35;105,0;320,0;314,0;1,167;58,904;0,00371656050955414;0,18407500000000002;86,67
2025-11-27 11:00:00;0,0;22,203066666666665;3,79;1,02;9,35;105,0;320,0;314,0;0,945;49,92;0,003009554140127388;0,156;92,82
2025-11-27 11:15:00;6,7;24,397812499999997;3,79;1,02;9,35;105,0;320,0;314,0;0,166;33,995;0,0005286624203821657;0,10623437499999999;89,39
2025-11-27 11:30:00;42,96326923076923;41,680343137254894;3,79;1,02;9,35;105,0;320,0;314,0;1,938;9,711;0,006171974522292994;0,030346875000000002;86,61
2025-11-27 11:45:00;83,96688888888889;36,17;3,79;1,02;9,35;105,0;320,0;314,0;73,628;2,419;0,23448407643312102;0,007559375;85,84
2025-11-27 12:00:00;97,57124223602484;54,52908163265305;3,33;0,64;7,24;99,0;426,0;151,0;70,884;2,329;0,4694304635761589;0,005467136150234742;90,38
2025-11-27 12:15:00;53,347884615384615;45,33381818181818;3,33;0,64;7,24;99,0;426,0;151,0;15,483;1,984;0,10253642384105961;0,004657276995305164;85,72
2025-11-27 12:30:00;24,67040935672515;49,24035714285714;3,33;0,64;7,24;99,0;426,0;151,0;0,377;1,748;0,0024966887417218545;0,004103286384976526;85,75
2025-11-27 12:45:00;62,61814634146341;44,66316326530612;3,33;0,64;7,24;99,0;426,0;151,0;28,924;1,706;0,19154966887417219;0,004004694835680751;86,4
2025-11-27 13:00:00;70,54207547169811;-55,415;3,33;0,64;7,24;99,0;426,0;151,0;13,565;6,287;0,0898344370860927;0,014758215962441314;86,45
2025-11-27 13:15:00;47,680263157894736;12,875679611650485;3,33;0,64;7,24;99,0;426,0;151,0;12,313;7,195;0,0815430463576159;0,016889671361502347;85,06
2025-11-27 13:30:00;79,005625;58,59872727272727;3,33;0,64;7,24;99,0;426,0;151,0;13,908;8,534;0,09210596026490066;0,02003286384976526;85,32
2025-11-27 13:45:00;99,26532110091743;65,54170212765958;3,33;0,64;7,24;99,0;426,0;151,0;98,506;1,63;0,6523576158940397;0,003826291079812206;86,21
2025-11-27 14:00:00;66,47683673469388;60,96487012987013;3,33;0,64;7,24;99,0;426,0;151,0;9,784;2,655;0,06479470198675497;0,006232394366197182;86,32
2025-11-27 14:15:00;89,38995555555556;0,0;3,33;0,64;7,24;99,0;426,0;151,0;71,069;1,598;0,4706556291390729;0,003751173708920188;86,52
2025-11-27 14:30:00;82,28034313725489;39,23692307692308;3,33;0,64;7,24;99,0;426,0;151,0;19,107;2,668;0,1265364238410596;0,006262910798122066;90,0
2025-11-27 14:45:00;80,71445161290322;39,83474747474747;3,33;0,64;7,24;99,0;426,0;151,0;41,258;3,309;0,27323178807947024;0,007767605633802817;94,15
2025-11-27 15:00:00;50,898;87,6160465116279;3,33;0,64;7,24;99,0;426,0;151,0;0,44;3,525;0,002913907284768212;0,008274647887323943;86,61
2025-11-27 15:15:00;129,2766129032258;82,10568720379146;3,33;0,64;7,24;99,0;426,0;151,0;0,563;4,223;0,003728476821192053;0,009913145539906102;88,82
2025-11-27 15:30:00;115,93414772727273;133,03840277777778;3,33;0,64;7,24;99,0;426,0;151,0;10,01;2,72;0,06629139072847683;0,006384976525821597;97,13
2025-11-27 15:45:00;92,8103111111111;190,365;3,33;0,64;7,24;99,0;426,0;151,0;19,22;2,059;0,12728476821192053;0,004833333333333334;89,84
2025-11-27 16:00:00;122,08231111111111;194,46;3,76;0,18;11,56;91,0;447,0;58,0;68,535;3,047;1,0;0,0068165548098434005;94,1
2025-11-27 16:15:00;114,36035555555556;160,35;3,76;0,18;11,56;91,0;447,0;58,0;66,576;2,543;1,0;0,005689038031319911;86,32
2025-11-27 16:30:00;104,55855203619909;161,6925974025974;3,76;0,18;11,56;91,0;447,0;58,0;12,686;2,766;0,21872413793103448;0,006187919463087248;88,21
2025-11-27 16:45:00;149,67706422018347;118,27260663507109;3,76;0,18;11,56;91,0;447,0;58,0;3,291;11,13;0,05674137931034483;0,024899328859060404;93,09
2025-11-27 17:00:00;99,58;21,75323383084577;3,76;0,18;11,56;91,0;447,0;58,0;0,629;35,355;0,010844827586206897;0,07909395973154362;85,47
2025-11-27 17:15:00;77,00095238095238;40,51991031390135;3,76;0,18;11,56;91,0;447,0;58,0;0,373;36,857;0,006431034482758621;0,08245413870246085;92,01
2025-11-27 17:30:00;0,0;15,032355555555556;3,76;0,18;11,56;91,0;447,0;58,0;0,39;51,652;0,006724137931034483;0,11555257270693513;100,19
2025-11-27 17:45:00;69,52;70,5603111111111;3,76;0,18;11,56;91,0;447,0;58,0;0,629;19,346;0,010844827586206897;0,04327964205816555;112,36
2025-11-27 18:00:00;106,91666666666667;164,22436363636365;3,76;0,18;11,56;91,0;447,0;58,0;16,711;5,341;0,2881206896551724;0,01194854586129754;103,57
2025-11-27 18:15:00;111,58164948453609;122,83331325301207;3,76;0,18;11,56;91,0;447,0;58,0;6,204;2,078;0,1069655172413793;0,004648769574944071;99,75
2025-11-27 18:30:00;73,15482142857142;88,4273381294964;3,76;0,18;11,56;91,0;447,0;58,0;5,285;2,293;0,09112068965517242;0,005129753914988815;101,78
2025-11-27 18:45:00;76,41313131313132;95,95226666666667;3,76;0,18;11,56;91,0;447,0;58,0;4,117;2,518;0,07098275862068966;0,005633109619686801;100,47
2025-11-27 19:00:00;55,87761904761905;86,98107142857144;3,76;0,18;11,56;91,0;447,0;58,0;0,547;3,694;0,009431034482758621;0,008263982102908277;98,54
2025-11-27 19:15:00;55,821621621621624;83,69831775700933;3,76;0,18;11,56;91,0;447,0;58,0;0,498;4,493;0,008586206896551724;0,010051454138702462;88,66
2025-11-27 19:30:00;95,60627272727274;154,1535294117647;3,76;0,18;11,56;91,0;447,0;58,0;20,021;2,497;0,3451896551724138;0,005586129753914988;85,3
2025-11-27 19:45:00;106,835;120,97571428571428;3,76;0,18;11,56;91,0;447,0;58,0;25,418;2,611;0,4382413793103448;0,005841163310961969;80,58
2025-11-27 20:00:00;114,77877659574467;131,0076;1,89;0,61;2,43;149,0;429,0;243,0;49,298;1,61;0,2028724279835391;0,003752913752913753;91,42
2025-11-27 20:15:00;123,98369127516779;55,752111111111105;1,89;0,61;2,43;149,0;429,0;243,0;47,119;4,944;0,19390534979423868;0,011524475524475525;90,83
2025-11-27 20:30:00;77,47769230769231;100,6046875;1,89;0,61;2,43;149,0;429,0;243,0;4,03;1,587;0,016584362139917697;0,0036993006993006994;82,01
2025-11-27 20:45:00;94,27139423076923;78,66102040816327;1,89;0,61;2,43;149,0;429,0;243,0;37,44;1,594;0,15407407407407406;0,0037156177156177157;77,33
2025-11-27 21:00:00;69,862;89,91207547169812;1,89;0,61;2,43;149,0;429,0;243,0;0,662;1,977;0,0027242798353909465;0,004608391608391609;88,62
2025-11-27 21:15:00;85,90856;96,16460784313726;1,89;0,61;2,43;149,0;429,0;243,0;9,139;1,956;0,037609053497942385;0,0045594405594405595;75,77
2025-11-27 21:30:00;42,76047058823529;76,79506329113924;1,89;0,61;2,43;149,0;429,0;243,0;0,634;5,086;0,002609053497942387;0,011855477855477857;80,57
2025-11-27 21:45:00;0,0;52,16555555555556;1,89;0,61;2,43;149,0;429,0;243,0;0,492;15,741;0,0020246913580246914;0,03669230769230769;77,54
2025-11-27 22:00:00;84,35142857142857;84,19932038834952;1,89;0,61;2,43;149,0;429,0;243,0;12,981;3,052;0,053419753086419754;0,007114219114219114;90,43
2025-11-27 22:15:00;93,44923857868021;96,27205128205128;1,89;0,61;2,43;149,0;429,0;243,0;36,737;1,04;0,15118106995884775;0,0024242424242424242;83,69
2025-11-27 22:30:00;47,26852941176471;77,22975247524752;1,89;0,61;2,43;149,0;429,0;243,0;0,809;1,701;0,003329218106995885;0,003965034965034965;87,03
2025-11-27 22:45:00;53,74875;83,5232;1,89;0,61;2,43;149,0;429,0;243,0;0,491;1,971;0,0020205761316872428;0,004594405594405594;79,27
2025-11-27 23:00:00;114,78778325123153;75,89162162162162;1,89;0,61;2,43;149,0;429,0;243,0;44,645;1,41;0,18372427983539097;0,0032867132867132865;84,9
2025-11-27 23:15:00;108,09616352201259;73,92532608695652;1,89;0,61;2,43;149,0;429,0;243,0;48,682;1,453;0,20033744855967078;0,0033869463869463873;74,68
2025-11-27 23:30:00;78,1186013986014;83,58288888888889;1,89;0,61;2,43;149,0;429,0;243,0;9,642;2,029;0,03967901234567901;0,00472960372960373;66,89
2025-11-27 23:45:00;59,35644628099173;69,41273333333334;1,89;0,61;2,43;149,0;429,0;243,0;0,785;1,397;0,0032304526748971195;0,0032564102564102563;51,36
2025-11-28 00:00:00;107,77727272727272;48,82;1,71;1,81;0,9;203,0;445,0;207,0;12,702;1,677;0,06136231884057971;0,0037685393258426966;70,39
2025-11-28 00:15:00;94,65215311004785;79,83190476190477;1,71;1,81;0,9;203,0;445,0;207,0;29,673;2,422;0,1433478260869565;0,005442696629213484;65,07
2025-11-28 00:30:00;89,20515337423313;69,846;1,71;1,81;0,9;203,0;445,0;207,0;20,041;2,022;0,09681642512077294;0,004543820224719101;55,81
2025-11-28 00:45:00;82,9520093457944;59,9905;1,71;1,81;0,9;203,0;445,0;207,0;28,118;2,154;0,13583574879227053;0,004840449438202247;52,09
2025-11-28 01:00:00;88,36082352941176;81,57283950617284;1,71;1,81;0,9;203,0;445,0;207,0;22,93;1,234;0,11077294685990338;0,0027730337078651687;65,16
2025-11-28 01:15:00;83,96915887850469;73,26540983606559;1,71;1,81;0,9;203,0;445,0;207,0;20,618;1,364;0,09960386473429951;0,0030651685393258427;52,5
2025-11-28 01:30:00;90,81537777777777;70,31;1,71;1,81;0,9;203,0;445,0;207,0;30,245;2,303;0,1461111111111111;0,005175280898876405;53,72
2025-11-28 01:45:00;81,32641711229947;66,95814814814814;1,71;1,81;0,9;203,0;445,0;207,0;12,617;1,445;0,060951690821256045;0,0032471910112359553;48,62
2025-11-28 02:00:00;79,54827751196173;69,59444444444445;1,71;1,81;0,9;203,0;445,0;207,0;14,124;1,385;0,06823188405797102;0,003112359550561798;54,94
2025-11-28 02:15:00;43,2090625;66,51283105022831;1,71;1,81;0,9;203,0;445,0;207,0;0,68;4,023;0,0032850241545893722;0,009040449438202246;53,41
2025-11-28 02:30:00;69,136375;66,94654761904762;1,71;1,81;0,9;203,0;445,0;207,0;9,858;3,119;0,0476231884057971;0,007008988764044944;52,71
2025-11-28 02:45:00;89,99853658536585;60,46439393939394;1,71;1,81;0,9;203,0;445,0;207,0;19,944;4,333;0,09634782608695652;0,009737078651685393;50,66
2025-11-28 03:00:00;40,03556390977443;65,51962962962963;1,71;1,81;0,9;203,0;445,0;207,0;1,998;3,03;0,009652173913043478;0,006808988764044943;46,88
2025-11-28 03:15:00;59,24740740740741;50,58094339622642;1,71;1,81;0,9;203,0;445,0;207,0;1,365;20,814;0,006594202898550725;0,04677303370786517;48,21
2025-11-28 03:30:00;60,896025641025645;61,212857142857146;1,71;1,81;0,9;203,0;445,0;207,0;2,887;7,424;0,013946859903381643;0,016683146067415732;47,88
2025-11-28 03:45:00;69,55106598984771;70,90743055555555;1,71;1,81;0,9;203,0;445,0;207,0;3,68;1,825;0,017777777777777778;0,004101123595505618;48,56
2025-11-28 04:00:00;79,62;57,43171875;3,0;1,16;2,45;131,0;414,0;253,0;42,24;2,183;0,16695652173913045;0,005272946859903381;52,1
2025-11-28 04:15:00;83,65722222222222;80,43966101694916;3,0;1,16;2,45;131,0;414,0;253,0;26,899;2,371;0,1063201581027668;0,0057270531400966185;51,42
2025-11-28 04:30:00;93,91346666666666;75,15714285714286;3,0;1,16;2,45;131,0;414,0;253,0;79,804;1,894;0,3154308300395257;0,00457487922705314;60,07
2025-11-28 04:45:00;49,98147887323944;81,61937888198757;3,0;1,16;2,45;131,0;414,0;253,0;12,179;1,973;0,04813833992094862;0,004765700483091787;69,91
2025-11-28 05:00:00;94,52840182648403;56,39275862068966;3,0;1,16;2,45;131,0;414,0;253,0;43,675;1,879;0,17262845849802372;0,004538647342995169;51,5
2025-11-28 05:15:00;60,004732142857144;66,99;3,0;1,16;2,45;131,0;414,0;253,0;27,746;1,483;0,10966798418972332;0,0035821256038647345;54,6
2025-11-28 05:30:00;52,943888888888885;75,39773480662983;3,0;1,16;2,45;131,0;414,0;253,0;8,563;2,053;0,03384584980237154;0,004958937198067633;59,93
2025-11-28 05:45:00;84,21688;78,11347107438016;3,0;1,16;2,45;131,0;414,0;253,0;12,25;2,264;0,04841897233201581;0,005468599033816425;78,13
2025-11-28 06:00:00;109,85397790055248;79,84353846153846;3,0;1,16;2,45;131,0;414,0;253,0;55,746;3,792;0,2203399209486166;0,009159420289855072;63,73
2025-11-28 06:15:00;72,00732394366197;82,94379310344827;3,0;1,16;2,45;131,0;414,0;253,0;37,254;1,934;0,1472490118577075;0,004671497584541062;78,11
2025-11-28 06:30:00;107,72585;98,78;3,0;1,16;2,45;131,0;414,0;253,0;57,366;1,988;0,22674308300395257;0,004801932367149759;87,33
2025-11-28 06:45:00;62,509062500000006;74,23194915254238;3,0;1,16;2,45;131,0;414,0;253,0;16,05;5,654;0,06343873517786562;0,013657004830917875;102,28
2025-11-28 07:00:00;142,21515555555555;76,85;3,0;1,16;2,45;131,0;414,0;253,0;78,53;2,968;0,31039525691699604;0,007169082125603864;78,23
2025-11-28 07:15:00;144,45395555555555;0,0;3,0;1,16;2,45;131,0;414,0;253,0;113,731;2,444;0,4495296442687747;0,0059033816425120775;90,96
2025-11-28 07:30:00;119,89577777777778;0,0;3,0;1,16;2,45;131,0;414,0;253,0;73,288;3,013;0,2896758893280632;0,007277777777777777;95,0
2025-11-28 07:45:00;126,12151111111112;209,2642857142857;3,0;1,16;2,45;131,0;414,0;253,0;65,234;2,734;0,25784189723320156;0,006603864734299517;87,09
2025-11-28 08:00:00;107,05906666666667;203,85;2,78;1,05;6,17;114,0;411,0;258,0;36,67;2,177;0,14213178294573645;0,00529683698296837;102,89
2025-11-28 08:15:00;103,31951111111111;0,0;2,78;1,05;6,17;114,0;411,0;258,0;21,007;2,139;0,08142248062015504;0,0052043795620437955;98,63
2025-11-28 08:30:00;130,27702222222223;0,0;2,78;1,05;6,17;114,0;411,0;258,0;73,978;2,307;0,2867364341085271;0,005613138686131387;100,37
2025-11-28 08:45:00;120,52857777777778;0,0;2,78;1,05;6,17;114,0;411,0;258,0;28,788;2,435;0,11158139534883721;0,005924574209245742;100,01
2025-11-28 09:00:00;122,02937777777778;73,78;2,78;1,05;6,17;114,0;411,0;258,0;50,434;2,732;0,19548062015503875;0,00664720194647202;114,3
2025-11-28 09:15:00;117,8140888888889;0,0;2,78;1,05;6,17;114,0;411,0;258,0;46,898;1,812;0,1817751937984496;0,004408759124087592;102,25
2025-11-28 09:30:00;83,31495327102805;84,463125;2,78;1,05;6,17;114,0;411,0;258,0;16,811;2,693;0,06515891472868217;0,006552311435523115;100,1
2025-11-28 09:45:00;113,07714285714285;123,52235602094241;2,78;1,05;6,17;114,0;411,0;258,0;0,936;2,321;0,003627906976744186;0,00564720194647202;96,95
2025-11-28 10:00:00;122,89831111111111;167,68416666666667;2,78;1,05;6,17;114,0;411,0;258,0;74,105;2,71;0,28722868217054265;0,00659367396593674;102,24
