,period,weekday,h0,g0,g1,g2,g3,g4,g5,g6,l0,l1,l2
2007-01-14 05:30:00,winter,7,0.038680,0.044440,0.027520,0.029000,0.096960,0.057240,0.044680,0.044000,0.063720,0.062760,0.067360
2007-01-14 05:45:00,winter,7,0.039120,0.045800,0.028360,0.032280,0.100400,0.059400,0.046360,0.044000,0.068560,0.068920,0.072560
2007-01-14 06:00:00,winter,7,0.039680,0.047360,0.028760,0.038920,0.100680,0.061480,0.048520,0.043000,0.075320,0.077520,0.078920
2007-01-14 06:15:00,winter,7,0.040400,0.048960,0.028800,0.047240,0.098800,0.063320,0.051000,0.043000,0.084120,0.089240,0.086480
2007-01-14 06:30:00,winter,7,0.041320,0.050400,0.028640,0.054920,0.096200,0.064760,0.053400,0.043000,0.094840,0.104800,0.095080
2007-01-14 06:45:00,winter,7,0.042440,0.051400,0.028360,0.059680,0.094360,0.065680,0.055400,0.044000,0.107440,0.125000,0.104680
2007-01-14 07:00:00,winter,7,0.044000,0.051800,0.028160,0.059840,0.094360,0.066000,0.056840,0.047000,0.121880,0.150120,0.115200
2007-01-14 07:15:00,winter,7,0.046600,0.051680,0.028080,0.056600,0.095760,0.065720,0.057600,0.051000,0.137840,0.178520,0.126480
2007-01-14 07:30:00,winter,7,0.051080,0.051200,0.028120,0.051680,0.097640,0.065000,0.057760,0.056000,0.155040,0.208240,0.138400
2007-01-14 07:45:00,winter,7,0.058280,0.050440,0.028360,0.046960,0.099200,0.063880,0.057440,0.060000,0.173200,0.237160,0.150840
2007-01-14 08:00:00,winter,7,0.068600,0.049600,0.028800,0.043960,0.099720,0.062520,0.056640,0.064000,0.191720,0.263000,0.163560
2007-01-14 08:15:00,winter,7,0.081320,0.048960,0.029320,0.043680,0.099560,0.061040,0.055680,0.068000,0.208560,0.282120,0.175800
2007-01-14 08:30:00,winter,7,0.095160,0.048800,0.029840,0.046680,0.099200,0.059640,0.054840,0.075000,0.221360,0.290760,0.186680
2007-01-14 08:45:00,winter,7,0.109040,0.049520,0.030240,0.053800,0.099200,0.058480,0.054400,0.087000,0.227880,0.285080,0.195360
2007-01-14 09:00:00,winter,7,0.121920,0.051280,0.030480,0.065240,0.099840,0.057720,0.054640,0.103000,0.226440,0.263080,0.201080
2007-01-14 09:15:00,winter,7,0.133720,0.053800,0.030520,0.079440,0.100920,0.057320,0.055440,0.124000,0.218600,0.230440,0.203440
2007-01-14 09:30:00,winter,7,0.144400,0.056760,0.030400,0.094560,0.102040,0.057280,0.056760,0.146000,0.206600,0.194760,0.202200
2007-01-14 09:45:00,winter,7,0.153960,0.059800,0.030240,0.108560,0.102800,0.057600,0.058440,0.167000,0.192680,0.163560,0.197040
2007-01-14 10:00:00,winter,7,0.162560,0.062600,0.030080,0.119960,0.102920,0.058240,0.060400,0.187000,0.178960,0.142800,0.188200
2007-01-14 10:15:00,winter,7,0.170480,0.065080,0.030000,0.128800,0.102480,0.059200,0.062480,0.204000,0.166960,0.131760,0.177840
2007-01-14 10:30:00,winter,7,0.178040,0.067240,0.030000,0.135600,0.101760,0.060480,0.064560,0.219000,0.158080,0.128160,0.168640
2007-01-14 10:45:00,winter,7,0.185600,0.069160,0.030240,0.140840,0.101000,0.062080,0.066480,0.231000,0.153760,0.129680,0.163240
2007-01-14 11:00:00,winter,7,0.193320,0.070760,0.030760,0.144920,0.100400,0.063920,0.068200,0.241000,0.154600,0.134040,0.163320
2007-01-14 11:15:00,winter,7,0.200600,0.072200,0.031360,0.147840,0.099960,0.065720,0.069600,0.249000,0.158200,0.138920,0.166600
2007-01-14 11:30:00,winter,7,0.206640,0.073480,0.031880,0.149440,0.099760,0.067040,0.070720,0.255000,0.161440,0.142120,0.169840
2007-01-14 11:45:00,winter,7,0.210560,0.074760,0.032160,0.149680,0.099800,0.067480,0.071520,0.258000,0.161160,0.141360,0.169840
2007-01-14 12:00:00,winter,7,0.211800,0.076040,0.032040,0.148560,0.100040,0.066840,0.072040,0.258000,0.155200,0.135240,0.164240
2007-01-14 12:15:00,winter,7,0.210200,0.077280,0.031600,0.146800,0.100480,0.065440,0.072120,0.256000,0.145360,0.125440,0.154840
2007-01-14 12:30:00,winter,7,0.205880,0.078440,0.031000,0.145240,0.101000,0.063720,0.071680,0.254000,0.134400,0.114560,0.144280
2007-01-14 12:45:00,winter,7,0.198920,0.079440,0.030240,0.144760,0.101600,0.062080,0.070520,0.252000,0.125040,0.105160,0.135200
2007-01-14 13:00:00,winter,7,0.189560,0.080120,0.029560,0.145960,0.102160,0.060960,0.068680,0.251000,0.119440,0.099200,0.129640
2007-01-14 13:15:00,winter,7,0.178720,0.080480,0.028920,0.148320,0.102400,0.060320,0.066320,0.249000,0.116920,0.096400,0.126920
2007-01-14 13:30:00,winter,7,0.167320,0.080280,0.028520,0.151120,0.102120,0.060120,0.063840,0.245000,0.116120,0.095960,0.125680
2007-01-14 13:45:00,winter,7,0.156480,0.079440,0.028360,0.153560,0.101000,0.060280,0.061480,0.238000,0.115800,0.096960,0.124480
2007-01-14 14:00:00,winter,7,0.146960,0.077840,0.028560,0.155080,0.098920,0.060720,0.059520,0.225000,0.114800,0.098720,0.122320
2007-01-14 14:15:00,winter,7,0.138880,0.075720,0.029000,0.155560,0.096320,0.061360,0.058000,0.209000,0.113240,0.100720,0.119360
2007-01-14 14:30:00,winter,7,0.132120,0.073360,0.029600,0.155040,0.093800,0.062160,0.057000,0.192000,0.111320,0.102600,0.116080
2007-01-14 14:45:00,winter,7,0.126520,0.071000,0.030240,0.153560,0.091920,0.063000,0.056440,0.177000,0.109320,0.104000,0.112920
2007-01-14 15:00:00,winter,7,0.121960,0.068880,0.030880,0.151360,0.091160,0.063840,0.056320,0.164000,0.107480,0.104640,0.110400
2007-01-14 15:15:00,winter,7,0.118160,0.066960,0.031400,0.149000,0.091240,0.064600,0.056520,0.155000,0.106120,0.104800,0.108640
2007-01-14 15:30:00,winter,7,0.114760,0.065200,0.031840,0.147200,0.091840,0.065240,0.056960,0.148000,0.105400,0.104840,0.107800
2007-01-14 15:45:00,winter,7,0.111520,0.063520,0.032160,0.146720,0.092520,0.065680,0.057440,0.142000,0.105600,0.105160,0.108000
2007-01-14 16:00:00,winter,7,0.108320,0.062040,0.032360,0.148120,0.093040,0.065960,0.057920,0.138000,0.106920,0.106080,0.109400
2007-01-14 16:15:00,winter,7,0.105880,0.061240,0.032400,0.151200,0.093400,0.066480,0.058560,0.136000,0.109760,0.107920,0.112360
2007-01-14 16:30:00,winter,7,0.105240,0.061800,0.032360,0.155720,0.093600,0.067720,0.059680,0.138000,0.114440,0.111000,0.117240
2007-01-14 16:45:00,winter,7,0.107360,0.064480,0.032160,0.161400,0.093760,0.070200,0.061480,0.146000,0.121360,0.115680,0.124480
2007-01-14 17:00:00,winter,7,0.112880,0.069560,0.031840,0.167840,0.093920,0.074160,0.064040,0.159000,0.130720,0.122480,0.134200
2007-01-14 17:15:00,winter,7,0.120880,0.076000,0.031640,0.174480,0.094360,0.078840,0.067120,0.177000,0.142400,0.133160,0.145560
2007-01-14 17:30:00,winter,7,0.130040,0.082560,0.031640,0.180680,0.095240,0.083240,0.070080,0.197000,0.156040,0.149680,0.157520
2007-01-14 17:45:00,winter,7,0.139000,0.087840,0.032160,0.185840,0.096760,0.086400,0.072560,0.217000,0.171360,0.174080,0.169000
2007-01-14 18:00:00,winter,7,0.146800,0.090840,0.033200,0.189560,0.099120,0.087600,0.074040,0.235000,0.187800,0.206880,0.179160
2007-01-14 18:15:00,winter,7,0.153520,0.092080,0.034440,0.192080,0.102160,0.087480,0.074400,0.250000,0.204040,0.242880,0.187920
2007-01-14 18:30:00,winter,7,0.159680,0.092360,0.035520,0.193920,0.105680,0.087040,0.073600,0.260000,0.218560,0.275440,0.195480
2007-01-14 18:45:00,winter,7,0.165640,0.092520,0.035920,0.195640,0.109480,0.087280,0.071520,0.263000,0.229720,0.297920,0.201960
2007-01-14 19:00:00,winter,7,0.171560,0.093160,0.035440,0.197560,0.113200,0.088800,0.068280,0.260000,0.236200,0.305240,0.207360
2007-01-14 19:15:00,winter,7,0.176440,0.094000,0.034320,0.199440,0.116240,0.090920,0.064360,0.252000,0.237440,0.298640,0.210520
2007-01-14 19:30:00,winter,7,0.179040,0.094560,0.033080,0.200880,0.117880,0.092560,0.060520,0.243000,0.232920,0.280840,0.210280
2007-01-14 19:45:00,winter,7,0.178120,0.094360,0.032160,0.201520,0.117320,0.092680,0.057440,0.233000,0.222320,0.254680,0.205280
2007-01-14 20:00:00,winter,7,0.172880,0.093040,0.031880,0.201000,0.114200,0.090560,0.055560,0.226000,0.205680,0.223120,0.194840
2007-01-14 20:15:00,winter,7,0.164720,0.090800,0.032080,0.199240,0.109400,0.086840,0.054600,0.222000,0.185520,0.189680,0.180720
2007-01-14 20:30:00,winter,7,0.155560,0.088040,0.032280,0.196160,0.104200,0.082440,0.054080,0.217000,0.164760,0.158040,0.165280
2007-01-14 20:45:00,winter,7,0.147320,0.085040,0.032160,0.191720,0.099800,0.078280,0.053400,0.212000,0.146360,0.132040,0.150840
2007-01-14 21:00:00,winter,7,0.141400,0.082120,0.031440,0.185800,0.097120,0.075120,0.052200,0.206000,0.132640,0.114240,0.139280
2007-01-14 21:15:00,winter,7,0.137200,0.079400,0.030320,0.178080,0.095880,0.072680,0.050520,0.197000,0.123000,0.103440,0.130400
2007-01-14 21:30:00,winter,7,0.133720,0.076960,0.029200,0.168120,0.095360,0.070600,0.048520,0.186000,0.116280,0.097280,0.123480
2007-01-14 21:45:00,winter,7,0.129840,0.074760,0.028360,0.155520,0.094960,0.068400,0.046360,0.173000,0.111160,0.093480,0.117880
2007-01-14 22:00:00,winter,7,0.124800,0.072840,0.028080,0.140240,0.094080,0.065760,0.044120,0.158000,0.106600,0.090000,0.112960
2007-01-14 22:15:00,winter,7,0.118600,0.071080,0.028160,0.123680,0.092800,0.063000,0.042000,0.141000,0.102120,0.086560,0.108280
2007-01-14 22:30:00,winter,7,0.111600,0.069280,0.028320,0.107640,0.091240,0.060440,0.040000,0.124000,0.097560,0.083040,0.103440
2007-01-14 22:45:00,winter,7,0.104040,0.067280,0.028360,0.093920,0.089520,0.058480,0.038280,0.109000,0.092640,0.079440,0.098120
2007-01-14 23:00:00,winter,7,0.096240,0.064960,0.028080,0.083760,0.087800,0.057440,0.036920,0.096000,0.087200,0.075800,0.092040
2007-01-14 23:15:00,winter,7,0.088400,0.062560,0.027520,0.076680,0.086440,0.057080,0.036000,0.085000,0.081640,0.072280,0.085760
2007-01-14 23:30:00,winter,7,0.080680,0.060440,0.026960,0.071600,0.085680,0.057240,0.035760,0.076000,0.076480,0.069160,0.079880
2007-01-14 23:45:00,winter,7,0.073240,0.058880,0.026480,0.067480,0.085880,0.057600,0.036280,0.068000,0.072240,0.066600,0.075000
2007-01-15 00:00:00,transition,1,0.077760,0.073000,0.020240,0.070520,0.091240,0.067200,0.056000,0.061000,0.070320,0.064400,0.073160
2007-01-15 00:15:00,transition,1,0.069560,0.070040,0.019680,0.061920,0.090200,0.066040,0.051240,0.055000,0.067080,0.062560,0.069280
2007-01-15 00:30:00,transition,1,0.062400,0.067120,0.019240,0.054400,0.089400,0.064920,0.046600,0.050000,0.064320,0.061000,0.066000
2007-01-15 00:45:00,transition,1,0.056600,0.064480,0.018920,0.047920,0.088920,0.063880,0.043320,0.046000,0.062080,0.059600,0.063480
2007-01-15 01:00:00,transition,1,0.052480,0.062320,0.018800,0.042520,0.088720,0.062960,0.042400,0.044000,0.060320,0.058200,0.061800
2007-01-15 01:15:00,transition,1,0.049720,0.060600,0.018800,0.038120,0.088800,0.062160,0.042920,0.042000,0.059040,0.057000,0.060720
2007-01-15 01:30:00,transition,1,0.047880,0.059200,0.018840,0.034720,0.089080,0.061560,0.043680,0.041000,0.058120,0.056240,0.060000
2007-01-15 01:45:00,transition,1,0.046600,0.057920,0.018920,0.032280,0.089520,0.061200,0.043320,0.040000,0.057440,0.056080,0.059360
2007-01-15 02:00:00,transition,1,0.045520,0.056720,0.018920,0.030760,0.090000,0.061040,0.041360,0.040000,0.056880,0.056640,0.058600
2007-01-15 02:15:00,transition,1,0.044560,0.055600,0.018880,0.029920,0.090320,0.061080,0.040120,0.039000,0.056440,0.057560,0.057720
2007-01-15 02:30:00,transition,1,0.043800,0.054720,0.018880,0.029520,0.090240,0.061160,0.042760,0.038000,0.056040,0.058320,0.056880
2007-01-15 02:45:00,transition,1,0.043280,0.054200,0.018920,0.029360,0.089520,0.061200,0.052400,0.038000,0.055560,0.058400,0.056040
2007-01-15 03:00:00,transition,1,0.043040,0.054120,0.019040,0.029160,0.088000,0.061080,0.070960,0.038000,0.055040,0.057520,0.055400
2007-01-15 03:15:00,transition,1,0.043000,0.054600,0.019120,0.029040,0.086040,0.060880,0.095920,0.038000,0.054520,0.055920,0.054880
2007-01-15 03:30:00,transition,1,0.043120,0.055840,0.019120,0.029080,0.084000,0.060600,0.123520,0.038000,0.054040,0.054120,0.054560
2007-01-15 03:45:00,transition,1,0.043280,0.057920,0.018920,0.029360,0.082240,0.060280,0.150120,0.038000,0.053720,0.052560,0.054400
2007-01-15 04:00:00,transition,1,0.043440,0.060920,0.018520,0.029880,0.081120,0.060000,0.172600,0.038000,0.053600,0.051680,0.054480
2007-01-15 04:15:00,transition,1,0.043720,0.064440,0.018320,0.030320,0.080560,0.059800,0.190320,0.037000,0.053680,0.051480,0.054720
2007-01-15 04:30:00,transition,1,0.044160,0.067960,0.018920,0.030280,0.080360,0.059880,0.203320,0.037000,0.054040,0.051800,0.055240
2007-01-15 04:45:00,transition,1,0.044960,0.071000,0.020800,0.029360,0.080440,0.060280,0.211600,0.037000,0.054640,0.052560,0.056040
2007-01-15 05:00:00,transition,1,0.046280,0.073200,0.024120,0.027480,0.080680,0.061120,0.215400,0.037000,0.055600,0.053840,0.057200
2007-01-15 05:15:00,transition,1,0.048920,0.074680,0.027200,0.026040,0.081280,0.062080,0.216200,0.038000,0.057200,0.055880,0.059000
2007-01-15 05:30:00,transition,1,0.053760,0.075720,0.028040,0.026760,0.082520,0.062800,0.215720,0.039000,0.059840,0.059200,0.061800
2007-01-15 05:45:00,transition,1,0.061600,0.076600,0.024600,0.031320,0.084680,0.063000,0.215600,0.039000,0.063920,0.064240,0.065960
2007-01-15 06:00:00,transition,1,0.072880,0.077680,0.027920,0.040600,0.087840,0.062520,0.217200,0.040000,0.069760,0.071560,0.071680
2007-01-15 06:15:00,transition,1,0.086320,0.079280,0.028640,0.052320,0.091560,0.062240,0.220000,0.040000,0.077600,0.081920,0.078920
2007-01-15 06:30:00,transition,1,0.100080,0.081880,0.030800,0.063320,0.095160,0.063200,0.223120,0.041000,0.087640,0.096320,0.087520
2007-01-15 06:45:00,transition,1,0.112360,0.085960,0.032160,0.070440,0.097960,0.066600,0.225680,0.043000,0.100040,0.115680,0.097280
2007-01-15 07:00:00,transition,1,0.121800,0.091920,0.074080,0.071520,0.099640,0.073240,0.226960,0.045000,0.114800,0.140280,0.108000
2007-01-15 07:15:00,transition,1,0.128480,0.100360,0.131560,0.068520,0.100920,0.083280,0.226920,0.048000,0.131280,0.168120,0.119360
2007-01-15 07:30:00,transition,1,0.132920,0.111880,0.195120,0.064240,0.102840,0.096680,0.225760,0.052000,0.148560,0.196640,0.131000
2007-01-15 07:45:00,transition,1,0.135680,0.127080,0.255320,0.061640,0.106440,0.113360,0.223680,0.057000,0.165800,0.223160,0.142600
2007-01-15 08:00:00,transition,1,0.137160,0.145920,0.304360,0.062920,0.112360,0.132920,0.220840,0.062000,0.181920,0.245080,0.153720
2007-01-15 08:15:00,transition,1,0.137720,0.166240,0.341520,0.067720,0.119480,0.153200,0.217720,0.067000,0.195120,0.259640,0.163480
2007-01-15 08:30:00,transition,1,0.137680,0.185200,0.367720,0.075120,0.126280,0.171800,0.214800,0.073000,0.203400,0.264160,0.170800
2007-01-15 08:45:00,transition,1,0.137320,0.199960,0.383920,0.084120,0.131240,0.186280,0.212600,0.079000,0.204720,0.255880,0.174760
2007-01-15 09:00:00,transition,1,0.136920,0.208520,0.391360,0.093800,0.133280,0.194840,0.211320,0.083000,0.197960,0.233600,0.174680
2007-01-15 09:15:00,transition,1,0.136400,0.212080,0.392800,0.103680,0.133160,0.198680,0.210440,0.088000,0.185520,0.202560,0.171280
2007-01-15 09:30:00,transition,1,0.135720,0.212600,0.391200,0.113320,0.132080,0.199680,0.209120,0.093000,0.170640,0.169520,0.165720
2007-01-15 09:45:00,transition,1,0.134840,0.212080,0.389560,0.122280,0.131240,0.199760,0.206560,0.098000,0.156560,0.141360,0.159120
2007-01-15 10:00:00,transition,1,0.133680,0.212160,0.390240,0.130200,0.131560,0.200400,0.202160,0.104000,0.145920,0.123280,0.152520
2007-01-15 10:15:00,transition,1,0.132440,0.213040,0.392600,0.136960,0.132840,0.201560,0.196480,0.112000,0.139000,0.114280,0.146920
2007-01-15 10:30:00,transition,1,0.131360,0.214640,0.395320,0.142520,0.134720,0.202680,0.190320,0.121000,0.135560,0.111800,0.143320
2007-01-15 10:45:00,transition,1,0.130680,0.216760,0.397120,0.146720,0.136680,0.203360,0.184400,0.132000,0.135240,0.113320,0.142600
2007-01-15 11:00:00,transition,1,0.130640,0.219240,0.396960,0.149600,0.138400,0.203200,0.179240,0.145000,0.137520,0.116480,0.145240
2007-01-15 11:15:00,transition,1,0.131520,0.221240,0.394640,0.151160,0.139720,0.202280,0.174320,0.158000,0.140760,0.119600,0.149480
2007-01-15 11:30:00,transition,1,0.133640,0.221960,0.390280,0.151480,0.140600,0.200760,0.168920,0.170000,0.143080,0.121400,0.152920
2007-01-15 11:45:00,transition,1,0.137320,0.220520,0.383920,0.150640,0.140920,0.198880,0.162200,0.179000,0.142640,0.120320,0.153320
2007-01-15 12:00:00,transition,1,0.142600,0.216280,0.375440,0.148800,0.140680,0.196560,0.153720,0.183000,0.138160,0.115600,0.149080
2007-01-15 12:15:00,transition,1,0.148240,0.209840,0.364160,0.146360,0.139960,0.193320,0.144160,0.183000,0.130840,0.108400,0.141520
2007-01-15 12:30:00,transition,1,0.152800,0.201920,0.349000,0.143880,0.139000,0.188320,0.134560,0.180000,0.122480,0.100440,0.132640
2007-01-15 12:45:00,transition,1,0.154800,0.193400,0.329040,0.141840,0.137880,0.180880,0.125960,0.177000,0.114840,0.093480,0.124480
2007-01-15 13:00:00,transition,1,0.153240,0.185040,0.304440,0.140640,0.136840,0.170680,0.119120,0.174000,0.109400,0.088840,0.118640
2007-01-15 13:15:00,transition,1,0.148920,0.177360,0.279600,0.140120,0.135840,0.159440,0.114200,0.170000,0.105920,0.086360,0.114920
2007-01-15 13:30:00,transition,1,0.143160,0.170920,0.260120,0.139960,0.135000,0.149200,0.111120,0.165000,0.103920,0.085360,0.112680
2007-01-15 13:45:00,transition,1,0.137320,0.166320,0.251520,0.139880,0.134280,0.142160,0.109840,0.158000,0.102800,0.085280,0.111280
2007-01-15 14:00:00,transition,1,0.132400,0.163880,0.257280,0.139720,0.133680,0.139960,0.110120,0.148000,0.102160,0.085560,0.110160
2007-01-15 14:15:00,transition,1,0.128360,0.163560,0.272640,0.139920,0.133280,0.142160,0.111360,0.137000,0.101720,0.085920,0.109240
2007-01-15 14:30:00,transition,1,0.124840,0.165080,0.290640,0.141080,0.133080,0.148000,0.112840,0.125000,0.101360,0.086280,0.108520
2007-01-15 14:45:00,transition,1,0.121520,0.168200,0.304480,0.143800,0.133040,0.156560,0.113840,0.115000,0.100960,0.086440,0.108000
2007-01-15 15:00:00,transition,1,0.118160,0.172520,0.308760,0.148360,0.133200,0.166920,0.113800,0.109000,0.100440,0.086320,0.107680
2007-01-15 15:15:00,transition,1,0.114840,0.177280,0.304440,0.153920,0.133440,0.177560,0.112880,0.105000,0.099880,0.086000,0.107480
2007-01-15 15:30:00,transition,1,0.111720,0.181440,0.294000,0.159320,0.133640,0.186920,0.111440,0.103000,0.099400,0.085600,0.107320
2007-01-15 15:45:00,transition,1,0.109040,0.184080,0.279880,0.163360,0.133640,0.193480,0.109840,0.103000,0.099120,0.085280,0.107160
2007-01-15 16:00:00,transition,1,0.106920,0.184560,0.264040,0.165320,0.133440,0.196120,0.108320,0.103000,0.099200,0.085160,0.107000
2007-01-15 16:15:00,transition,1,0.105680,0.183560,0.246320,0.166200,0.133120,0.196000,0.107080,0.104000,0.099920,0.085440,0.107360
2007-01-15 16:30:00,transition,1,0.105440,0.182120,0.226000,0.167360,0.132960,0.194880,0.106240,0.106000,0.101640,0.086200,0.108840
2007-01-15 16:45:00,transition,1,0.106520,0.181280,0.202360,0.170200,0.133040,0.194360,0.105800,0.111000,0.104680,0.087640,0.112120
2007-01-15 17:00:00,transition,1,0.109080,0.181560,0.175240,0.175680,0.133600,0.195600,0.105800,0.118000,0.109360,0.090320,0.117560
2007-01-15 17:15:00,transition,1,0.113040,0.181720,0.146800,0.182960,0.134520,0.197400,0.105800,0.127000,0.116200,0.096600,0.124760
2007-01-15 17:30:00,transition,1,0.118360,0.180000,0.119640,0.190720,0.135600,0.197880,0.105320,0.137000,0.125600,0.109200,0.133040
2007-01-15 17:45:00,transition,1,0.124840,0.174720,0.096440,0.197600,0.136680,0.195280,0.103760,0.148000,0.138000,0.130840,0.141800
2007-01-15 18:00:00,transition,1,0.132400,0.164760,0.079200,0.202640,0.137600,0.188280,0.100840,0.158000,0.153480,0.162640,0.150440
2007-01-15 18:15:00,transition,1,0.140600,0.151520,0.067200,0.205960,0.138040,0.177720,0.096720,0.166000,0.170160,0.198840,0.158760
2007-01-15 18:30:00,transition,1,0.149080,0.137040,0.058920,0.208040,0.137640,0.164920,0.091880,0.174000,0.185840,0.232000,0.166640
2007-01-15 18:45:00,transition,1,0.157320,0.123320,0.052960,0.209320,0.136080,0.151160,0.086640,0.179000,0.198240,0.254680,0.173960
2007-01-15 19:00:00,transition,1,0.164880,0.112080,0.048080,0.210240,0.133200,0.137760,0.081440,0.182000,0.205480,0.261400,0.180360
2007-01-15 19:15:00,transition,1,0.171080,0.103440,0.044000,0.210920,0.129600,0.125560,0.076560,0.184000,0.207520,0.254440,0.185040
2007-01-15 19:30:00,transition,1,0.175160,0.097280,0.040600,0.211560,0.126040,0.115360,0.072160,0.185000,0.204680,0.237960,0.186800
2007-01-15 19:45:00,transition,1,0.176440,0.093440,0.037840,0.212280,0.123360,0.108000,0.068520,0.186000,0.197280,0.216120,0.184640
2007-01-15 20:00:00,transition,1,0.174560,0.091600,0.035520,0.213080,0.122080,0.103880,0.065800,0.187000,0.185920,0.192760,0.178000
2007-01-15 20:15:00,transition,1,0.170480,0.091120,0.033600,0.213520,0.121560,0.102080,0.063840,0.188000,0.172160,0.169600,0.168200
2007-01-15 20:30:00,transition,1,0.165680,0.091040,0.031880,0.213120,0.121080,0.101200,0.062480,0.188000,0.157720,0.148120,0.157120
2007-01-15 20:45:00,transition,1,0.161480,0.090640,0.030240,0.211280,0.119760,0.099880,0.061480,0.187000,0.144520,0.129680,0.146720
