class,demand_el,pv,wind,demand_th,price_el
,0.5437189434,0.302935,0.185479,0.1174421221,-11.35
,0.5897480603,0.163182,0.206805,0.1223781601,-10.12
,0.6613198501,0.005295,0.271305,0.1329216783,-9.44
,0.6383052916,0,0.317282,0.1443507254,-9.42
,0.6007322814,0,0.346001,0.1514068015,-10.15
,0.5739691396,0,0.35774,0.1449937513,-17.09
,0.557492808,0,0.359987,0.1314085049,-16.72
,0.5177403888,0,0.360218,0.1054664948,-11.96
,0.4948130067,0,0.354557,0.0756623425,-9.47
,0.4799058495,0,0.347499,0.0713281371,-12.51
,0.4686600994,0,0.339607,0.0601640494,-10.12
,0.4669165722,0,0.339719,0.0618289003,-10.59
,0.4977770029,0,0.347326,0.0700103293,-13.87
,0.6050039229,0,0.369161,0.0917681877,-10.07
,0.7539883184,0,0.389218,0.1385227473,-16.36
,0.805073664,0.000019,0.397997,0.180201344,-22.06
,0.8150989452,0.04972,0.381305,0.1713573329,-26.08
,0.8151861215,0.15616,0.330604,0.1538017634,-36.3
,0.828698457,0.260373,0.300598,0.1370442046,-40.98
,0.8264318717,0.377034,0.330769,0.1229976738,-42.31
,0.8003661407,0.466397,0.362507,0.1130437316,-39.34
,0.7886845088,0.482185,0.377648,0.1033495226,-38.96
,0.7780489931,0.437571,0.3837,0.0970312553,-36.94
,0.766803243,0.341305,0.36862,0.0919559201,-35
,0.7623572487,0.20473,0.309009,0.0939115381,-32.74
,0.8021096679,0.07325,0.276046,0.1016704243,-31.16
,0.8382878563,0.000428,0.275666,0.1183800176,-30.82
,0.777787464,0,0.268867,0.1342079644,-30.56
,0.7167640136,0,0.258688,0.1446083854,-32
,0.6516432743,0,0.246652,0.1384284739,-38.38
,0.6254031907,0,0.233752,0.1198037005,-36.94
,0.5729230233,0,0.213187,0.0869857697,-32.42
,0.5404934182,0,0.195905,0.0649201249,-27.6
,0.5187865051,0,0.18721,0.0610137968,-25.2
,0.516084038,0,0.182801,0.0538141503,-10.75
,0.5043152297,0,0.177596,0.0553032878,-18.76
,0.531427077,0,0.163506,0.0626212235,-17.48
,0.6240955453,0,0.150241,0.0820826905,-15.92
,0.7521576149,0,0.132347,0.12390263,-18.02
,0.815534827,0,0.113415,0.1611823392,-22.6
,0.8230319937,0.021523,0.091121,0.1532717522,-23.99
,0.8259088135,0.103771,0.062498,0.1375690516,-31.01
,0.8321855113,0.19073,0.077264,0.1225801372,-35.96
,0.8341905675,0.252132,0.090512,0.1100161205,-35.31
,0.8078633075,0.341694,0.106992,0.1011127481,-30.84
,0.8000174353,0.346824,0.126061,0.0924416957,-29.97
,0.7897306251,0.336096,0.136159,0.0867902778,-29.69
,0.7849359254,0.291095,0.140254,0.0822506091,-29.08
,0.7838026327,0.205969,0.132458,0.0839998252,-28.86
,0.8079504838,0.084076,0.127396,0.0909398146,-28.94
,0.8448260832,0.001256,0.185015,0.105885826,-29.37
,0.7872025107,0,0.258367,0.1200432426,-30.1
,0.7267021184,0,0.327272,0.1293459711,-36.65
,0.6653299625,0,0.376607,0.1238183065,-42.98
,0.6314183593,0,0.422328,0.107159249,-47.25
,0.5807688955,0,0.463423,0.0778050237,-41.77
,0.5534826955,0,0.525317,0.058068255,-37.75
,0.5366576584,0,0.626495,0.0545742128,-34.99
,0.524365792,0,0.714753,0.0479210266,-33.96
,0.5195710923,0,0.777148,0.0492470904,-30.45
,0.5424112981,0,0.826723,0.0557636477,-29.98
,0.6234853108,0,0.850157,0.0730939126,-29.2
,0.7640135995,0,0.845062,0.1103342002,-29.05
,0.8272164589,0,0.824433,0.1435314527,-29.05
,0.8552000697,0.021646,0.79526,0.1364871447,-30.41
,0.8613024148,0.097237,0.74988,0.1225040282,-35.19
,0.8789120391,0.180099,0.6993,0.109156532,-40.19
,0.8803940371,0.259399,0.683634,0.0979683859,-43.02
,0.8542411298,0.311919,0.694958,0.0900400111,-41.74
,0.8517130154,0.327208,0.703182,0.0823185154,-37.54
,0.8421236161,0.318043,0.700138,0.0772859776,-36.69
,0.8414262052,0.260472,0.667119,0.0732434426,-36.25
,0.8503181937,0.169142,0.606233,0.0748011041,-35.95
,0.8710661669,0.046713,0.600367,0.0809811036,-35.02
,0.8726353413,0.000009,0.61774,0.094290395,-36.35
,0.8153604742,0,0.608546,0.1068974497,-36.9
,0.7642751286,0,0.574659,0.1151814474,-39.6
,0.7021183855,0,0.522601,0.1102591108,-42.4
,0.6720425421,0,0.461736,0.095424367,-45
,0.6203469619,0,0.413643,0.069284688,-38.98
,0.5819893645,0,0.383642,0.0517092694,-32.18
,0.5624618603,0,0.376471,0.0485978556,-31.65
,0.5381396565,0,0.384099,0.0601640494,-29.17
,0.5260221428,0,0.400649,0.0618289003,-29.45
,0.5513032865,0,0.416965,0.0700103293,-29.1
,0.6405718769,0,0.417418,0.0917681877,-28.91
,0.7641007759,0,0.429705,0.1385227473,-28.65
,0.8457850231,0,0.455555,0.180201344,-28.53
,0.870368756,0.012882,0.482659,0.1713573329,-30.72
,0.8765582774,0.059259,0.503449,0.1538017634,-32.38
,0.9006189521,0.114882,0.565818,0.1370442046,-39.61
,0.9085520007,0.164742,0.650004,0.1229976738,-40.5
,0.8864963822,0.207244,0.716061,0.1130437316,-38.91
,0.8849272077,0.19683,0.758256,0.1033495226,-37.1
,0.8770813355,0.168288,0.77553,0.0970312553,-36.44
,0.8673175835,0.137221,0.784641,0.0919559201,-31.54
,0.8662714672,0.084478,0.79866,0.0939115381,-32.03
,0.8841426205,0.03037,0.819036,0.1016704243,-32.05
,0.871589225,0.000193,0.835263,0.1183800176,-32.72
,0.8098683637,0,0.837616,0.1342079644,-33.24
,0.7494551478,0,0.828994,0.1446083854,-37.92
,0.687385581,0,0.815029,0.1384284739,-40
,0.661058321,0,0.800003,0.1198037005,-42.77
,0.6109319153,0,0.788479,0.0869857697,-38.9
,0.580158661,0,0.774592,0.0649201249,-34.97
,0.5588876297,0,0.759351,0.0610137968,-32.89
,0.5449394124,0,0.748243,0.0805337788,-30.63
,0.5411036527,0,0.740272,0.0831244629,-29.04
,0.5651643274,0,0.732616,0.0879323558,-28.99
,0.6486792782,0,0.724984,0.1022871201,-29.21
,0.7730799407,0,0.723629,0.139037883,-28.87
,0.8485746666,0,0.719304,0.1858856502,-29
,0.8675791125,0.038891,0.702123,0.2054020934,-30.14
,0.8585127713,0.153238,0.668144,0.192821022,-37.91
,0.8700200506,0.272028,0.638537,0.1729566842,-41.69
,0.859646064,0.364439,0.621621,0.1573130772,-43.79
,0.8232063464,0.413709,0.59329,0.1439871948,-41.09
,0.7994943771,0.423877,0.561426,0.134547108,-35.71
,0.7866794525,0.38915,0.510571,0.129526672,-33.07
,0.7749106442,0.317052,0.450268,0.1281142426,-32.09
,0.7758695842,0.20958,0.381342,0.1298577221,-30.29
,0.8171911778,0.086719,0.321695,0.135315582,-29.9
,0.8321855113,0.0013,0.29843,0.1469737268,-30.07
,0.7793566385,0,0.259514,0.1596110157,-31.2
,0.7204254206,0,0.20511,0.1674130372,-36.63
,0.6594891465,0,0.153932,0.1603220202,-40.59
,0.6480690437,0,0.111088,0.1453005856,-42.96
,0.5999476942,0,0.079673,0.1166160704,-38.92
,0.5646412693,0,0.052398,0.0836611198,-34.85
,0.5371807166,0,0.033909,0.0788687163,-34.37
,0.5192223869,0,0.027042,0.1048325081,-32.48
,0.5039665243,0,0.026563,0.1082048559,-32.64
,0.5142533345,0,0.028858,0.1144633908,-29.14
,0.550431523,0,0.033015,0.1331492885,-28.32
,0.5955888763,0,0.037218,0.1809885268,-27.13
,0.6500740999,0,0.039473,0.2419712475,-27.02
,0.6902624008,0.055709,0.040606,0.2673762106,-27.56
,0.7056926162,0.222693,0.036703,0.2509991663,-28.55
,0.7204254206,0.394093,0.054712,0.2251413414,-29.92
,0.7161537791,0.498515,0.079443,0.2047777303,-30.21
,0.6854677012,0.540454,0.092506,0.1874311497,-29
,0.6616685555,0.541508,0.099331,0.175142791,-28.19
,0.6498997472,0.485396,0.105683,0.1686075841,-25.39
,0.6471972801,0.354432,0.108931,0.1667689952,-22.91
,0.6652427862,0.195009,0.100079,0.169038519,-21.09
,0.7106616686,0.05789,0.076896,0.1761431296,-15.97
,0.7174614245,0,0.073681,0.1913187811,-20.07
,0.6801499433,0,0.068675,0.2077690049,-23.47
,0.6355156482,0,0.063476,0.2179250599,-28.04
,0.5895737076,0,0.05728,0.2086945344,-33.85
,0.5807688955,0,0.050788,0.1891408181,-39.17
,0.5413651818,0,0.039478,0.1518015834,-37.6
,0.5085868712,0,0.03292,0.1089034333,-33.31
,0.4804289077,0,0.031909,0.1026650613,-32.94
,0.4701420975,0,0.031245,0.0805337788,-29
,0.4584604655,0,0.030217,0.0831244629,-28.74
,0.4527940023,0,0.027286,0.0879323558,-27.94
,0.4603783454,0,0.022564,0.1022871201,-26.97
,0.4895824252,0,0.016577,0.139037883,-26.62
,0.5190480342,0,0.0127,0.1858856502,-24.65
,0.5683898527,0.023512,0.010604,0.2054020934,-26.87
,0.6034347485,0.126252,0.009056,0.192821022,-27.67
,0.625490367,0.277722,0.008181,0.1729566842,-28.24
,0.6508586871,0.387577,0.008471,0.1573130772,-28.58
,0.6451922239,0.441664,0.012537,0.1439871948,-26.06
,0.607444861,0.466791,0.018828,0.134547108,-24.93
,0.5868712405,0.432629,0.025619,0.129526672,-25.82
,0.5739691396,0.35408,0.031785,0.1281142426,-22.06
,0.5863481824,0.24246,0.035202,0.1298577221,-18.46
,0.6301978903,0.112653,0.035864,0.135315582,-16.97
,0.6910469881,0.000998,0.041067,0.1469737268,-17.65
,0.6834626449,0,0.04215,0.1596110157,-22.22
,0.6468485747,0,0.041727,0.1674130372,-30.31
,0.6061372156,0,0.042297,0.1603220202,-35.82
,0.5740563159,0,0.047715,0.1453005856,-40.07
,0.5678667945,0,0.057871,0.1166160704,-39.64
,0.5361346003,0,0.071582,0.0836611198,-38.79
,0.5175660361,0,0.081756,0.0788687163,-38.06
,0.4988231192,0,0.081667,0.0966308533,-28.25
,0.4939412431,0,0.075755,0.0997393628,-28.27
,0.4957719466,0,0.06835,0.1055082562,-28.3
,0.5321244878,0,0.062415,0.1227322478,-26.88
,0.630110714,0,0.057152,0.1668287453,-27.06
,0.7533780839,0,0.057224,0.2230404343,-30.1
,0.8177142359,0.051108,0.060113,0.2464578199,-39.31
,0.8382878563,0.196083,0.062121,0.2313620466,-48
,0.8390724436,0.36179,0.07495,0.2075272292,-48.16
,0.8459593758,0.516174,0.089576,0.1887567815,-40.91
,0.8477900793,0.586306,0.098792,0.1727673245,-36.56
,0.8207654084,0.594039,0.10645,0.1614403552,-33.24
,0.8142271816,0.552207,0.112015,0.1554164355,-30.48
,0.8140528289,0.459619,0.110437,0.15372169,-29.67
,0.8136169471,0.320907,0.096316,0.1558136558,-29.11
,0.8451747886,0.152919,0.082683,0.1623624316,-28.92
,0.8970447215,0.000966,0.08687,0.1763508039,-29.9
,0.8667945253,0,0.084634,0.1915140313,-32.35
,0.8067300148,0,0.080973,0.2008755193,-40
,0.7437886845,0,0.075706,0.1923671513,-46.99
,0.6941853369,0,0.071169,0.1743432356,-46.27
,0.6649812571,0,0.065879,0.1399252656,-39.98
,0.6185162584,0,0.059626,0.1003832865,-37.94
,0.5882660622,0,0.056657,0.0946329785,-32.4
,0.5683898527,0,0.055269,0.0966308533,-28.71
,0.550693052,0,0.055186,0.0997393628,-28.07
,0.5416267108,0,0.054173,0.1055082562,-27.43
,0.5740563159,0,0.054634,0.1227322478,-27.24
,0.6648940807,0,0.056421,0.1668287453,-27.72
,0.7806642838,0,0.060692,0.2230404343,-29.06
,0.8398570308,0.06505,0.066146,0.2464578199,-38.91
,0.8555487752,0.231282,0.067717,0.2313620466,-46.13
,0.850143841,0.405341,0.076775,0.2075272292,-50
,0.8517130154,0.539778,0.105234,0.1887567815,-43.03
,0.8457850231,0.591098,0.127223,0.1727673245,-39.94
,0.8157091797,0.59513,0.147306,0.1614403552,-37.4
,0.8101298928,0.548817,0.161729,0.1554164355,-32.29
,0.8022840206,0.453483,0.175344,0.15372169,-30.71
,0.8157091797,0.312926,0.16564,0.1558136558,-29.98
,0.8504925464,0.140848,0.158997,0.1623624316,-30
,0.9088135298,0.000557,0.181738,0.1763508039,-30.05
,0.8836195624,0,0.194887,0.1915140313,-32.16
,0.8137912998,0,0.197797,0.2008755193,-37.46
,0.7619213669,0,0.195628,0.1923671513,-41.41
,0.6997646238,0,0.192064,0.1743432356,-41.01
,0.6738732456,0,0.198374,0.1399252656,-36.4
,0.6227878999,0,0.210037,0.1003832865,-33.56
,0.5885275913,0,0.224308,0.0946329785,-28.9
,0.5646412693,0,0.230326,0.0805337788,-28.06
,0.5545288118,0,0.229925,0.0831244629,-26.71
,0.5562723389,0,0.232943,0.0879323558,-26.68
,0.5826867753,0,0.236196,0.1022871201,-26.07
,0.6775346526,0,0.236352,0.139037883,-26.09
,0.787028158,0,0.230106,0.1858856502,-26.95
,0.8456978467,0.046234,0.221094,0.2054020934,-34.16
,0.854764188,0.174719,0.171664,0.192821022,-39.56
,0.8546770116,0.280574,0.174475,0.1729566842,-39.78
,0.8619126493,0.362846,0.213543,0.1573130772,-30.88
,0.862087002,0.422411,0.206629,0.1439871948,-27.66
,0.8416005579,0.43708,0.188683,0.134547108,-26.55
,0.8291343388,0.407357,0.169425,0.129526672,-27.25
,0.8239909337,0.333476,0.150461,0.1281142426,-26.05
,0.8293958678,0.225573,0.121644,0.1298577221,-26.09
,0.867927818,0.086868,0.115311,0.135315582,-28.05
,0.9149158748,0.000233,0.135404,0.1469737268,-30.65
,0.8820503879,0,0.140219,0.1596110157,-31.23
,0.8264318717,0,0.131071,0.1674130372,-35.19
,0.7664545375,0,0.112855,0.1603220202,-40.47
,0.6950571005,0,0.094401,0.1453005856,-41.81
,0.6710836021,0,0.075321,0.1166160704,-37.66
,0.6229622526,0,0.056225,0.0836611198,-35.07
,0.5880917095,0,0.041067,0.0788687163,-30.72
,0.5704820853,0,0.030871,0.0805337788,-28.73
,0.5559236335,0,0.026178,0.0831244629,-28.02
,0.5501699939,0,0.026507,0.0879323558,-27.3
,0.5814663063,0,0.02423,0.1022871201,-26.38
,0.6772731235,0,0.022259,0.139037883,-26.78
,0.7797925203,0,0.021658,0.1858856502,-28.53
,0.8438671432,0.019343,0.020182,0.2054020934,-36
,0.8643535873,0.105258,0.016786,0.192821022,-43.06
,0.8653997036,0.202982,0.021379,0.1729566842,-46.01
,0.874030163,0.296454,0.032181,0.1573130772,-42.86
,0.8701944033,0.350898,0.034638,0.1439871948,-39.93
,0.8448260832,0.357979,0.039198,0.134547108,-38.42
,0.8368930346,0.333642,0.043995,0.129526672,-33.01
,0.8310522186,0.269184,0.043459,0.1281142426,-30.98
,0.8349751547,0.166933,0.037796,0.1298577221,-29.58
,0.8648766455,0.045246,0.037793,0.135315582,-29.07
,0.9006189521,0.000013,0.045635,0.1469737268,-28.93
,0.8739429867,0,0.04669,0.1596110157,-30.43
,0.8107401273,0,0.043043,0.1674130372,-35.93
,0.7508499695,0,0.041614,0.1603220202,-40.46
,0.6950571005,0,0.045987,0.1453005856,-40.07
,0.671781013,0,0.052399,0.1166160704,-35
,0.6232237817,0,0.054675,0.0836611198,-32.47
,0.5914044111,0,0.055196,0.0788687163,-28.94
,0.5647284456,0,0.054646,0.0884983067,-26.91
,0.5512161102,0,0.051995,0.091345201,-24.77
,0.5453752942,0,0.047621,0.0966285787,-24.45
,0.5737076105,0,0.043637,0.1124029825,-23.05
,0.6595763229,0,0.042531,0.1527882757,-23.45
,0.7583471363,0,0.045184,0.2042691343,-27.24
,0.8164065905,0.026205,0.047232,0.2257156899,-33.09
,0.8251242263,0.13905,0.03698,0.2118903917,-37.95
,0.82503705,0.294532,0.023243,0.1900615357,-38.99
,0.8254729317,0.434899,0.038771,0.1728708271,-37.97
,0.8260831662,0.48429,0.047554,0.1582270583,-35.93
,0.795309912,0.483726,0.051197,0.1478533779,-33.32
,0.775346526,0.438914,0.058335,0.142336437,-30.02
,0.7632290123,0.353051,0.060208,0.140784323,-28.09
,0.7667160666,0.22508,0.046298,0.1427002269,-27.63
,0.8082991893,0.083593,0.03306,0.1486978514,-28.29
,0.8522360736,0.000037,0.032573,0.1615089486,-28.36
,0.8266062244,0,0.032789,0.1753960241,-30.43
,0.769244181,0,0.034251,0.1839696401,-34.67
,0.7024670909,0,0.035746,0.1761773446,-38.98
,0.6526893906,0,0.036488,0.1596703393,-39.96
,0.6416179932,0,0.038491,0.1281490191,-37.91
,0.5859994769,0,0.037149,0.0919349314,-35.95
,0.5530468137,0,0.032841,0.0866685749,-32.02
,0.5300322553,0,0.029838,0.0884983067,-27.08
,0.5096329875,0,0.028313,0.091345201,-28.07
,0.5018742917,0,0.027601,0.0966285787,-28.08
,0.5043152297,0,0.025932,0.1124029825,-26.9
,0.5115508674,0,0.027642,0.1527882757,-27
,0.5261964955,0,0.029752,0.2042691343,-27.98
,0.5711794961,0.021322,0.028743,0.2257156899,-29.87
,0.5961991108,0.126222,0.023383,0.2118903917,-32.09
,0.6137215587,0.26218,0.018191,0.1900615357,-34.42
,0.6403103478,0.389158,0.016217,0.1728708271,-35.1
,0.6356028245,0.46763,0.015343,0.1582270583,-28.9
,0.5981169907,0.488536,0.016702,0.1478533779,-27.09
,0.5714410252,0.439612,0.018166,0.142336437,-25.99
,0.55409293,0.334521,0.020327,0.140784323,-26.07
,0.5608926859,0.207968,0.025229,0.1427002269,-25.29
,0.611106268,0.081787,0.040089,0.1486978514,-24.81
,0.6640223171,0.000005,0.059529,0.1615089486,-25.65
,0.6634120826,0,0.07132,0.1753960241,-27.99
,0.6316798884,0,0.075491,0.1839696401,-33.66
,0.5985528725,0,0.071898,0.1761773446,-38.7
,0.5708307907,0,0.066743,0.1596703393,-39.6
,0.5658617383,0,0.063476,0.1281490191,-38.98
,0.5218376776,0,0.063235,0.0919349314,-37.96
,0.4949873594,0,0.065767,0.0866685749,-31.86
,0.4669165722,0,0.068709,0.0337224717,-32.92
,0.4643884579,0,0.073449,0.0337004197,-27.5
,0.4568041147,0,0.08004,0.0385358519,-26.77
,0.4596809345,0,0.087335,0.0500144846,-26.67
,0.481475024,0,0.090034,0.0675041731,-26.49
,0.5070176968,0,0.086337,0.0857331411,-26.42
,0.5485136431,0.038636,0.083282,0.0813921706,-26.65
,0.5819021881,0.177313,0.080616,0.0727836846,-27.14
,0.6091883881,0.309146,0.081849,0.0675251343,-29.06
,0.633772121,0.413978,0.088348,0.0611310678,-29.56
,0.6352541191,0.475095,0.102863,0.0567826706,-28.54
,0.6007322814,0.503784,0.123443,0.0498287661,-28.2
,0.5798099555,0.470596,0.145792,0.0468018383,-27.22
,0.5669078546,0.388267,0.171987,0.0440069011,-26.02
,0.577979252,0.254978,0.191236,0.0433296386,-21.05
,0.6357771772,0.082088,0.210337,0.0463047373,-20.57
,0.6867753465,0,0.253454,0.0543247675,-23.31
,0.6843344085,0,0.277913,0.0605754745,-26
,0.6547816232,0,0.29289,0.0673782804,-29.6
,0.6243570744,0,0.297666,0.0658573309,-39.1
,0.5968093453,0,0.296275,0.0577424981,-42.22
,0.5968965217,0,0.305132,0.0456766141,-39.92
,0.5538314009,0,0.315984,0.0381055544,-40.51
,0.5316014297,0,0.318552,0.0352804127,-37.78
,0.5117252201,0,0.31695,0.0538141503,-34.38
,0.5072792259,0,0.319992,0.0553032878,-31.95
,0.5044895824,0,0.320684,0.0626212235,-29.88
,0.5449394124,0,0.300262,0.0820826905,-28.75
,0.6485921018,0,0.290389,0.12390263,-28.44
,0.7700287682,0,0.290602,0.1611823392,-31.64
,0.8221602301,0.014627,0.291171,0.1532717522,-41.77
,0.8437799669,0.114022,0.28775,0.1375690516,-49.28
,0.8538924244,0.239788,0.288258,0.1225801372,-54.02
,0.8653997036,0.32794,0.295151,0.1100161205,-50
,0.8663586435,0.401145,0.321936,0.1011127481,-48.43
,0.8445645541,0.43547,0.357932,0.0924416957,-44.95
,0.8365443292,0.416058,0.388427,0.0867902778,-38.93
,0.8254729317,0.343963,0.408179,0.0822506091,-36.68
,0.8320111586,0.21819,0.429725,0.0839998252,-32.94
,0.866707349,0.075636,0.504809,0.0909398146,-30.91
,0.8958242525,0,0.565128,0.105885826,-31.72
,0.8701944033,0,0.588939,0.1200432426,-32.19
,0.809694011,0,0.592636,0.1293459711,-37.46
,0.7483218551,0,0.582891,0.1238183065,-41.78
,0.6860779357,0,0.569836,0.107159249,-43.59
,0.6617557318,0,0.554614,0.0778050237,-38.97
,0.6106703862,0,0.550895,0.058068255,-35.18
,0.5798099555,0,0.554716,0.0545742128,-31.08
,0.5560108099,0,0.554895,0.0479210266,-31.57
,0.544590707,0,0.550193,0.0492470904,-30.13
,0.5430215326,0,0.545,0.0557636477,-29.29
,0.5742306686,0,0.556388,0.0730939126,-29.47
,0.6607967919,0,0.567324,0.1103342002,-29.8
,0.7720338244,0,0.5752,0.1435314527,-31.83
,0.8238165809,0.022632,0.584642,0.1364871447,-41.17
,0.8310522186,0.134232,0.583323,0.1225040282,-51.01
,0.8280010461,0.275439,0.587015,0.109156532,-52.39
,0.8295702206,0.393987,0.633061,0.0979683859,-50.94
,0.8321855113,0.461723,0.691659,0.0900400111,-43.3
,0.8100427164,0.47805,0.734762,0.0823185154,-42.33
,0.8037660187,0.431922,0.749982,0.0772859776,-39.16
,0.7960944992,0.332734,0.755733,0.0732434426,-37.72
,0.7991456717,0.190631,0.782638,0.0748011041,-34.6
,0.8500566646,0.033866,0.808882,0.0809811036,-34.45
,0.8831836806,0,0.82268,0.094290395,-34.45
,0.8592101822,0,0.829417,0.1068974497,-37.49
,0.7953970883,0,0.836006,0.1151814474,-41.59
,0.7360299887,0,0.839384,0.1102591108,-45.26
,0.6756167727,0,0.841024,0.095424367,-47.57
,0.6535611542,0,0.842456,0.069284688,-40.07
,0.5959375817,0,0.845433,0.0517092694,-38.91
,0.5685642054,0,0.841079,0.0485978556,-33.04
,0.5472931741,0,0.826613,0.0601640494,-30
,0.5300322553,0,0.812036,0.0618289003,-29.64
,0.5301194316,0,0.805329,0.0700103293,-28.39
,0.5558364572,0,0.806965,0.0917681877,-27.94
,0.6402231715,0,0.809304,0.1385227473,-27.49
,0.7554703165,0,0.811677,0.180201344,-29.65
,0.8065556621,0.013846,0.812486,0.1713573329,-37.1
,0.8214628193,0.096469,0.802044,0.1538017634,-44.2
,0.8280882225,0.204354,0.791076,0.1370442046,-48.1
,0.8449132595,0.27261,0.788202,0.1229976738,-44.03
,0.8457850231,0.286333,0.790995,0.1130437316,-39.02
,0.8185859995,0.270756,0.787989,0.1033495226,-36.98
,0.819196234,0.236268,0.763463,0.0970312553,-34.03
,0.8153604742,0.155319,0.734938,0.0919559201,-32.89
,0.8288728097,0.06876,0.743928,0.0939115381,-30.06
,0.8733327522,0.007652,0.762855,0.1016704243,-29.53
,0.8966088397,0,0.774531,0.1183800176,-30.01
,0.8673175835,0,0.777471,0.1342079644,-30.06
,0.8020224915,0,0.776902,0.1446083854,-29.9
,0.7432656264,0,0.767758,0.1384284739,-32.69
,0.6806730015,0,0.749473,0.1198037005,-35
,0.6584430303,0,0.733201,0.0869857697,-29.93
,0.6061372156,0,0.717755,0.0649201249,-27.87
,0.5736204341,0,0.699138,0.0610137968,-20
,0.5498212885,0,0.679227,0.0299658587,-12.48
,0.5418010636,0,0.660745,0.0299462633,-9.87
,0.5383140092,0,0.644402,0.0342430384,-9.04
,0.5686513817,0,0.609936,0.0444429754,-14.9
,0.6620172609,0,0.563512,0.059984349,-22
,0.7819719292,0,0.512973,0.076182648,-24.55
,0.8387237381,0.000344,0.450787,0.0723252526,-35.96
,0.8619998256,0.015941,0.36805,0.064675734,-40.97
,0.8649638218,0.044507,0.283919,0.0600029753,-40.81
,0.8734199285,0.088061,0.220625,0.0543211944,-38.26
,0.8780402755,0.10375,0.183609,0.0504571996,-37.59
,0.8553744225,0.096947,0.14861,0.0442779455,-35.46
,0.8579025368,0.083386,0.118621,0.0415882111,-31.07
,0.8575538314,0.056305,0.102025,0.0391046241,-30.08
,0.8526719554,0.023333,0.097802,0.0385028073,-28.33
,0.883532386,0.003242,0.096015,0.0411464862,-28.19
,0.9002702467,0,0.099848,0.0482731017,-28.08
,0.866968878,0,0.107143,0.0538274931,-32.12
,0.8078633075,0,0.118602,0.0598724805,-38.05
,0.7546857292,0,0.13194,0.0585209617,-40.98
,0.688344521,0,0.149426,0.0513101043,-40.87
,0.6620172609,0,0.176184,0.0405883346,-38.04
,0.609885799,0,0.1971,0.0338606751,-34.27
,0.573097376,0,0.20792,0.0313502484,-27.79
,0.5563595153,0,0.201652,0.0538141503,-24.99
,0.5380524802,0,0.19385,0.0553032878,-23.02
,0.5305553134,0,0.191811,0.0626212235,-18.31
,0.5560108099,0,0.198821,0.0820826905,-19.17
,0.6440589312,0,0.225277,0.12390263,-20.87
,0.7676750065,0,0.253945,0.1611823392,-27.07
,0.826257519,0.001096,0.281897,0.1532717522,-32.05
,0.8456106704,0.031122,0.285406,0.1375690516,-39.97
,0.8465696103,0.0818,0.268044,0.1225801372,-41.57
,0.8557231279,0.128704,0.287703,0.1100161205,-40.94
,0.8579025368,0.170195,0.319221,0.1011127481,-39.98
,0.8285241043,0.191373,0.326339,0.0924416957,-40.02
,0.8116118909,0.177896,0.30307,0.0867902778,-38.14
,0.8021096679,0.13022,0.271207,0.0822506091,-35.29
,0.7959201465,0.069104,0.268584,0.0839998252,-32.67
,0.8361956237,0.014915,0.308669,0.0909398146,-32.97
,0.8595588876,0,0.358985,0.105885826,-32.98
,0.8304419841,0,0.38841,0.1200432426,-36.09
,0.7687211228,0,0.395106,0.1293459711,-39.12
,0.7069130852,0,0.382694,0.1238183065,-39.91
,0.6563507977,0,0.352314,0.107159249,-39.96
,0.6538226833,0,0.295782,0.0778050237,-39.31
,0.5950658182,0,0.241843,0.058068255,-39.61
,0.5572312789,0,0.201257,0.0545742128,-37.93
,0.5313399006,0,0.169406,0.0479210266,-32.71
,0.5165199198,0,0.149379,0.0492470904,-32.28
,0.4987359428,0,0.141091,0.0557636477,-32.81
,0.5139046291,0,0.142704,0.0730939126,-31.5
,0.5436317671,0,0.144803,0.1103342002,-30.44
,0.5841687734,0,0.150002,0.1435314527,-31.7
,0.6410077587,0.001027,0.143123,0.1364871447,-34.72
,0.6796268852,0.037879,0.120524,0.1225040282,-37.91
,0.707610496,0.103337,0.091534,0.109156532,-39.43
,0.722953535,0.162066,0.083002,0.0979683859,-38.99
,0.7252201203,0.200844,0.079388,0.0900400111,-36.5
,0.6931392206,0.209956,0.078142,0.0823185154,-34.94
,0.6731758347,0.187768,0.081936,0.0772859776,-30.66
,0.6636736117,0.145235,0.085303,0.0732434426,-29.5
,0.6727399529,0.091333,0.08546,0.0748011041,-27.81
,0.7203382443,0.027444,0.082281,0.0809811036,-27.53
,0.7450963299,0,0.083077,0.094290395,-28.28
,0.7113590794,0,0.083605,0.1068974497,-30.02
,0.6661145497,0,0.082877,0.1151814474,-35.85
,0.6235724871,0,0.081526,0.1102591108,-39.3
,0.590881353,0,0.078192,0.095424367,-41.88
,0.5848661843,0,0.071576,0.069284688,-41.58
,0.5422369453,0,0.059965,0.0517092694,-42.07
,0.5089355767,0,0.048641,0.0485978556,-39.02
,0.4831313748,0,0.040584,0.0601640494,-33.98
,0.4731060936,0,0.036228,0.0618289003,-31.06
,0.4631679888,0,0.035753,0.0700103293,-31.04
,0.4643012815,0,0.039513,0.0917681877,-27.54
,0.479295615,0,0.046149,0.1385227473,-28.46
,0.4983872374,0,0.062106,0.180201344,-27.79
,0.5400575364,0.004587,0.091964,0.1713573329,-28.48
,0.5720512597,0.066306,0.122537,0.1538017634,-30.52
,0.6045680411,0.170629,0.162303,0.1370442046,-30.63
