class,label,source,target,conversion_factors,nominal_value,actual_value,fixed_costs,variable_costs,fixed,nominal_capacity,capacity_loss,inflow_conversion_factor,outflow_conversion_factor,initial_capacity,capacity_min,capacity_max,balanced
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### TODOS,,,,,,,,,,,,,,,,,
Replace load (nominal value) with maximum of ENTSO-E load for all countries,,,,,,,,,,,,,,,,,
If time: replace solar and wind feedin for 2014 with real values from OPSD dataset,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### GLOBAL RESOURCES,,,,,,,,,,,,,,,,,
LinearTransformer,BNA1293d,GL_bus_oil,BNA1293d,,,,,,,,,,,,,,
LinearTransformer,BNA1294,BNA1294,DE_bus_el,0.3773,38,,,,,,,,,,,,
LinearTransformer,BNA1294,GL_bus_oil,BNA1294,,,,,,,,,,,,,,
LinearTransformer,BNA1337d,BNA1337d,DE_bus_el,0.3751,0.5,,,,,,,,,,,,
LinearTransformer,BNA1337d,GL_bus_oil,BNA1337d,,,,,,,,,,,,,,
LinearTransformer,BNA1338,BNA1338,DE_bus_el,0.3608,19,,,,,,,,,,,,
LinearTransformer,BNA1338,GL_bus_oil,BNA1338,,,,,,,,,,,,,,
LinearTransformer,BNA1400b,BNA1400b,DE_bus_el,0.3773,18.5,,,,,,,,,,,,
LinearTransformer,BNA1400b,GL_bus_oil,BNA1400b,,,,,,,,,,,,,,
LinearTransformer,BNA1526,BNA1526,DE_bus_el,0.3432,44.5,,,,,,,,,,,,
LinearTransformer,BNA1526,GL_bus_oil,BNA1526,,,,,,,,,,,,,,
### DE coal,,,,,,,,,,,,,,,,,
LinearTransformer,BNA0011,BNA0011,DE_bus_el,0.4475,28,,,4,,,,,,,,,
LinearTransformer,BNA0011,GL_bus_hard_coal,BNA0011,,,,,,,,,,,,,,
LinearTransformer,BNA0019,BNA0019,DE_bus_el,0.455,336,,,4,,,,,,,,,
LinearTransformer,BNA0019,GL_bus_hard_coal,BNA0019,,,,,,,,,,,,,,
LinearTransformer,BNA0020,BNA0020,DE_bus_el,0.44,433,,,4,,,,,,,,,
LinearTransformer,BNA0020,GL_bus_hard_coal,BNA0020,,,,,,,,,,,,,,
LinearTransformer,BNA0067,BNA0067,DE_bus_el,0.3775,717,,,4,,,,,,,,,
LinearTransformer,BNA0067,GL_bus_hard_coal,BNA0067,,,,,,,,,,,,,,
LinearTransformer,BNA0082,BNA0082,DE_bus_el,0.3475,124,,,4,,,,,,,,,
LinearTransformer,BNA0082,GL_bus_hard_coal,BNA0082,,,,,,,,,,,,,,
LinearTransformer,BNA0085a,BNA0085a,DE_bus_el,0.4,89,,,4,,,,,,,,,
LinearTransformer,BNA0085a,GL_bus_hard_coal,BNA0085a,,,,,,,,,,,,,,
LinearTransformer,BNA0086,BNA0086,DE_bus_el,0.3925,282,,,4,,,,,,,,,
LinearTransformer,BNA0086,GL_bus_hard_coal,BNA0086,,,,,,,,,,,,,,
LinearTransformer,BNA0087,BNA0087,DE_bus_el,0.395,282,,,4,,,,,,,,,
LinearTransformer,BNA0087,GL_bus_hard_coal,BNA0087,,,,,,,,,,,,,,
LinearTransformer,BNA0093,BNA0093,DE_bus_el,0.3825,721,,,4,,,,,,,,,
LinearTransformer,BNA0093,GL_bus_hard_coal,BNA0093,,,,,,,,,,,,,,
LinearTransformer,BNA0138,BNA0138,DE_bus_el,0.35,43.3,,,4,,,,,,,,,
LinearTransformer,BNA0138,GL_bus_hard_coal,BNA0138,,,,,,,,,,,,,,
LinearTransformer,BNA0144,BNA0144,DE_bus_el,0.3975,119,,,4,,,,,,,,,
LinearTransformer,BNA0144,GL_bus_hard_coal,BNA0144,,,,,,,,,,,,,,
LinearTransformer,BNA0145,BNA0145,DE_bus_el,0.345,127,,,4,,,,,,,,,
LinearTransformer,BNA0145,GL_bus_hard_coal,BNA0145,,,,,,,,,,,,,,
LinearTransformer,BNA0146,BNA0146,DE_bus_el,0.3725,300,,,4,,,,,,,,,
LinearTransformer,BNA0146,GL_bus_hard_coal,BNA0146,,,,,,,,,,,,,,
LinearTransformer,BNA0147,BNA0147,DE_bus_el,0.4425,350,,,4,,,,,,,,,
LinearTransformer,BNA0147,GL_bus_hard_coal,BNA0147,,,,,,,,,,,,,,
LinearTransformer,BNA0187,BNA0187,DE_bus_el,0.335,95,,,4,,,,,,,,,
LinearTransformer,BNA0187,GL_bus_hard_coal,BNA0187,,,,,,,,,,,,,,
LinearTransformer,BNA0188,BNA0188,DE_bus_el,0.335,95,,,4,,,,,,,,,
LinearTransformer,BNA0188,GL_bus_hard_coal,BNA0188,,,,,,,,,,,,,,
LinearTransformer,BNA0189,BNA0189,DE_bus_el,0.3475,113,,,4,,,,,,,,,
LinearTransformer,BNA0189,GL_bus_hard_coal,BNA0189,,,,,,,,,,,,,,
LinearTransformer,BNA0203,BNA0203,DE_bus_el,0.3525,345,,,4,,,,,,,,,
LinearTransformer,BNA0203,GL_bus_hard_coal,BNA0203,,,,,,,,,,,,,,
LinearTransformer,BNA0211,BNA0211,DE_bus_el,0.3875,95,,,4,,,,,,,,,
LinearTransformer,BNA0211,GL_bus_hard_coal,BNA0211,,,,,,,,,,,,,,
LinearTransformer,BNA0212,BNA0212,DE_bus_el,0.3375,133,,,4,,,,,,,,,
LinearTransformer,BNA0212,GL_bus_hard_coal,BNA0212,,,,,,,,,,,,,,
LinearTransformer,BNA0215,BNA0215,DE_bus_el,0.3225,129,,,4,,,,,,,,,
LinearTransformer,BNA0215,GL_bus_hard_coal,BNA0215,,,,,,,,,,,,,,
LinearTransformer,BNA0216a,BNA0216a,DE_bus_el,0.395,370,,,4,,,,,,,,,
LinearTransformer,BNA0216a,GL_bus_hard_coal,BNA0216a,,,,,,,,,,,,,,
LinearTransformer,BNA0216b,BNA0216b,DE_bus_el,0.4575,725,,,4,,,,,,,,,
LinearTransformer,BNA0216b,GL_bus_hard_coal,BNA0216b,,,,,,,,,,,,,,
LinearTransformer,BNA0252,BNA0252,DE_bus_el,0.43,283,,,4,,,,,,,,,
LinearTransformer,BNA0252,GL_bus_hard_coal,BNA0252,,,,,,,,,,,,,,
LinearTransformer,BNA0253,BNA0253,DE_bus_el,0.43,106,,,4,,,,,,,,,
LinearTransformer,BNA0253,GL_bus_hard_coal,BNA0253,,,,,,,,,,,,,,
LinearTransformer,BNA0261b,BNA0261b,DE_bus_el,0.375,17.4,,,4,,,,,,,,,
LinearTransformer,BNA0261b,GL_bus_hard_coal,BNA0261b,,,,,,,,,,,,,,
LinearTransformer,BNA0270,BNA0270,DE_bus_el,0.405,27,,,4,,,,,,,,,
LinearTransformer,BNA0270,GL_bus_hard_coal,BNA0270,,,,,,,,,,,,,,
LinearTransformer,BNA0271,BNA0271,DE_bus_el,0.395,29,,,4,,,,,,,,,
LinearTransformer,BNA0271,GL_bus_hard_coal,BNA0271,,,,,,,,,,,,,,
LinearTransformer,BNA0272,BNA0272,DE_bus_el,0.3875,33,,,4,,,,,,,,,
LinearTransformer,BNA0272,GL_bus_hard_coal,BNA0272,,,,,,,,,,,,,,
LinearTransformer,BNA0273,BNA0273,DE_bus_el,0.38,35,,,4,,,,,,,,,
LinearTransformer,BNA0273,GL_bus_hard_coal,BNA0273,,,,,,,,,,,,,,
LinearTransformer,BNA0274,BNA0274,DE_bus_el,0.37,23,,,4,,,,,,,,,
LinearTransformer,BNA0274,GL_bus_hard_coal,BNA0274,,,,,,,,,,,,,,
LinearTransformer,BNA0289b,BNA0289b,DE_bus_el,0.3975,61.5,,,4,,,,,,,,,
LinearTransformer,BNA0289b,GL_bus_hard_coal,BNA0289b,,,,,,,,,,,,,,
LinearTransformer,BNA0290,BNA0290,DE_bus_el,0.3975,61.5,,,4,,,,,,,,,
LinearTransformer,BNA0290,GL_bus_hard_coal,BNA0290,,,,,,,,,,,,,,
LinearTransformer,BNA0331,BNA0331,DE_bus_el,0.3475,345,,,4,,,,,,,,,
LinearTransformer,BNA0331,GL_bus_hard_coal,BNA0331,,,,,,,,,,,,,,
LinearTransformer,BNA0332,BNA0332,DE_bus_el,0.345,345,,,4,,,,,,,,,
LinearTransformer,BNA0332,GL_bus_hard_coal,BNA0332,,,,,,,,,,,,,,
LinearTransformer,BNA0333,BNA0333,DE_bus_el,0.35,345,,,4,,,,,,,,,
LinearTransformer,BNA0333,GL_bus_hard_coal,BNA0333,,,,,,,,,,,,,,
LinearTransformer,BNA0334,BNA0334,DE_bus_el,0.3525,345,,,4,,,,,,,,,
LinearTransformer,BNA0334,GL_bus_hard_coal,BNA0334,,,,,,,,,,,,,,
LinearTransformer,BNA0335,BNA0335,DE_bus_el,0.3725,676,,,4,,,,,,,,,
LinearTransformer,BNA0335,GL_bus_hard_coal,BNA0335,,,,,,,,,,,,,,
LinearTransformer,BNA0336,BNA0336,DE_bus_el,0.3875,70,,,4,,,,,,,,,
LinearTransformer,BNA0336,GL_bus_hard_coal,BNA0336,,,,,,,,,,,,,,
LinearTransformer,BNA0375,BNA0375,DE_bus_el,0.3375,249,,,4,,,,,,,,,
LinearTransformer,BNA0375,GL_bus_hard_coal,BNA0375,,,,,,,,,,,,,,
LinearTransformer,BNA0376,BNA0376,DE_bus_el,0.35,293,,,4,,,,,,,,,
LinearTransformer,BNA0376,GL_bus_hard_coal,BNA0376,,,,,,,,,,,,,,
LinearTransformer,BNA0377,BNA0377,DE_bus_el,0.405,510,,,4,,,,,,,,,
LinearTransformer,BNA0377,GL_bus_hard_coal,BNA0377,,,,,,,,,,,,,,
LinearTransformer,BNA0402,BNA0402,DE_bus_el,0.4075,194,,,4,,,,,,,,,
LinearTransformer,BNA0402,GL_bus_hard_coal,BNA0402,,,,,,,,,,,,,,
LinearTransformer,BNA0403,BNA0403,DE_bus_el,0.3925,123,,,4,,,,,,,,,
LinearTransformer,BNA0403,GL_bus_hard_coal,BNA0403,,,,,,,,,,,,,,
LinearTransformer,BNA0404,BNA0404,DE_bus_el,0.3925,137,,,4,,,,,,,,,
LinearTransformer,BNA0404,GL_bus_hard_coal,BNA0404,,,,,,,,,,,,,,
LinearTransformer,BNA0413a,BNA0413a,DE_bus_el,0.3475,284,,,4,,,,,,,,,
LinearTransformer,BNA0413a,GL_bus_hard_coal,BNA0413a,,,,,,,,,,,,,,
LinearTransformer,BNA0413b,BNA0413b,DE_bus_el,0.46,765,,,4,,,,,,,,,
LinearTransformer,BNA0413b,GL_bus_hard_coal,BNA0413b,,,,,,,,,,,,,,
LinearTransformer,BNA0413c,BNA0413c,DE_bus_el,0.46,765,,,4,,,,,,,,,
LinearTransformer,BNA0413c,GL_bus_hard_coal,BNA0413c,,,,,,,,,,,,,,
LinearTransformer,BNA0414,BNA0414,DE_bus_el,0.3325,152,,,4,,,,,,,,,
LinearTransformer,BNA0414,GL_bus_hard_coal,BNA0414,,,,,,,,,,,,,,
LinearTransformer,BNA0415,BNA0415,DE_bus_el,0.3325,152,,,4,,,,,,,,,
LinearTransformer,BNA0415,GL_bus_hard_coal,BNA0415,,,,,,,,,,,,,,
LinearTransformer,BNA0420,BNA0420,DE_bus_el,0.3975,136,,,4,,,,,,,,,
LinearTransformer,BNA0420,GL_bus_hard_coal,BNA0420,,,,,,,,,,,,,,
LinearTransformer,BNA0421,BNA0421,DE_bus_el,0.3975,136,,,4,,,,,,,,,
LinearTransformer,BNA0421,GL_bus_hard_coal,BNA0421,,,,,,,,,,,,,,
LinearTransformer,BNA0432,BNA0432,DE_bus_el,0.45,125,,,4,,,,,,,,,
LinearTransformer,BNA0432,GL_bus_hard_coal,BNA0432,,,,,,,,,,,,,,
LinearTransformer,BNA0433,BNA0433,DE_bus_el,0.45,125,,,4,,,,,,,,,
LinearTransformer,BNA0433,GL_bus_hard_coal,BNA0433,,,,,,,,,,,,,,
LinearTransformer,BNA0434,BNA0434,DE_bus_el,0.4475,778,,,4,,,,,,,,,
LinearTransformer,BNA0434,GL_bus_hard_coal,BNA0434,,,,,,,,,,,,,,
LinearTransformer,BNA0447,BNA0447,DE_bus_el,0.3325,133,,,4,,,,,,,,,
LinearTransformer,BNA0447,GL_bus_hard_coal,BNA0447,,,,,,,,,,,,,,
LinearTransformer,BNA0448,BNA0448,DE_bus_el,0.3175,132,,,4,,,,,,,,,
LinearTransformer,BNA0448,GL_bus_hard_coal,BNA0448,,,,,,,,,,,,,,
LinearTransformer,BNA0449,BNA0449,DE_bus_el,0.3975,280,,,4,,,,,,,,,
LinearTransformer,BNA0449,GL_bus_hard_coal,BNA0449,,,,,,,,,,,,,,
LinearTransformer,BNA0450,BNA0450,DE_bus_el,0.4575,449,,,4,,,,,,,,,
LinearTransformer,BNA0450,GL_bus_hard_coal,BNA0450,,,,,,,,,,,,,,
LinearTransformer,BNA0464,BNA0464,DE_bus_el,0.4325,690,,,4,,,,,,,,,
LinearTransformer,BNA0464,GL_bus_hard_coal,BNA0464,,,,,,,,,,,,,,
LinearTransformer,BNA0493,BNA0493,DE_bus_el,0.4475,794,,,4,,,,,,,,,
LinearTransformer,BNA0493,GL_bus_hard_coal,BNA0493,,,,,,,,,,,,,,
LinearTransformer,BNA0498,BNA0498,DE_bus_el,0.35,66,,,4,,,,,,,,,
LinearTransformer,BNA0498,GL_bus_hard_coal,BNA0498,,,,,,,,,,,,,,
LinearTransformer,BNA0510b,BNA0510b,DE_bus_el,0.415,13.4,,,4,,,,,,,,,
LinearTransformer,BNA0510b,GL_bus_hard_coal,BNA0510b,,,,,,,,,,,,,,
LinearTransformer,BNA0518a,BNA0518a,DE_bus_el,0.4375,505,,,4,,,,,,,,,
LinearTransformer,BNA0518a,GL_bus_hard_coal,BNA0518a,,,,,,,,,,,,,,
LinearTransformer,BNA0518b,BNA0518b,DE_bus_el,0.46,842,,,4,,,,,,,,,
LinearTransformer,BNA0518b,GL_bus_hard_coal,BNA0518b,,,,,,,,,,,,,,
LinearTransformer,BNA0526,BNA0526,DE_bus_el,0.405,323,,,4,,,,,,,,,
LinearTransformer,BNA0526,GL_bus_hard_coal,BNA0526,,,,,,,,,,,,,,
LinearTransformer,BNA0557a,BNA0557a,DE_bus_el,0.3175,26,,,4,,,,,,,,,
LinearTransformer,BNA0557a,GL_bus_hard_coal,BNA0557a,,,,,,,,,,,,,,
LinearTransformer,BNA0557b,BNA0557b,DE_bus_el,0.3525,110,,,4,,,,,,,,,
LinearTransformer,BNA0557b,GL_bus_hard_coal,BNA0557b,,,,,,,,,,,,,,
LinearTransformer,BNA0600b,BNA0600b,DE_bus_el,0.33,103,,,4,,,,,,,,,
LinearTransformer,BNA0600b,GL_bus_hard_coal,BNA0600b,,,,,,,,,,,,,,
LinearTransformer,BNA0618,BNA0618,DE_bus_el,0.415,149,,,4,,,,,,,,,
LinearTransformer,BNA0618,GL_bus_hard_coal,BNA0618,,,,,,,,,,,,,,
LinearTransformer,BNA0619,BNA0619,DE_bus_el,0.4175,324,,,4,,,,,,,,,
LinearTransformer,BNA0619,GL_bus_hard_coal,BNA0619,,,,,,,,,,,,,,
LinearTransformer,BNA0642,BNA0642,DE_bus_el,0.34,202.5,,,4,,,,,,,,,
LinearTransformer,BNA0642,GL_bus_hard_coal,BNA0642,,,,,,,,,,,,,,
LinearTransformer,BNA0643,BNA0643,DE_bus_el,0.35,202.5,,,4,,,,,,,,,
LinearTransformer,BNA0643,GL_bus_hard_coal,BNA0643,,,,,,,,,,,,,,
LinearTransformer,BNA0644,BNA0644,DE_bus_el,0.4375,255,,,4,,,,,,,,,
LinearTransformer,BNA0644,GL_bus_hard_coal,BNA0644,,,,,,,,,,,,,,
LinearTransformer,BNA0645,BNA0645,DE_bus_el,0.38,425,,,4,,,,,,,,,
LinearTransformer,BNA0645,GL_bus_hard_coal,BNA0645,,,,,,,,,,,,,,
LinearTransformer,BNA0646a,BNA0646a,DE_bus_el,0.4075,435,,,4,,,,,,,,,
LinearTransformer,BNA0646a,GL_bus_hard_coal,BNA0646a,,,,,,,,,,,,,,
LinearTransformer,BNA0646b,BNA0646b,DE_bus_el,0.4625,843,,,4,,,,,,,,,
LinearTransformer,BNA0646b,GL_bus_hard_coal,BNA0646b,,,,,,,,,,,,,,
LinearTransformer,BNA0660,BNA0660,DE_bus_el,0.3525,55.3,,,4,,,,,,,,,
LinearTransformer,BNA0660,GL_bus_hard_coal,BNA0660,,,,,,,,,,,,,,
LinearTransformer,BNA0661,BNA0661,DE_bus_el,0.34,60.4,,,4,,,,,,,,,
LinearTransformer,BNA0661,GL_bus_hard_coal,BNA0661,,,,,,,,,,,,,,
LinearTransformer,BNA0662a,BNA0662a,DE_bus_el,0.3825,60.2,,,4,,,,,,,,,
LinearTransformer,BNA0662a,GL_bus_hard_coal,BNA0662a,,,,,,,,,,,,,,
LinearTransformer,BNA0758,BNA0758,DE_bus_el,0.4,54,,,4,,,,,,,,,
LinearTransformer,BNA0758,GL_bus_hard_coal,BNA0758,,,,,,,,,,,,,,
LinearTransformer,BNA0793,BNA0793,DE_bus_el,0.3925,875,,,4,,,,,,,,,
LinearTransformer,BNA0793,GL_bus_hard_coal,BNA0793,,,,,,,,,,,,,,
LinearTransformer,BNA0801,BNA0801,DE_bus_el,0.4,26.9,,,4,,,,,,,,,
LinearTransformer,BNA0801,GL_bus_hard_coal,BNA0801,,,,,,,,,,,,,,
LinearTransformer,BNA0812,BNA0812,DE_bus_el,0.3375,93,,,4,,,,,,,,,
LinearTransformer,BNA0812,GL_bus_hard_coal,BNA0812,,,,,,,,,,,,,,
LinearTransformer,BNA0813,BNA0813,DE_bus_el,0.35,303,,,4,,,,,,,,,
LinearTransformer,BNA0813,GL_bus_hard_coal,BNA0813,,,,,,,,,,,,,,
LinearTransformer,BNA0820,BNA0820,DE_bus_el,0.365,655.6,,,4,,,,,,,,,
LinearTransformer,BNA0820,GL_bus_hard_coal,BNA0820,,,,,,,,,,,,,,
LinearTransformer,BNA0834,BNA0834,DE_bus_el,0.35,79,,,4,,,,,,,,,
LinearTransformer,BNA0834,GL_bus_hard_coal,BNA0834,,,,,,,,,,,,,,
LinearTransformer,BNA0849,BNA0849,DE_bus_el,0.41,514,,,4,,,,,,,,,
LinearTransformer,BNA0849,GL_bus_hard_coal,BNA0849,,,,,,,,,,,,,,
LinearTransformer,BNA0861b,BNA0861b,DE_bus_el,0.4375,50,,,4,,,,,,,,,
LinearTransformer,BNA0861b,GL_bus_hard_coal,BNA0861b,,,,,,,,,,,,,,
LinearTransformer,BNA0926b,BNA0926b,DE_bus_el,0.3475,24.8,,,4,,,,,,,,,
LinearTransformer,BNA0926b,GL_bus_hard_coal,BNA0926b,,,,,,,,,,,,,,
LinearTransformer,BNA0934,BNA0934,DE_bus_el,0.4475,22.6,,,4,,,,,,,,,
LinearTransformer,BNA0934,GL_bus_hard_coal,BNA0934,,,,,,,,,,,,,,
LinearTransformer,BNA0935,BNA0935,DE_bus_el,0.38,45,,,4,,,,,,,,,
LinearTransformer,BNA0935,GL_bus_hard_coal,BNA0935,,,,,,,,,,,,,,
LinearTransformer,BNA0936,BNA0936,DE_bus_el,0.385,45,,,4,,,,,,,,,
LinearTransformer,BNA0936,GL_bus_hard_coal,BNA0936,,,,,,,,,,,,,,
LinearTransformer,BNA0969b,BNA0969b,DE_bus_el,0.4025,332.7,,,4,,,,,,,,,
LinearTransformer,BNA0969b,GL_bus_hard_coal,BNA0969b,,,,,,,,,,,,,,
LinearTransformer,BNA0989,BNA0989,DE_bus_el,0.3525,318,,,4,,,,,,,,,
LinearTransformer,BNA0989,GL_bus_hard_coal,BNA0989,,,,,,,,,,,,,,
LinearTransformer,BNA0990,BNA0990,DE_bus_el,0.3525,322,,,4,,,,,,,,,
LinearTransformer,BNA0990,GL_bus_hard_coal,BNA0990,,,,,,,,,,,,,,
LinearTransformer,BNA0991,BNA0991,DE_bus_el,0.4375,695,,,4,,,,,,,,,
LinearTransformer,BNA0991,GL_bus_hard_coal,BNA0991,,,,,,,,,,,,,,
LinearTransformer,BNA0992,BNA0992,DE_bus_el,0.4375,695,,,4,,,,,,,,,
LinearTransformer,BNA0992,GL_bus_hard_coal,BNA0992,,,,,,,,,,,,,,
LinearTransformer,BNA0998,BNA0998,DE_bus_el,0.38,179,,,4,,,,,,,,,
LinearTransformer,BNA0998,GL_bus_hard_coal,BNA0998,,,,,,,,,,,,,,
LinearTransformer,BNA0999,BNA0999,DE_bus_el,0.3975,211,,,4,,,,,,,,,
LinearTransformer,BNA0999,GL_bus_hard_coal,BNA0999,,,,,,,,,,,,,,
LinearTransformer,BNA1005,BNA1005,DE_bus_el,0.4525,96,,,4,,,,,,,,,
LinearTransformer,BNA1005,GL_bus_hard_coal,BNA1005,,,,,,,,,,,,,,
LinearTransformer,BNA1006,BNA1006,DE_bus_el,0.4525,148,,,4,,,,,,,,,
LinearTransformer,BNA1006,GL_bus_hard_coal,BNA1006,,,,,,,,,,,,,,
LinearTransformer,BNA1035,BNA1035,DE_bus_el,0.3525,186,,,4,,,,,,,,,
LinearTransformer,BNA1035,GL_bus_hard_coal,BNA1035,,,,,,,,,,,,,,
LinearTransformer,BNA1037,BNA1037,DE_bus_el,0.38,310,,,4,,,,,,,,,
LinearTransformer,BNA1037,GL_bus_hard_coal,BNA1037,,,,,,,,,,,,,,
LinearTransformer,BNA1046a,BNA1046a,DE_bus_el,0.385,607.5,,,4,,,,,,,,,
LinearTransformer,BNA1046a,GL_bus_hard_coal,BNA1046a,,,,,,,,,,,,,,
LinearTransformer,BNA1061,BNA1061,DE_bus_el,0.365,757,,,4,,,,,,,,,
LinearTransformer,BNA1061,GL_bus_hard_coal,BNA1061,,,,,,,,,,,,,,
LinearTransformer,BNA1075a,BNA1075a,DE_bus_el,0.425,61.5,,,4,,,,,,,,,
LinearTransformer,BNA1075a,GL_bus_hard_coal,BNA1075a,,,,,,,,,,,,,,
LinearTransformer,BNA1075b,BNA1075b,DE_bus_el,0.425,61.5,,,4,,,,,,,,,
LinearTransformer,BNA1075b,GL_bus_hard_coal,BNA1075b,,,,,,,,,,,,,,
LinearTransformer,BNA1076a,BNA1076a,DE_bus_el,0.3875,138.5,,,4,,,,,,,,,
LinearTransformer,BNA1076a,GL_bus_hard_coal,BNA1076a,,,,,,,,,,,,,,
LinearTransformer,BNA1076b,BNA1076b,DE_bus_el,0.3875,138.5,,,4,,,,,,,,,
LinearTransformer,BNA1076b,GL_bus_hard_coal,BNA1076b,,,,,,,,,,,,,,
LinearTransformer,BNA1084,BNA1084,DE_bus_el,0.3975,85,,,4,,,,,,,,,
LinearTransformer,BNA1084,GL_bus_hard_coal,BNA1084,,,,,,,,,,,,,,
LinearTransformer,BNA1093,BNA1093,DE_bus_el,0.4525,472,,,4,,,,,,,,,
LinearTransformer,BNA1093,GL_bus_hard_coal,BNA1093,,,,,,,,,,,,,,
LinearTransformer,BNA1331,BNA1331,DE_bus_el,0.315,19,,,4,,,,,,,,,
LinearTransformer,BNA1331,GL_bus_hard_coal,BNA1331,,,,,,,,,,,,,,
LinearTransformer,BNA1405a,BNA1405a,DE_bus_el,0.37,20.7,,,4,,,,,,,,,
LinearTransformer,BNA1405a,GL_bus_hard_coal,BNA1405a,,,,,,,,,,,,,,
LinearTransformer,BNA1467,BNA1467,DE_bus_el,0.39,18.5,,,4,,,,,,,,,
LinearTransformer,BNA1467,GL_bus_hard_coal,BNA1467,,,,,,,,,,,,,,
LinearTransformer,BNA1500,BNA1500,DE_bus_el,0.2875,40,,,4,,,,,,,,,
LinearTransformer,BNA1500,GL_bus_hard_coal,BNA1500,,,,,,,,,,,,,,
LinearTransformer,BNA1508,BNA1508,DE_bus_el,0.4575,746,,,4,,,,,,,,,
LinearTransformer,BNA1508,GL_bus_hard_coal,BNA1508,,,,,,,,,,,,,,
LinearTransformer,BNA1558,BNA1558,DE_bus_el,0.4625,766,,,4,,,,,,,,,
LinearTransformer,BNA1558,GL_bus_hard_coal,BNA1558,,,,,,,,,,,,,,
### DE waste,,,,,,,,,,,,,,,,,
LinearTransformer,BNA0084,BNA0084,DE_bus_el,0.33,36,,,,,,,,,,,,
LinearTransformer,BNA0084,GL_bus_mixed_fuels,BNA0084,,,,,,,,,,,,,,
LinearTransformer,BNA0088a,BNA0088a,DE_bus_el,0.35,35,,,,,,,,,,,,
LinearTransformer,BNA0088a,GL_bus_mixed_fuels,BNA0088a,,,,,,,,,,,,,,
LinearTransformer,BNA0097,BNA0097,DE_bus_el,0.33,34,,,,,,,,,,,,
LinearTransformer,BNA0097,GL_bus_mixed_fuels,BNA0097,,,,,,,,,,,,,,
LinearTransformer,BNA0117a,BNA0117a,DE_bus_el,0.33,12,,,,,,,,,,,,
LinearTransformer,BNA0117a,GL_bus_mixed_fuels,BNA0117a,,,,,,,,,,,,,,
LinearTransformer,BNA0139,BNA0139,DE_bus_el,0.33,33,,,,,,,,,,,,
LinearTransformer,BNA0139,GL_bus_mixed_fuels,BNA0139,,,,,,,,,,,,,,
LinearTransformer,BNA0223a,BNA0223a,DE_bus_el,0.33,48.9,,,,,,,,,,,,
LinearTransformer,BNA0223a,GL_bus_mixed_fuels,BNA0223a,,,,,,,,,,,,,,
LinearTransformer,BNA0223b,BNA0223b,DE_bus_el,0.33,53.7,,,,,,,,,,,,
LinearTransformer,BNA0223b,GL_bus_mixed_fuels,BNA0223b,,,,,,,,,,,,,,
LinearTransformer,BNA0287a,BNA0287a,DE_bus_el,0.33,26,,,,,,,,,,,,
LinearTransformer,BNA0287a,GL_bus_mixed_fuels,BNA0287a,,,,,,,,,,,,,,
LinearTransformer,BNA0287b,BNA0287b,DE_bus_el,0.33,46.5,,,,,,,,,,,,
LinearTransformer,BNA0287b,GL_bus_mixed_fuels,BNA0287b,,,,,,,,,,,,,,
LinearTransformer,BNA0380,BNA0380,DE_bus_el,0.33,23.3,,,,,,,,,,,,
LinearTransformer,BNA0380,GL_bus_mixed_fuels,BNA0380,,,,,,,,,,,,,,
LinearTransformer,BNA0398,BNA0398,DE_bus_el,0.33,24,,,,,,,,,,,,
LinearTransformer,BNA0398,GL_bus_mixed_fuels,BNA0398,,,,,,,,,,,,,,
LinearTransformer,BNA0407,BNA0407,DE_bus_el,0.33,14.7,,,,,,,,,,,,
LinearTransformer,BNA0407,GL_bus_mixed_fuels,BNA0407,,,,,,,,,,,,,,
LinearTransformer,BNA0417,BNA0417,DE_bus_el,0.33,22.5,,,,,,,,,,,,
LinearTransformer,BNA0417,GL_bus_mixed_fuels,BNA0417,,,,,,,,,,,,,,
LinearTransformer,BNA0438,BNA0438,DE_bus_el,0.33,37.5,,,,,,,,,,,,
LinearTransformer,BNA0438,GL_bus_mixed_fuels,BNA0438,,,,,,,,,,,,,,
LinearTransformer,BNA0519,BNA0519,DE_bus_el,0.33,38,,,,,,,,,,,,
LinearTransformer,BNA0519,GL_bus_mixed_fuels,BNA0519,,,,,,,,,,,,,,
LinearTransformer,BNA0590,BNA0590,DE_bus_el,0.33,16.3,,,,,,,,,,,,
LinearTransformer,BNA0590,GL_bus_mixed_fuels,BNA0590,,,,,,,,,,,,,,
LinearTransformer,BNA0591,BNA0591,DE_bus_el,0.33,16.3,,,,,,,,,,,,
LinearTransformer,BNA0591,GL_bus_mixed_fuels,BNA0591,,,,,,,,,,,,,,
LinearTransformer,BNA0599,BNA0599,DE_bus_el,0.33,11.6,,,,,,,,,,,,
LinearTransformer,BNA0599,GL_bus_mixed_fuels,BNA0599,,,,,,,,,,,,,,
LinearTransformer,BNA0616a,BNA0616a,DE_bus_el,0.33,12,,,,,,,,,,,,
LinearTransformer,BNA0616a,GL_bus_mixed_fuels,BNA0616a,,,,,,,,,,,,,,
LinearTransformer,BNA0622,BNA0622,DE_bus_el,0.33,29.2,,,,,,,,,,,,
LinearTransformer,BNA0622,GL_bus_mixed_fuels,BNA0622,,,,,,,,,,,,,,
