class,Sink,Source,Source,LinearTransformer,LinearTransformer
label,demand1,solar1,wind1,chp1,chp1
source,bus_el1,solar1,wind1,chp1,chp1
target,demand1,bus_el1,bus_el1,bus_el1,bus_th1
attribute,actual_value,actual_value,actual_value,max,max
,0.5323328453,0,0.2916706696,0.97,0.99
,0.5226939971,0,0.2709193967,0.97,0.99
,0.5262323084,0,0.2556441541,0.97,0.99
,0.5633845778,0,0.2544913056,0.97,0.99
,0.6802098585,0,0.2503602652,0.97,0.99
,0.8234504636,0,0.25237775,0.97,0.99
,0.8712786725,0.0003164223,0.2396964166,0.97,0.99
,0.8804904832,0.0041134901,0.2203862042,0.97,0.99
,0.9025134212,0.0114966776,0.2005956384,0.97,0.99
,0.913738409,0.0207783989,0.1815736382,0.97,0.99
,0.902818448,0.0291108533,0.1642809108,0.97,0.99
,0.8864080039,0.0320641283,0.1642809108,0.97,0.99
,0.855295266,0.0281615863,0.1639926986,0.97,0.99
,0.8326622743,0.017930598,0.1508310116,0.97,0.99
,0.8328452904,0.0048518089,0.1402632337,0.97,0.99
,0.9047096144,0,0.1419925065,0.97,0.99
,0.9028794534,0,0.140167163,0.97,0.99
,0.8873230844,0,0.1318090114,0.97,0.99
,0.8343094192,0,0.1139398597,0.97,0.99
,0.7869082479,0,0.0988567586,0.97,0.99
,0.7815397755,0,0.0810836776,0.97,0.99
,0.7217545144,0,0.072053031,0.97,0.99
,0.6701439727,0,0.0635988087,0.97,0.99
,0.6312225476,0,0.0568738592,0.97,0.99
,0.5971205466,0,0.0610048996,0.97,0.99
,0.5824182528,0,0.0670573542,0.97,0.99
,0.5836993655,0,0.0698434047,0.97,0.99
,0.634760859,0,0.0660966471,0.97,0.99
,0.7631771596,0,0.0603324046,0.97,0.99
,0.8978770132,0,0.0571620713,0.97,0.99
,0.9295387994,0.0035861196,0.0486117783,0.97,0.99
,0.9277086384,0.0234152516,0.0455375156,0.97,0.99
,0.9278306491,0.0528425272,0.0475550005,0.97,0.99
,0.923011225,0.0817424322,0.0463060813,0.97,0.99
,0.9012323084,0.1008332454,0.0430396772,0.97,0.99
,0.8795754026,0.1079000105,0.04342396,0.97,0.99
,0.858284529,0.0932391098,0.0476510712,0.97,0.99
,0.859931674,0.0567450691,0.05427995,0.97,0.99
,0.8579184968,0.0132897374,0.0553367278,0.97,0.99
,0.9222791606,0.0001054741,0.0675377078,0.97,0.99
,0.9281966813,0,0.0680180613,0.97,0.99
,0.8982430454,0,0.0657123643,0.97,0.99
,0.8448023426,0,0.0716687482,0.97,0.99
,0.7891654466,0,0.0765683543,0.97,0.99
,0.7825158614,0,0.0747430109,0.97,0.99
,0.719863348,0,0.0689787684,0.97,0.99
,0.6755734505,0,0.0630223845,0.97,0.99
,0.623840898,0,0.0644634451,0.97,0.99
,0.5805880918,0,0.0734940917,0.97,0.99
,0.5585651537,0,0.0751272937,0.97,0.99
,0.5633845778,0,0.0738783745,0.97,0.99
,0.6100536847,0,0.0749351523,0.97,0.99
,0.7489629087,0,0.079642617,0.97,0.99
,0.8806734993,0,0.0821404554,0.97,0.99
,0.9134943875,0.0016875857,0.0693630512,0.97,0.99
,0.9212420693,0.0143444784,0.0578345662,0.97,0.99
,0.9297828209,0.0334352916,0.0479392833,0.97,0.99
,0.9451561737,0.0502056745,0.0413104045,0.97,0.99
,0.9396656906,0.0583271807,0.0366990105,0.97,0.99
,0.9272816008,0.0544246388,0.0374675761,0.97,0.99
,0.9136774036,0.0424005907,0.0343933135,0.97,0.99
,0.9047096144,0.0230988292,0.0341051014,0.97,0.99
,0.88079551,0.0051682312,0.035546162,0.97,0.99
,0.9357003416,0,0.0439043136,0.97,0.99
,0.9507076623,0,0.048035354,0.97,0.99
,0.926488531,0,0.0471707176,0.97,0.99
,0.8687774524,0,0.0502449803,0.97,0.99
,0.8097242557,0,0.0511096167,0.97,0.99
,0.7955710102,0,0.0534153137,0.97,0.99
,0.725658858,0,0.0478432126,0.97,0.99
,0.670204978,0,0.0476510712,0.97,0.99
,0.6263421181,0,0.0450571621,0.97,0.99
,0.5868106393,0,0.0435200307,0.97,0.99
,0.5771107857,0,0.0366990105,0.97,0.99
,0.5823572474,0,0.0425593237,0.97,0.99
,0.641227428,0,0.0476510712,0.97,0.99
,0.7676915569,0,0.0576424248,0.97,0.99
,0.8895802831,0,0.0733019502,0.97,0.99
,0.9285017082,0.0012656893,0.0809876069,0.97,0.99
,0.9224621767,0.0160320641,0.0787779806,0.97,0.99
,0.9314909712,0.0424005907,0.0684023441,0.97,0.99
,0.9188628599,0.0710895475,0.0591795562,0.97,0.99
,0.8910444119,0.0909186795,0.0575463541,0.97,0.99
,0.8494387506,0.0890201456,0.069747334,0.97,0.99
,0.8178379697,0.0723552368,0.0914593141,0.97,0.99
,0.8017325525,0.0418732201,0.106926698,0.97,0.99
,0.8197901415,0.0084379285,0.1173984052,0.97,0.99
,0.9000732064,0,0.1395907388,0.97,0.99
,0.8939726696,0,0.1638966279,0.97,0.99
,0.8122864812,0,0.2056873859,0.97,0.99
,0.7179111762,0,0.2227879719,0.97,0.99
,0.6588579795,0,0.2261504467,0.97,0.99
,0.6519033675,0,0.2437313863,0.97,0.99
,0.597852611,0,0.2645787299,0.97,0.99
,0.5589311859,0,0.2706311846,0.97,0.99
,0.5188506589,0,0.2866749928,0.97,0.99
,0.4762079063,0,0.2930156595,0.97,0.99
,0.4591264031,0,0.2916706696,0.97,0.99
,0.449670571,0,0.2928235181,0.97,0.99
,0.4466203026,0,0.2930156595,0.97,0.99
,0.4343582235,0,0.3053127102,0.97,0.99
,0.4850536847,0,0.2910942454,0.97,0.99
,0.5517325525,0.0027423268,0.2634258814,0.97,0.99
,0.5891288433,0.0230988292,0.2654433663,0.97,0.99
,0.6128599317,0.0483071406,0.2694783361,0.97,0.99
,0.6172523182,0.0690855395,0.2557402248,0.97,0.99
,0.5972425573,0.0801603206,0.2658276491,0.97,0.99
,0.5638726208,0.0788946314,0.2884042655,0.97,0.99
,0.5416056613,0.0654994199,0.2947449323,0.97,0.99
,0.5433138116,0.0370214112,0.273129023,0.97,0.99
,0.5571620303,0.0086488767,0.2970506293,0.97,0.99
,0.6448877501,0.0001054741,0.3370160438,0.97,0.99
,0.6665446559,0,0.3809203574,0.97,0.99
,0.6223157638,0,0.3974445192,0.97,0.99
,0.5487432894,0,0.4131040446,0.97,0.99
,0.5025622255,0,0.4088769334,0.97,0.99
,0.5206198145,0,0.3873570948,0.97,0.99
,0.4970107369,0,0.3779421654,0.97,0.99
,0.46522694,0,0.3702565088,0.97,0.99
,0.4290507565,0,0.3496013066,0.97,0.99
,0.392874573,0,0.3153040638,0.97,0.99
,0.3757930698,0,0.2995484677,0.97,0.99
,0.3610297706,0,0.3116533769,0.97,0.99
,0.3545632016,0,0.3233740033,0.97,0.99
,0.332784285,0,0.3625708521,0.97,0.99
,0.3568814056,0,0.4173311557,0.97,0.99
,0.3896412884,0.0036915937,0.4884234797,0.97,0.99
,0.4231942411,0.0236261998,0.5675857431,0.97,0.99
,0.4498535871,0.0508385191,0.6204246325,0.97,0.99
,0.4676671547,0.0761523046,0.635411663,0.97,0.99
,0.454795022,0.0856449742,0.6338745317,0.97,0.99
,0.438079551,0.0727771332,0.6323374003,0.97,0.99
,0.4231332357,0.0472523995,0.6310884811,0.97,0.99
,0.4311859444,0.0265794747,0.613027188,0.97,0.99
,0.4588213763,0.0078050839,0.5690268037,0.97,0.99
,0.531783797,0.0001054741,0.5516380056,0.97,0.99
,0.5644216691,0,0.5397252378,0.97,0.99
,0.5456320156,0,0.513978288,0.97,0.99
,0.5186676428,0,0.4468248631,0.97,0.99
,0.5035993167,0,0.4190604285,0.97,0.99
,0.5292825769,0,0.3959073878,0.97,0.99
,0.4993289409,0,0.3905274282,0.97,0.99
,0.4764519278,0,0.3896627918,0.97,0.99
,0.444363104,0,0.4019598424,0.97,0.99
,0.4163006345,0,0.4003266404,0.97,0.99
,0.4060517326,0,0.4113747718,0.97,0.99
,0.4256344558,0,0.4058987415,0.97,0.99
,0.4869448511,0,0.3832260544,0.97,0.99
,0.6061493411,0,0.3676625997,0.97,0.99
,0.7324914592,0,0.3684311653,0.97,0.99
,0.7725719863,0.0031642232,0.3549812662,0.97,0.99
,0.7722059541,0.0338571881,0.3569026804,0.97,0.99
,0.7812347487,0.0743592448,0.328081468,0.97,0.99
,0.7842850171,0.1109587596,0.3052166394,0.97,0.99
,0.7528672523,0.1309988398,0.3192429628,0.97,0.99
,0.743045388,0.1189747917,0.3372081852,0.97,0.99
,0.7355417277,0.0947157473,0.3417235085,0.97,0.99
,0.7420082967,0.0613859298,0.3452781247,0.97,0.99
,0.7457296242,0.0213057694,0.3517148621,0.97,0.99
,0.7964250854,0.0004218964,0.3986934384,0.97,0.99
,0.7891654466,0,0.4600826208,0.97,0.99
,0.7481698389,0,0.5050437122,0.97,0.99
,0.6534285017,0,0.5402055913,0.97,0.99
,0.5879697413,0,0.5999615717,0.97,0.99
,0.5674719375,0,0.7088096839,0.97,0.99
,0.4987798926,0,0.7960418868,0.97,0.99
,0.4580893119,0,0.7902776443,0.97,0.99
,0.4261224988,0,0.7858583918,0.97,0.99
,0.3918374817,0,0.8423479681,0.97,0.99
,0.3842118106,0,0.8337016044,0.97,0.99
,0.3984260615,0,0.8006532808,0.97,0.99
,0.4492435334,0,0.7700067249,0.97,0.99
,0.5473401659,0,0.7816312806,0.97,0.99
,0.6456808199,0,0.7677970987,0.97,0.99
,0.6795387994,0.0023204303,0.7220674416,0.97,0.99
,0.6708760371,0.0207783989,0.7193774618,0.97,0.99
,0.6831381162,0.0495728299,0.7001633202,0.97,0.99
,0.6957052221,0.0807931653,0.682774522,0.97,0.99
,0.6893606637,0.0936610062,0.6505908349,0.97,0.99
,0.6881405564,0.0909186795,0.5910269959,0.97,0.99
,0.7014397267,0.0719333404,0.5003362475,0.97,0.99
,0.7219375305,0.040713005,0.4205975598,0.97,0.99
,0.7498779893,0.0080160321,0.3542127005,0.97,0.99
,0.8183870181,0.0001054741,0.2958017101,0.97,0.99
,0.8096632504,0,0.309635892,0.97,0.99
,0.7320644217,0,0.3893745797,0.97,0.99
,0.6315885798,0,0.4714189644,0.97,0.99
,0.5628355295,0,0.5710442886,0.97,0.99
,0.5383113714,0,0.6689403401,0.97,0.99
,0.4748657882,0,0.7823998463,0.97,0.99
,0.4354563202,0,0.8601210491,0.97,0.99
,0.3939116642,0,0.8856758574,0.97,0.99
,0.3782332845,0,0.8752041503,0.97,0.99
,0.3723157638,0,0.8671342108,0.97,0.99
,0.3791483651,0,0.8310116246,0.97,0.99
,0.4258784773,0,0.8041118263,0.97,0.99
,0.5292825769,0,0.7982515131,0.97,0.99
,0.6396412884,0,0.8340858872,0.97,0.99
,0.6633723768,0.0088598249,0.819675281,0.97,0.99
,0.6594070278,0.0464086067,0.7213949467,0.97,0.99
,0.7172401171,0.0806876912,0.5430877126,0.97,0.99
,0.708272328,0.1124353971,0.4683447017,0.97,0.99
,0.6790507565,0.1621137011,0.4882313383,0.97,0.99
,0.657454856,0.1536757726,0.606110097,0.97,0.99
,0.6160932162,0.1405969834,0.7260063407,0.97,0.99
,625,0.0832190697,0.7996925737,0.97,0.99
,0.6287213275,0.0293218015,0.8479200692,0.97,0.99
,0.6736212787,0.0007383187,0.8465750793,0.97,0.99
,0.6941800878,0,0.8375444327,0.97,0.99
,0.6692288921,0,0.8583917763,0.97,0.99
,0.5943142997,0,0.9074839082,0.97,0.99
,0.5356271352,0,0.9276587568,0.97,0.99
,0.5276964373,0,0.9379383226,0.97,0.99
,0.4669350903,0,0.9092131809,0.97,0.99
,0.4255734505,0,0.8966279181,0.97,0.99
,0.4025134212,0,0.8864444231,0.97,0.99
,0.3798194241,0,0.8633874532,0.97,0.99
,0.3775622255,0,0.8592564127,0.97,0.99
,0.3914714495,0,0.863099241,0.97,0.99
,0.4397266959,0,0.8957632818,0.97,0.99
,0.5427037579,0,0.9156499183,0.97,0.99
,0.6248169839,0,0.87923912,0.97,0.99
,0.6311615422,0.0282670604,0.8415794024,0.97,0.99
,0.569363104,0.1351123299,0.8105485637,0.97,0.99
,0.5208028306,0.2725450902,0.7907579979,0.97,0.99
,0.4856637384,0.3769644552,0.8538764531,0.97,0.99
,0.4683382138,0.4287522413,0.8714573926,0.97,0.99
,0.5042703758,0.3528108849,0.8942261504,0.97,0.99
,0.5527086384,0.1944942517,0.9042175041,0.97,0.99
,0.587420693,0.0852230777,0.9186281103,0.97,0.99
,0.6209126403,0.0221495623,0.9046978576,0.97,0.99
,0.6663006345,0.0006328446,0.9046017869,0.97,0.99
,0.6698999512,0,0.9573446056,0.97,0.99
,0.6429965837,0,0.9737726967,0.97,0.99
,0.582113226,0,0.9857815352,0.97,0.99
,0.5370302587,0,0.9827072726,0.97,0.99
,0.5341630063,0,0.9747334038,0.97,0.99
,0.4658369937,0,0.9517725046,0.97,0.99
,0.4245363592,0,0.9337112115,0.97,0.99
,0.3965959004,0,0.9028725142,0.97,0.99
,0.3838457784,0,0.8648285138,0.97,0.99
,0.383601757,0,0.820347776,0.97,0.99
,0.4022693997,0,0.7464694015,0.97,0.99
,0.4614446071,0,0.6869055625,0.97,0.99
,0.5752806247,0,0.5970794505,0.97,0.99
,0.6778306491,0,0.5251224902,0.97,0.99
,0.722181552,0.0094926695,0.4549908733,0.97,0.99
,0.7290141532,0.0468305031,0.3981170141,0.97,0.99
,0.762079063,0.0788946314,0.3281775387,0.97,0.99
,0.7948389458,0.0972471258,0.2836968008,0.97,0.99
,0.8011224988,0.0997785044,0.2347007397,0.97,0.99
,0.7862371889,0.0865942411,0.2032856182,0.97,0.99
,0.794045876,0.0565341209,0.1396868095,0.97,0.99
,0.8071620303,0.0290053792,0.1074070516,0.97,0.99
,0.8459004392,0.0065393946,0.0868479201,0.97,0.99
,0.9203879941,0.0002109482,0.0767604957,0.97,0.99
,0.9436310395,0,0.0554327985,0.97,0.99
,0.899341142,0,0.0440003843,0.97,0.99
,0.8135065886,0,0.0351618791,0.97,0.99
,0.7591508053,0,0.0400614853,0.97,0.99
,0.7505490483,0,0.0491882025,0.97,0.99
,0.66556857,0,0.0732058795,0.97,0.99
,0.5759516837,0,0.1001056778,0.97,0.99
,0.5,0,0.1213373043,0.97,0.99
,0.4643728648,0,0.1557306177,0.97,0.99
,0.4502806247,0,0.1896435777,0.97,0.99
,0.4382625671,0,0.2023249111,0.97,0.99
,0.4166666667,0,0.2814871746,0.97,0.99
,0.4228892143,0,0.3429724277,0.97,0.99
,0.4722425573,0,0.3543087713,0.97,0.99
,0.5212298682,0.0054846535,0.3548851955,0.97,0.99
,0.5697901415,0.0489399852,0.3348064175,0.97,0.99
,0.5793679844,0.1320535808,0.322797579,0.97,0.99
,0.5632015617,0.2015610168,0.3598808723,0.97,0.99
,0.5272693997,0.2201244594,0.435008166,0.97,0.99
,0.4929233773,0.2192806666,0.4572965703,0.97,0.99
,0.4852367008,0.1795169286,0.4445191661,0.97,0.99
,0.5070766227,0.1107478114,0.4120472668,0.97,0.99
,0.5696681308,0.0330133952,0.353732347,0.97,0.99
,0.6625183016,0.0012656893,0.3137669325,0.97,0.99
,0.69784041,0,0.3206840234,0.97,0.99
,0.6545876037,0,0.3358631953,0.97,0.99
,0.5797340166,0,0.3120376597,0.97,0.99
,0.5479502196,0,0.2978191949,0.97,0.99
,0.5512445095,0,0.2887885484,0.97,0.99
,0.5167764763,0,0.2665001441,0.97,0.99
,0.462908736,0,0.2780286291,0.97,0.99
,0.4131893607,0,0.2910942454,0.97,0.99
,0.3830527086,0,0.2843692958,0.97,0.99
,0.3666422645,0,0.2908060332,0.97,0.99
,0.3588335774,0,0.2958977808,0.97,0.99
,0.3497437775,0,0.3051205687,0.97,0.99
,0.3401049292,0,0.2983956192,0.97,0.99
,0.3731088336,0,0.274762225,0.97,0.99
,0.4152025378,0.0068558169,0.2669804976,0.97,0.99
,0.4608345534,0.0381816264,0.2955134979,0.97,0.99
,0.4762079063,0.0930281616,0.339898165,0.97,0.99
,0.486761835,0.1490349119,0.3877413777,0.97,0.99
,0.4539409468,0.1586330556,0.4886156211,0.97,0.99
,0.4196559297,0.1440776289,0.5971755212,0.97,0.99
,0.3992801367,0.104419365,0.6730713805,0.97,0.99
,0.3990361152,0.0594873958,0.7155346335,0.97,0.99
,0.4219741337,0.0187743909,0.7253338457,0.97,0.99
,0.4956076135,0.0008437928,0.7200499568,0.97,0.99
,0.5217789165,0,0.6965126333,0.97,0.99
,0.504636408,0,0.6747045826,0.97,0.99
,0.4706564178,0,0.6690364108,0.97,0.99
,0.4538799414,0,0.6144682486,0.97,0.99
,0.483284529,0,0.5905466423,0.97,0.99
,0.4525378233,0,0.5483716015,0.97,0.99
,0.4274036115,0,0.4884234797,0.97,0.99
,0.4020863836,0,0.4079162263,0.97,0.99
,0.3851268912,0,0.3487366702,0.97,0.99
,0.3879331381,0,0.290229609,0.97,0.99
,0.4204489995,0,0.2618887501,0.97,0.99
,0.4761469009,0,0.2478624267,0.97,0.99
,0.6113347975,0,0.2730329523,0.97,0.99
,0.7317593948,0,0.3538284177,0.97,0.99
,0.7439604685,0.0025313785,0.496205207,0.97,0.99
,0.7213884822,0.0131842633,0.6714381785,0.97,0.99
,0.7116886286,0.033751714,0.804207897,0.97,0.99
,0.6958272328,0.0741482966,0.8619463925,0.97,0.99
,0.6667886774,0.1107478114,0.8934575848,0.97,0.99
,0.6556857003,0.1309988398,0.9036410798,0.97,0.99
,0.6399463153,0.114333931,0.918051686,0.97,0.99
,0.6348828697,0.0748866153,0.9332308579,0.97,0.99
,0.6416544656,0.0264740006,0.8863483524,0.97,0.99
,0.6858223524,0.0011602152,0.8473436449,0.97,0.99
,0.7046120059,0,0.8728984533,0.97,0.99
,0.6698389458,0,0.889422615,0.97,0.99
,0.6153001464,0,0.8775098472,0.97,0.99
,0.5622254758,0,0.8458065136,0.97,0.99
,0.5554538799,0,0.8315880488,0.97,0.99
,0.5031112738,0,0.7921990585,0.97,0.99
,0.4732186432,0,0.7773080988,0.97,0.99
,0.4391776476,0,0.8005572101,0.97,0.99
,0.4169106881,0,0.7697185128,0.97,0.99
,0.4055636896,0,0.7301373811,0.97,0.99
,0.4094680332,0,0.672591027,0.97,0.99
,0.4550390434,0,0.6019790566,0.97,0.99
,0.5636896047,0,0.5549044096,0.97,0.99
,0.6859443631,0.0001054741,0.4695936209,0.97,0.99
,0.7209614446,0.0104419365,0.4566240753,0.97,0.99
,0.7076012689,0.0453538656,0.4540301662,0.97,0.99
,0.6920449,0.1069507436,0.4772792775,0.97,0.99
,0.6606881406,0.1872165383,0.4739168028,0.97,0.99
,0.6021229868,0.272334142,0.4619079643,0.97,0.99
,0.6109687653,0.2643181099,0.4691132674,0.97,0.99
,0.6417764763,0.1707625778,0.453453742,0.97,0.99
,0.6835041484,0.1023098829,0.4259775195,0.97,0.99
,0.714738897,0.0334352916,0.3691036603,0.97,0.99
,0.7941068814,0.0016875857,0.3042559324,0.97,0.99
,0.8451073694,0,0.2741858007,0.97,0.99
,0.8096632504,0,0.2612162552,0.97,0.99
,0.7342606149,0,0.2714958209,0.97,0.99
,0.6749633968,0,0.2728408108,0.97,0.99
,0.6569668131,0,0.2829282352,0.97,0.99
,0.5987676916,0,0.259294841,0.97,0.99
,0.5506344558,0,0.233643962,0.97,0.99
,0.5211688629,0,0.2253818811,0.97,0.99
,0.5079917033,0,0.1980978,0.97,0.99
,0.5156173743,0,0.1779229513,0.97,0.99
,0.5318448023,0,0.1808050725,0.97,0.99
,0.5813811615,0,0.1713901431,0.97,0.99
,0.6958272328,0,0.1546738399,0.97,0.99
,0.8372376769,0,0.1433374964,0.97,0.99
,0.8678623719,0.0104419365,0.1327697185,0.97,0.99
,0.8393728648,0.0704567029,0.1247958497,0.97,0.99
,0.8080771108,0.1837358928,0.1217215871,0.97,0.99
,0.7758662762,0.2910030587,0.113843789,0.97,0.99
,0.7576866764,0.315156629,0.1061581324,0.97,0.99
,0.7687286481,0.2801392258,0.1100009607,0.97,0.99
,0.7802586628,0.2020883873,0.1170141224,0.97,0.99
,0.8082601269,0.1181309988,0.1229705063,0.97,0.99
,0.8285749146,0.0386035228,0.1425689307,0.97,0.99
,0.8830527086,0.0018985339,0.161879143,0.97,0.99
,0.9053196681,0,0.1863771736,0.97,0.99
,0.8566373841,0,0.2153905274,0.97,0.99
,0.7786725232,0,0.2294168508,0.97,0.99
,0.7226695949,0,0.193486406,0.97,0.99
,0.7092484139,0,0.1670669613,0.97,0.99
,0.6530014641,0,0.1527524258,0.97,0.99
,0.6000488043,0,0.1653376885,0.97,0.99
,0.5499023914,0,0.1503506581,0.97,0.99
,0.5303196681,0,0.1581323854,0.97,0.99
,0.5272693997,0,0.1451628399,0.97,0.99
,0.5341630063,0,0.1461235469,0.97,0.99
,0.5774158126,0,0.1461235469,0.97,0.99
,0.7021107857,0,0.1437217792,0.97,0.99
,0.8412030259,0,0.1383418196,0.97,0.99
,0.8909834065,0.0048518089,0.1144202133,0.97,0.99
,0.8913494388,0.028794431,0.0956864252,0.97,0.99
,0.8961688629,0.0675034279,0.0788740513,0.97,0.99
,0.890556369,0.1146503533,0.0780094149,0.97,0.99
,0.8633479746,0.1487184896,0.0849265059,0.97,0.99
,0.8459004392,0.152093661,0.0840618695,0.97,0.99
,0.8307711079,0.1424955174,0.0848304352,0.97,0.99
,0.8423621279,0.0991456597,0.0791622634,0.97,0.99
,0.8685334309,0.0379706782,0.0639830916,0.97,0.99
,0.9424719375,0.0023204303,0.0514938995,0.97,0.99
,0.9917032699,0,0.0470746469,0.97,0.99
,0.9525988287,0,0.0389086368,0.97,0.99
,0.871522694,0,0.0384282832,0.97,0.99
,0.8036847243,0,0.0372754347,0.97,0.99
,0.7864812103,0,0.0336247478,0.97,0.99
,0.724011713,0,0.0340090306,0.97,0.99
,0.6605661298,0,0.0396772024,0.97,0.99
,0.6251220107,0,0.0432318186,0.97,0.99
,0.5927281601,0,0.0436161015,0.97,0.99
,0.5826012689,0,0.046402152,0.97,0.99
,0.5822962421,0,0.0612931117,0.97,0.99
,0.6165812592,0,0.0676337785,0.97,0.99
,0.7391410444,0,0.0800268998,0.97,0.99
,0.8681063934,0,0.0795465463,0.97,0.99
,0.9049536359,0.0037970678,0.0705158997,0.97,0.99
,0.8990361152,0.02183314,0.0669612835,0.97,0.99
,0.8983650561,0.0548465352,0.0689787684,0.97,0.99
,0.8841508053,0.0920788946,0.0741665866,0.97,0.99
,0.8489507077,0.1237211265,0.0845422231,0.97,0.99
,0.8080771108,0.1383820272,0.0855990009,0.97,0.99
,0.7722669595,0.130260521,0.0917475262,0.97,0.99
,0.771351879,0.0922898428,0.0864636372,0.97,0.99
,0.808443143,0.0330133952,0.0856950716,0.97,0.99
,0.8801854563,0.0015821116,0.0797386877,0.97,0.99
,0.9192898975,0,0.0836775867,0.97,0.99
,0.8623718887,0,0.0857911423,0.97,0.99
,0.7872132748,0,0.0837736574,0.97,0.99
,0.7369448511,0,0.0777212028,0.97,0.99
,0.7196193265,0,0.0745508694,0.97,0.99
,0.6730722304,0,0.0675377078,0.97,0.99
,0.6190824793,0,0.054952445,0.97,0.99
,0.5758906784,0,0.0560092228,0.97,0.99
,0.5392874573,0,0.0543760208,0.97,0.99
,0.5175085408,0,0.0625420309,0.97,0.99
,0.5029282577,0,0.0659045057,0.97,0.99
,0.5058565154,0,0.0608127582,0.97,0.99
,0.515556369,0,0.0568738592,0.97,0.99
,0.5757686676,0,0.0453453742,0.97,0.99
,0.635919961,0.0034806455,0.0353540206,0.97,0.99
,0.6842972182,0.0234152516,0.0305504852,0.97,0.99
,0.6971693509,0.068558169,0.0266115861,0.97,0.99
,0.6835651537,0.1261470309,0.0259390912,0.97,0.99
,0.6578208882,0.1670709841,0.0281487175,0.97,0.99
,0.6227428014,0.164961502,0.0268997983,0.97,0.99
,0.6113347975,0.1345849594,0.0219041214,0.97,0.99
,0.6244509517,0.0879654045,0.0168123739,0.97,0.99
,0.6644704734,0.0341736104,0.0130656163,0.97,0.99
,0.7515861396,0.0027423268,0.0101834951,0.97,0.99
,0.8194851147,0,0.0104717072,0.97,0.99
,0.7780624695,0,0.009222788,0.97,0.99
,0.7033918985,0,0.009222788,0.97,0.99
,0.6612371889,0,0.0099913536,0.97,0.99
,0.6752074183,0,0.0099913536,0.97,0.99
,0.6370180576,0,0.0122970506,0.97,0.99
,0.5843094192,0,0.0148909597,0.97,0.99
,0.5439848707,0,0.0176770103,0.97,0.99
,0.5043923865,0,0.0252665962,0.97,0.99
,0.487249878,0,0.0305504852,0.97,0.99
,0.4775500244,0,0.0396772024,0.97,0.99
,0.4628477306,0,0.0455375156,0.97,0.99
,0.444363104,0,0.0626381016,0.97,0.99
,0.4642508541,0.0001054741,0.0811797483,0.97,0.99
,0.5007320644,0.0165594347,0.1030838697,0.97,0.99
,0.5142142509,0.0836409661,0.0979921222,0.97,0.99
,0.5015251342,0.1786731357,0.0931885868,0.97,0.99
,0.4877989263,0.2660056956,0.0918435969,0.97,0.99
,0.4450951684,0.3364623985,0.112210587,0.97,0.99
,0.4013543192,0.3624090286,0.1212412335,0.97,0.99
,0.3716447047,0.3215905495,0.1423767893,0.97,0.99
,0.388238165,0.2328868263,0.1667787492,0.97,0.99
,0.455954124,0.0977744964,0.1909885676,0.97,0.99
,0.5475841874,0.0063284464,0.2176962244,0.97,0.99
,0.6248169839,0,0.2590066289,0.97,0.99
,0.5830283065,0,0.3005091748,0.97,0.99
,0.5184846266,0,0.3460466904,0.97,0.99
,0.4924353343,0,0.3707368623,0.97,0.99
,0.5116520254,0,0.3888942262,0.97,0.99
,0.4805392875,0,0.4006148525,0.97,0.99
,0.4541239629,0,0.4191564992,0.97,0.99
,0.4232552465,0,0.4303007013,0.97,0.99
,0.4049536359,0,0.4400999135,0.97,0.99
,0.3966569058,0,0.4562397925,0.97,0.99
,0.4058077111,0,0.4555672975,0.97,0.99
,0.457113226,0,0.4803535402,0.97,0.99
,0.5350170815,0,0.4986069747,0.97,0.99
,0.6349438751,0.0014766375,0.4770871361,0.97,0.99
,0.647022938,0.0553739057,0.4443270247,0.97,0.99
,0.60181796,0.1843687375,0.4624843885,0.97,0.99
,0.5757076623,0.293218015,0.4924584494,0.97,0.99
,0.5741825281,0.3693703196,0.561052935,0.97,0.99
,0.5718033187,0.3888830292,0.6150446729,0.97,0.99
,0.5546608102,0.379706782,0.6382937842,0.97,0.99
,0.5416056613,0.3266533066,0.6555865117,0.97,0.99
,0.5632015617,0.210737264,0.6452108752,0.97,0.99
,0.6127379209,0.0738318743,0.6123546931,0.97,0.99
,0.6743533431,0.0052737053,0.5732539149,0.97,0.99
,0.7296242069,0,0.5682582381,0.97,0.99
,0.713579795,0,0.5253146316,0.97,0.99
,0.6500122011,0,0.4772792775,0.97,0.99
,0.6146290874,0,0.4423095398,0.97,0.99
,0.6260980966,0,0.3953309636,0.97,0.99
,0.5815031723,0,0.3344221347,0.97,0.99
,0.5671059053,0,0.283985013,0.97,0.99
,0.5367862372,0,0.2399846287,0.97,0.99
,0.4996339678,0,0.2180805073,0.97,0.99
,0.4920693021,0,0.2156787396,0.97,0.99
,0.5015861396,0,0.2292247094,0.97,0.99
,0.5514275256,0,0.219137285,0.97,0.99
,0.6449487555,0,0.2097223557,0.97,0.99
,0.7697657394,0.0003164223,0.1994427899,0.97,0.99
,0.8277818448,0.0105474106,0.1768661735,0.97,0.99
,0.8361395803,0.0401856344,0.1567873955,0.97,0.99
,0.8427891654,0.0796329501,0.1420885772,0.97,0.99
,0.8451683748,0.1155996203,0.1410317994,0.97,0.99
,0.8216203026,0.1322645291,0.1400710923,0.97,0.99
,0.804477794,0.1195021622,0.133922567,0.97,0.99
