id,period,weekday,daytime,h0,g0,g1,g2,g3,g4,g5,g6,l0,l1,l2
206,summer,3,03:15:00,0.046840,0.053240,0.020400,0.026560,0.093360,0.066440,0.121040,0.038000,0.050960,0.049240,0.052640
207,summer,3,03:30:00,0.046560,0.054080,0.020440,0.026520,0.092200,0.065960,0.152640,0.038000,0.050480,0.048560,0.052320
208,summer,3,03:45:00,0.046600,0.056080,0.020800,0.026400,0.091320,0.065680,0.178320,0.038000,0.050000,0.047920,0.051920
209,summer,3,04:00:00,0.047120,0.059360,0.021560,0.026280,0.091040,0.065800,0.193680,0.038000,0.049600,0.047440,0.051520
210,summer,3,04:15:00,0.048000,0.063360,0.022400,0.026280,0.091080,0.066120,0.200560,0.037000,0.049360,0.047240,0.051280
211,summer,3,04:30:00,0.049240,0.067200,0.022920,0.026600,0.091120,0.066440,0.202360,0.037000,0.049480,0.047360,0.051320
212,summer,3,04:45:00,0.050760,0.070080,0.022680,0.027400,0.090720,0.066600,0.202520,0.037000,0.050000,0.047920,0.051920
213,summer,3,05:00:00,0.052640,0.071400,0.021600,0.028880,0.089760,0.066360,0.203760,0.038000,0.051160,0.048920,0.053240
214,summer,3,05:15:00,0.055640,0.071560,0.020680,0.031200,0.088960,0.065880,0.206040,0.039000,0.052920,0.050680,0.055200
215,summer,3,05:30:00,0.060520,0.071200,0.021240,0.034560,0.089160,0.065320,0.208560,0.040000,0.055320,0.053360,0.057800
216,summer,3,05:45:00,0.068240,0.071000,0.024600,0.039120,0.091320,0.064800,0.210560,0.040000,0.058360,0.057240,0.061000
217,summer,3,06:00:00,0.079200,0.071520,0.031920,0.044840,0.095880,0.064600,0.211480,0.041000,0.062160,0.062760,0.064800
218,summer,3,06:15:00,0.091960,0.073080,0.043840,0.050840,0.101640,0.065360,0.211520,0.041000,0.067440,0.071160,0.069400
219,summer,3,06:30:00,0.104760,0.075920,0.060760,0.056160,0.106920,0.067880,0.211080,0.042000,0.074840,0.084040,0.075200
220,summer,3,06:45:00,0.115680,0.080360,0.083200,0.059680,0.110080,0.072880,0.210560,0.043000,0.085200,0.102800,0.082440
221,summer,3,07:00:00,0.123440,0.086600,0.111280,0.060800,0.110080,0.080920,0.210280,0.045000,0.098920,0.128120,0.091320
222,summer,3,07:15:00,0.128560,0.095120,0.143720,0.060440,0.108400,0.091640,0.210280,0.048000,0.114960,0.156920,0.101600
223,summer,3,07:30:00,0.132000,0.106280,0.179040,0.059920,0.107080,0.104440,0.210400,0.053000,0.131840,0.185240,0.112800
224,summer,3,07:45:00,0.134840,0.120520,0.215600,0.060640,0.108240,0.118760,0.210560,0.058000,0.148200,0.209120,0.124480
225,summer,3,08:00:00,0.137800,0.137840,0.251680,0.063640,0.113280,0.133960,0.210760,0.064000,0.162640,0.225240,0.136160
226,summer,3,08:15:00,0.140720,0.156240,0.284720,0.068800,0.120840,0.148800,0.210760,0.070000,0.173880,0.232640,0.146720
227,summer,3,08:30:00,0.143200,0.173400,0.312080,0.075760,0.128880,0.162160,0.210400,0.075000,0.180600,0.230880,0.155040
228,summer,3,08:45:00,0.144840,0.186880,0.330960,0.084120,0.135480,0.172760,0.209560,0.080000,0.181560,0.219640,0.159920
229,summer,3,09:00:00,0.145320,0.194960,0.339720,0.093480,0.139080,0.179760,0.208040,0.083000,0.176080,0.199400,0.160600
230,summer,3,09:15:00,0.144880,0.198680,0.340880,0.103160,0.140320,0.183920,0.205760,0.085000,0.166120,0.174080,0.157840
231,summer,3,09:30:00,0.143760,0.199800,0.338000,0.112360,0.140360,0.186320,0.202600,0.088000,0.154120,0.148440,0.152840
232,summer,3,09:45:00,0.142320,0.199960,0.334720,0.120320,0.140320,0.188080,0.198480,0.091000,0.142640,0.127360,0.146720
233,summer,3,10:00:00,0.140800,0.200600,0.333760,0.126480,0.141080,0.190040,0.193400,0.097000,0.133800,0.114400,0.140760
234,summer,3,10:15:00,0.139480,0.201840,0.334640,0.131040,0.142440,0.192160,0.187800,0.103000,0.128160,0.108720,0.135960
235,summer,3,10:30:00,0.138520,0.203560,0.336040,0.134400,0.143960,0.194000,0.182280,0.112000,0.125800,0.108280,0.133440
236,summer,3,10:45:00,0.138160,0.205560,0.336640,0.136960,0.145160,0.195280,0.177320,0.121000,0.126920,0.111000,0.134360
237,summer,3,11:00:00,0.138640,0.207600,0.335280,0.138960,0.145680,0.195640,0.173320,0.131000,0.131160,0.114960,0.139120
238,summer,3,11:15:00,0.140080,0.209120,0.331760,0.140280,0.145760,0.195280,0.169680,0.141000,0.136600,0.118760,0.145600
239,summer,3,11:30:00,0.142640,0.209600,0.325920,0.140680,0.145880,0.194480,0.165560,0.150000,0.140920,0.121000,0.151000
240,summer,3,11:45:00,0.146480,0.208360,0.317720,0.139880,0.146360,0.193480,0.160200,0.156000,0.141720,0.120320,0.152520
241,summer,3,12:00:00,0.151520,0.205040,0.307120,0.137760,0.147440,0.192320,0.153000,0.159000,0.137400,0.115960,0.148240
242,summer,3,12:15:00,0.156720,0.200000,0.294440,0.134640,0.148600,0.190280,0.144640,0.159000,0.129400,0.108960,0.139760
243,summer,3,12:30:00,0.160760,0.193760,0.280200,0.130960,0.149080,0.186480,0.136000,0.158000,0.119920,0.100920,0.129640
244,summer,3,12:45:00,0.162320,0.186880,0.264760,0.127160,0.148160,0.179960,0.127960,0.155000,0.111160,0.093480,0.120360
245,summer,3,13:00:00,0.160480,0.179880,0.249000,0.123680,0.145400,0.170360,0.121320,0.151000,0.104840,0.087880,0.113880
246,summer,3,13:15:00,0.156080,0.173400,0.235240,0.120880,0.141440,0.159320,0.116560,0.147000,0.100840,0.084200,0.109880
247,summer,3,13:30:00,0.150200,0.168040,0.226360,0.119000,0.137200,0.148880,0.113960,0.142000,0.098520,0.082240,0.107680
248,summer,3,13:45:00,0.144000,0.164440,0.225040,0.118360,0.133640,0.141280,0.113840,0.135000,0.097240,0.081800,0.106360
249,summer,3,14:00:00,0.138440,0.163040,0.232720,0.119200,0.131480,0.138120,0.116280,0.127000,0.096560,0.082520,0.105280
250,summer,3,14:15:00,0.133600,0.163480,0.245280,0.121200,0.130640,0.139160,0.120080,0.118000,0.096200,0.083960,0.104480
251,summer,3,14:30:00,0.129360,0.165360,0.257160,0.123960,0.130880,0.143760,0.123800,0.109000,0.096160,0.085440,0.103960
252,summer,3,14:45:00,0.125680,0.168200,0.262880,0.127160,0.131840,0.151160,0.125960,0.103000,0.096320,0.086440,0.103880
253,summer,3,15:00:00,0.122440,0.171440,0.258360,0.130400,0.133320,0.160600,0.125480,0.099000,0.096640,0.086520,0.104240
254,summer,3,15:15:00,0.119640,0.174640,0.245680,0.133400,0.135000,0.170640,0.123000,0.097000,0.097000,0.085880,0.104880
255,summer,3,15:30:00,0.117400,0.177160,0.228360,0.136000,0.136640,0.179720,0.119480,0.097000,0.097240,0.084960,0.105400
256,summer,3,15:45:00,0.115680,0.178480,0.209920,0.137920,0.137880,0.186280,0.115880,0.098000,0.097240,0.084120,0.105520
257,summer,3,16:00:00,0.114640,0.178200,0.193120,0.139160,0.138600,0.189240,0.112960,0.099000,0.097000,0.083640,0.105120
258,summer,3,16:15:00,0.114240,0.176840,0.177600,0.140360,0.138960,0.189480,0.110880,0.101000,0.096840,0.083440,0.104680
259,summer,3,16:30:00,0.114600,0.175120,0.162160,0.142280,0.139240,0.188320,0.109560,0.103000,0.097080,0.083280,0.104840
260,summer,3,16:45:00,0.115680,0.173800,0.145600,0.145760,0.139720,0.187160,0.108800,0.106000,0.098200,0.082960,0.106360
261,summer,3,17:00:00,0.117600,0.173200,0.127320,0.151200,0.140560,0.186960,0.108560,0.111000,0.100560,0.082800,0.109600
262,summer,3,17:15:00,0.120320,0.172400,0.108440,0.157880,0.141560,0.187160,0.108200,0.116000,0.104800,0.085720,0.114320
263,summer,3,17:30:00,0.123880,0.170200,0.090640,0.164560,0.142400,0.186920,0.107160,0.121000,0.111520,0.095160,0.120000
264,summer,3,17:45:00,0.128160,0.165400,0.075640,0.170200,0.142720,0.185360,0.104800,0.127000,0.121360,0.114480,0.126120
265,summer,3,18:00:00,0.133240,0.157080,0.064640,0.173920,0.142280,0.181720,0.100680,0.132000,0.134400,0.145280,0.132280
266,summer,3,18:15:00,0.138920,0.146120,0.056960,0.176000,0.141280,0.175680,0.095240,0.137000,0.148920,0.181120,0.138360
267,summer,3,18:30:00,0.145040,0.133840,0.051520,0.177160,0.139920,0.167080,0.089040,0.141000,0.162640,0.213760,0.144280
268,summer,3,18:45:00,0.151480,0.121480,0.047280,0.178040,0.138480,0.155680,0.082600,0.146000,0.173200,0.234840,0.150040
269,summer,3,19:00:00,0.157960,0.110120,0.043320,0.179080,0.137160,0.141720,0.076560,0.149000,0.178920,0.238360,0.155400
270,summer,3,19:15:00,0.163800,0.100560,0.039640,0.180200,0.135840,0.127160,0.071160,0.152000,0.179800,0.227640,0.159520
271,summer,3,19:30:00,0.168280,0.093240,0.036480,0.181240,0.134360,0.114240,0.066720,0.154000,0.176480,0.208240,0.161400
272,summer,3,19:45:00,0.170640,0.088760,0.034040,0.181960,0.132440,0.105280,0.063480,0.156000,0.169520,0.185760,0.159920
273,summer,3,20:00:00,0.170400,0.087400,0.032480,0.182120,0.130040,0.101840,0.061600,0.156000,0.159600,0.164880,0.154600
274,summer,3,20:15:00,0.168320,0.088120,0.031560,0.181640,0.127240,0.102280,0.060640,0.156000,0.148080,0.146480,0.146600
275,summer,3,20:30:00,0.165280,0.089600,0.030920,0.180320,0.124160,0.104200,0.060080,0.155000,0.136400,0.130480,0.137640
276,summer,3,20:45:00,0.162320,0.090640,0.030240,0.178040,0.120960,0.105280,0.059440,0.154000,0.125960,0.116840,0.129440
277,summer,3,21:00:00,0.160120,0.090160,0.029320,0.174640,0.117800,0.103680,0.058320,0.152000,0.117920,0.105440,0.123200
278,summer,3,21:15:00,0.158440,0.088520,0.028240,0.169880,0.114840,0.099960,0.056960,0.150000,0.111880,0.096120,0.118640
279,summer,3,21:30:00,0.156840,0.086280,0.027200,0.163600,0.112240,0.095320,0.055840,0.146000,0.107080,0.088720,0.114920
280,summer,3,21:45:00,0.154800,0.084080,0.026480,0.155520,0.110080,0.090880,0.055400,0.140000,0.102800,0.082960,0.111280
281,summer,3,22:00:00,0.151920,0.082440,0.026200,0.145600,0.108480,0.087560,0.056040,0.130000,0.098480,0.078640,0.107120
282,summer,3,22:15:00,0.147880,0.081240,0.026200,0.134320,0.107200,0.085200,0.057640,0.119000,0.094080,0.075320,0.102480
283,summer,3,22:30:00,0.142560,0.080320,0.026360,0.122400,0.106000,0.083440,0.060160,0.106000,0.089600,0.072640,0.097480
284,summer,3,22:45:00,0.135680,0.079440,0.026480,0.110520,0.104640,0.081880,0.063480,0.095000,0.085200,0.070080,0.092320
285,summer,3,23:00:00,0.127200,0.078400,0.026360,0.099240,0.102880,0.080240,0.067280,0.085000,0.080960,0.067400,0.087200
286,summer,3,23:15:00,0.117480,0.077200,0.026000,0.088640,0.101040,0.078560,0.070600,0.076000,0.076920,0.064600,0.082240
287,summer,3,23:30:00,0.107080,0.075680,0.025400,0.078720,0.099480,0.076960,0.072400,0.069000,0.073080,0.061920,0.077600
288,summer,3,23:45:00,0.096560,0.073800,0.024600,0.069440,0.098560,0.075600,0.071520,0.062000,0.069480,0.059600,0.073360
289,summer,4,00:00:00,0.086360,0.071560,0.023560,0.060840,0.098520,0.074480,0.067360,0.057000,0.066160,0.057680,0.069680
290,summer,4,00:15:00,0.076960,0.068960,0.022040,0.052960,0.098960,0.073640,0.061160,0.052000,0.063160,0.056160,0.066560
291,summer,4,00:30:00,0.068840,0.066280,0.021520,0.046000,0.099360,0.072840,0.054600,0.048000,0.060520,0.054880,0.063920
292,summer,4,00:45:00,0.062440,0.063520,0.020800,0.040120,0.099200,0.072000,0.049360,0.045000,0.058360,0.053760,0.061840
293,summer,4,01:00:00,0.058040,0.060960,0.020480,0.035360,0.098080,0.071000,0.046720,0.043000,0.056680,0.052600,0.060160
294,summer,4,01:15:00,0.055280,0.058600,0.020440,0.031720,0.096440,0.070000,0.045960,0.042000,0.055400,0.051560,0.058880
295,summer,4,01:30:00,0.053600,0.056600,0.020600,0.029080,0.094800,0.069080,0.045880,0.041000,0.054440,0.050760,0.057840
296,summer,4,01:45:00,0.052440,0.055120,0.020800,0.027400,0.093760,0.068400,0.045320,0.040000,0.053720,0.050240,0.056880
297,summer,4,02:00:00,0.051360,0.054200,0.020920,0.026480,0.093640,0.068000,0.043920,0.040000,0.053160,0.050080,0.055960
298,summer,4,02:15:00,0.050240,0.053680,0.021000,0.026160,0.094120,0.067840,0.044280,0.039000,0.052680,0.050200,0.055080
299,summer,4,02:30:00,0.049240,0.053440,0.020960,0.026240,0.094760,0.067720,0.050000,0.038000,0.052280,0.050280,0.054280
300,summer,4,02:45:00,0.048280,0.053240,0.020800,0.026400,0.094960,0.067480,0.064480,0.038000,0.051880,0.050240,0.053600
301,summer,4,03:00:00,0.047440,0.053080,0.020600,0.026520,0.094400,0.067000,0.089640,0.038000,0.051440,0.049840,0.053080
302,summer,4,03:15:00,0.046840,0.053240,0.020400,0.026560,0.093360,0.066440,0.121040,0.038000,0.050960,0.049240,0.052640
303,summer,4,03:30:00,0.046560,0.054080,0.020440,0.026520,0.092200,0.065960,0.152640,0.038000,0.050480,0.048560,0.052320
304,summer,4,03:45:00,0.046600,0.056080,0.020800,0.026400,0.091320,0.065680,0.178320,0.038000,0.050000,0.047920,0.051920
305,summer,4,04:00:00,0.047120,0.059360,0.021560,0.026280,0.091040,0.065800,0.193680,0.038000,0.049600,0.047440,0.051520
306,summer,4,04:15:00,0.048000,0.063360,0.022400,0.026280,0.091080,0.066120,0.200560,0.037000,0.049360,0.047240,0.051280
307,summer,4,04:30:00,0.049240,0.067200,0.022920,0.026600,0.091120,0.066440,0.202360,0.037000,0.049480,0.047360,0.051320
308,summer,4,04:45:00,0.050760,0.070080,0.022680,0.027400,0.090720,0.066600,0.202520,0.037000,0.050000,0.047920,0.051920
309,summer,4,05:00:00,0.052640,0.071400,0.021600,0.028880,0.089760,0.066360,0.203760,0.038000,0.051160,0.048920,0.053240
310,summer,4,05:15:00,0.055640,0.071560,0.020680,0.031200,0.088960,0.065880,0.206040,0.039000,0.052920,0.050680,0.055200
311,summer,4,05:30:00,0.060520,0.071200,0.021240,0.034560,0.089160,0.065320,0.208560,0.040000,0.055320,0.053360,0.057800
312,summer,4,05:45:00,0.068240,0.071000,0.024600,0.039120,0.091320,0.064800,0.210560,0.040000,0.058360,0.057240,0.061000
313,summer,4,06:00:00,0.079200,0.071520,0.031920,0.044840,0.095880,0.064600,0.211480,0.041000,0.062160,0.062760,0.064800
314,summer,4,06:15:00,0.091960,0.073080,0.043840,0.050840,0.101640,0.065360,0.211520,0.041000,0.067440,0.071160,0.069400
315,summer,4,06:30:00,0.104760,0.075920,0.060760,0.056160,0.106920,0.067880,0.211080,0.042000,0.074840,0.084040,0.075200
316,summer,4,06:45:00,0.115680,0.080360,0.083200,0.059680,0.110080,0.072880,0.210560,0.043000,0.085200,0.102800,0.082440
317,summer,4,07:00:00,0.123440,0.086600,0.111280,0.060800,0.110080,0.080920,0.210280,0.045000,0.098920,0.128120,0.091320
318,summer,4,07:15:00,0.128560,0.095120,0.143720,0.060440,0.108400,0.091640,0.210280,0.048000,0.114960,0.156920,0.101600
319,summer,4,07:30:00,0.132000,0.106280,0.179040,0.059920,0.107080,0.104440,0.210400,0.053000,0.131840,0.185240,0.112800
320,summer,4,07:45:00,0.134840,0.120520,0.215600,0.060640,0.108240,0.118760,0.210560,0.058000,0.148200,0.209120,0.124480
321,summer,4,08:00:00,0.137800,0.137840,0.251680,0.063640,0.113280,0.133960,0.210760,0.064000,0.162640,0.225240,0.136160
322,summer,4,08:15:00,0.140720,0.156240,0.284720,0.068800,0.120840,0.148800,0.210760,0.070000,0.173880,0.232640,0.146720
323,summer,4,08:30:00,0.143200,0.173400,0.312080,0.075760,0.128880,0.162160,0.210400,0.075000,0.180600,0.230880,0.155040
324,summer,4,08:45:00,0.144840,0.186880,0.330960,0.084120,0.135480,0.172760,0.209560,0.080000,0.181560,0.219640,0.159920
325,summer,4,09:00:00,0.145320,0.194960,0.339720,0.093480,0.139080,0.179760,0.208040,0.083000,0.176080,0.199400,0.160600
326,summer,4,09:15:00,0.144880,0.198680,0.340880,0.103160,0.140320,0.183920,0.205760,0.085000,0.166120,0.174080,0.157840
327,summer,4,09:30:00,0.143760,0.199800,0.338000,0.112360,0.140360,0.186320,0.202600,0.088000,0.154120,0.148440,0.152840
328,summer,4,09:45:00,0.142320,0.199960,0.334720,0.120320,0.140320,0.188080,0.198480,0.091000,0.142640,0.127360,0.146720
329,summer,4,10:00:00,0.140800,0.200600,0.333760,0.126480,0.141080,0.190040,0.193400,0.097000,0.133800,0.114400,0.140760
330,summer,4,10:15:00,0.139480,0.201840,0.334640,0.131040,0.142440,0.192160,0.187800,0.103000,0.128160,0.108720,0.135960
331,summer,4,10:30:00,0.138520,0.203560,0.336040,0.134400,0.143960,0.194000,0.182280,0.112000,0.125800,0.108280,0.133440
332,summer,4,10:45:00,0.138160,0.205560,0.336640,0.136960,0.145160,0.195280,0.177320,0.121000,0.126920,0.111000,0.134360
333,summer,4,11:00:00,0.138640,0.207600,0.335280,0.138960,0.145680,0.195640,0.173320,0.131000,0.131160,0.114960,0.139120
334,summer,4,11:15:00,0.140080,0.209120,0.331760,0.140280,0.145760,0.195280,0.169680,0.141000,0.136600,0.118760,0.145600
335,summer,4,11:30:00,0.142640,0.209600,0.325920,0.140680,0.145880,0.194480,0.165560,0.150000,0.140920,0.121000,0.151000
336,summer,4,11:45:00,0.146480,0.208360,0.317720,0.139880,0.146360,0.193480,0.160200,0.156000,0.141720,0.120320,0.152520
337,summer,4,12:00:00,0.151520,0.205040,0.307120,0.137760,0.147440,0.192320,0.153000,0.159000,0.137400,0.115960,0.148240
338,summer,4,12:15:00,0.156720,0.200000,0.294440,0.134640,0.148600,0.190280,0.144640,0.159000,0.129400,0.108960,0.139760
339,summer,4,12:30:00,0.160760,0.193760,0.280200,0.130960,0.149080,0.186480,0.136000,0.158000,0.119920,0.100920,0.129640
340,summer,4,12:45:00,0.162320,0.186880,0.264760,0.127160,0.148160,0.179960,0.127960,0.155000,0.111160,0.093480,0.120360
341,summer,4,13:00:00,0.160480,0.179880,0.249000,0.123680,0.145400,0.170360,0.121320,0.151000,0.104840,0.087880,0.113880
342,summer,4,13:15:00,0.156080,0.173400,0.235240,0.120880,0.141440,0.159320,0.116560,0.147000,0.100840,0.084200,0.109880
343,summer,4,13:30:00,0.150200,0.168040,0.226360,0.119000,0.137200,0.148880,0.113960,0.142000,0.098520,0.082240,0.107680
344,summer,4,13:45:00,0.144000,0.164440,0.225040,0.118360,0.133640,0.141280,0.113840,0.135000,0.097240,0.081800,0.106360
345,summer,4,14:00:00,0.138440,0.163040,0.232720,0.119200,0.131480,0.138120,0.116280,0.127000,0.096560,0.082520,0.105280
346,summer,4,14:15:00,0.133600,0.163480,0.245280,0.121200,0.130640,0.139160,0.120080,0.118000,0.096200,0.083960,0.104480
347,summer,4,14:30:00,0.129360,0.165360,0.257160,0.123960,0.130880,0.143760,0.123800,0.109000,0.096160,0.085440,0.103960
348,summer,4,14:45:00,0.125680,0.168200,0.262880,0.127160,0.131840,0.151160,0.125960,0.103000,0.096320,0.086440,0.103880
349,summer,4,15:00:00,0.122440,0.171440,0.258360,0.130400,0.133320,0.160600,0.125480,0.099000,0.096640,0.086520,0.104240
350,summer,4,15:15:00,0.119640,0.174640,0.245680,0.133400,0.135000,0.170640,0.123000,0.097000,0.097000,0.085880,0.104880
351,summer,4,15:30:00,0.117400,0.177160,0.228360,0.136000,0.136640,0.179720,0.119480,0.097000,0.097240,0.084960,0.105400
352,summer,4,15:45:00,0.115680,0.178480,0.209920,0.137920,0.137880,0.186280,0.115880,0.098000,0.097240,0.084120,0.105520
353,summer,4,16:00:00,0.114640,0.178200,0.193120,0.139160,0.138600,0.189240,0.112960,0.099000,0.097000,0.083640,0.105120
354,summer,4,16:15:00,0.114240,0.176840,0.177600,0.140360,0.138960,0.189480,0.110880,0.101000,0.096840,0.083440,0.104680
355,summer,4,16:30:00,0.114600,0.175120,0.162160,0.142280,0.139240,0.188320,0.109560,0.103000,0.097080,0.083280,0.104840
356,summer,4,16:45:00,0.115680,0.173800,0.145600,0.145760,0.139720,0.187160,0.108800,0.106000,0.098200,0.082960,0.106360
357,summer,4,17:00:00,0.117600,0.173200,0.127320,0.151200,0.140560,0.186960,0.108560,0.111000,0.100560,0.082800,0.109600
358,summer,4,17:15:00,0.120320,0.172400,0.108440,0.157880,0.141560,0.187160,0.108200,0.116000,0.104800,0.085720,0.114320
359,summer,4,17:30:00,0.123880,0.170200,0.090640,0.164560,0.142400,0.186920,0.107160,0.121000,0.111520,0.095160,0.120000
360,summer,4,17:45:00,0.128160,0.165400,0.075640,0.170200,0.142720,0.185360,0.104800,0.127000,0.121360,0.114480,0.126120
361,summer,4,18:00:00,0.133240,0.157080,0.064640,0.173920,0.142280,0.181720,0.100680,0.132000,0.134400,0.145280,0.132280
362,summer,4,18:15:00,0.138920,0.146120,0.056960,0.176000,0.141280,0.175680,0.095240,0.137000,0.148920,0.181120,0.138360
363,summer,4,18:30:00,0.145040,0.133840,0.051520,0.177160,0.139920,0.167080,0.089040,0.141000,0.162640,0.213760,0.144280
364,summer,4,18:45:00,0.151480,0.121480,0.047280,0.178040,0.138480,0.155680,0.082600,0.146000,0.173200,0.234840,0.150040
365,summer,4,19:00:00,0.157960,0.110120,0.043320,0.179080,0.137160,0.141720,0.076560,0.149000,0.178920,0.238360,0.155400
366,summer,4,19:15:00,0.163800,0.100560,0.039640,0.180200,0.135840,0.127160,0.071160,0.152000,0.179800,0.227640,0.159520
367,summer,4,19:30:00,0.168280,0.093240,0.036480,0.181240,0.134360,0.114240,0.066720,0.154000,0.176480,0.208240,0.161400
368,summer,4,19:45:00,0.170640,0.088760,0.034040,0.181960,0.132440,0.105280,0.063480,0.156000,0.169520,0.185760,0.159920
369,summer,4,20:00:00,0.170400,0.087400,0.032480,0.182120,0.130040,0.101840,0.061600,0.156000,0.159600,0.164880,0.154600
370,summer,4,20:15:00,0.168320,0.088120,0.031560,0.181640,0.127240,0.102280,0.060640,0.156000,0.148080,0.146480,0.146600
371,summer,4,20:30:00,0.165280,0.089600,0.030920,0.180320,0.124160,0.104200,0.060080,0.155000,0.136400,0.130480,0.137640
372,summer,4,20:45:00,0.162320,0.090640,0.030240,0.178040,0.120960,0.105280,0.059440,0.154000,0.125960,0.116840,0.129440
373,summer,4,21:00:00,0.160120,0.090160,0.029320,0.174640,0.117800,0.103680,0.058320,0.152000,0.117920,0.105440,0.123200
