0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2.89584E7,4.0,2.4,89,100000,9999,9999,264,0,0,0,999900,999900,999900,99990,80,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.8962E7,3.3,1.7,89,100050,9999,9999,254,0,0,0,999900,999900,999900,99990,10,0.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.89656E7,2.6,1.1,90,100070,9999,9999,270,0,0,0,999900,999900,999900,99990,80,0.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.89692E7,2.2,0.7,90,100120,9999,9999,261,0,0,0,999900,999900,999900,99990,220,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.89728E7,2.0,0.7,91,100140,9999,9999,253,0,0,0,999900,999900,999900,99990,50,0.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.89764E7,2.7,1.5,92,100180,9999,9999,258,28,0,28,999900,999900,999900,99990,340,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.898E7,3.9,2.9,93,100220,9999,9999,263,81,0,81,999900,999900,999900,99990,340,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.89836E7,5.8,3.8,87,100230,9999,9999,272,147,43,136,999900,999900,999900,99990,10,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.89872E7,7.3,3.9,79,100190,9999,9999,280,227,270,144,999900,999900,999900,99990,340,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.89908E7,8.6,3.8,72,100120,9999,9999,287,242,427,106,999900,999900,999900,99990,360,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.89944E7,10.0,4.4,68,100120,9999,9999,290,200,473,64,999900,999900,999900,99990,300,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.8998E7,8.8,4.0,72,100070,9999,9999,285,86,129,58,999900,999900,999900,99990,340,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90016E7,8.0,4.2,77,100070,9999,9999,283,25,0,25,999900,999900,999900,99990,320,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90052E7,5.4,2.8,83,100120,9999,9999,276,0,0,0,999900,999900,999900,99990,270,0.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90088E7,5.4,3.4,87,100150,9999,9999,276,0,0,0,999900,999900,999900,99990,310,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90124E7,4.7,3.0,89,100140,9999,9999,272,0,0,0,999900,999900,999900,99990,340,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9016E7,3.0,1.4,89,100260,9999,9999,265,0,0,0,999900,999900,999900,99990,280,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90196E7,3.3,2.1,92,100360,9999,9999,273,0,0,0,999900,999900,999900,99990,80,0.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90232E7,2.7,1.4,91,100450,9999,9999,248,0,0,0,999900,999900,999900,99990,180,2.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90268E7,3.2,2.0,92,100510,9999,9999,251,0,0,0,999900,999900,999900,99990,170,3.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90304E7,3.6,2.6,93,100560,9999,9999,268,0,0,0,999900,999900,999900,99990,150,3.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9034E7,4.3,3.6,95,100600,9999,9999,281,0,0,0,999900,999900,999900,99990,170,3.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90376E7,4.8,4.1,95,100660,9999,9999,274,0,0,0,999900,999900,999900,99990,170,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90412E7,5.0,4.3,95,100720,9999,9999,275,0,0,0,999900,999900,999900,99990,180,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90448E7,4.1,3.2,94,100740,9999,9999,291,0,0,0,999900,999900,999900,99990,150,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90484E7,3.1,2.1,93,100750,9999,9999,253,0,0,0,999900,999900,999900,99990,120,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9052E7,2.8,1.8,93,100770,9999,9999,249,0,0,0,999900,999900,999900,99990,120,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90556E7,3.1,2.2,94,100750,9999,9999,252,0,0,0,999900,999900,999900,99990,0,0.0,4,4,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90592E7,2.9,2.0,94,100840,9999,9999,264,0,0,0,999900,999900,999900,99990,330,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90628E7,2.9,2.0,94,100900,9999,9999,314,14,0,14,999900,999900,999900,99990,290,0.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90664E7,2.8,1.9,94,100950,9999,9999,314,31,0,31,999900,999900,999900,99990,360,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.907E7,3.4,2.5,94,100970,9999,9999,317,53,0,53,999900,999900,999900,99990,340,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90736E7,4.0,3.1,94,100980,9999,9999,320,67,0,67,999900,999900,999900,99990,340,1.0,2,2,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90772E7,4.4,3.7,95,100980,9999,9999,322,53,0,53,999900,999900,999900,99990,340,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90808E7,4.5,3.8,95,100950,9999,9999,322,44,0,44,999900,999900,999900,99990,320,2.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90844E7,4.5,3.8,95,100940,9999,9999,322,28,0,28,999900,999900,999900,99990,10,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9088E7,4.9,4.0,94,100920,9999,9999,324,17,0,17,999900,999900,999900,99990,350,2.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90916E7,4.5,3.5,93,100940,9999,9999,322,0,0,0,999900,999900,999900,99990,340,1.0,2,2,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90952E7,3.7,2.5,92,100970,9999,9999,268,0,0,0,999900,999900,999900,99990,330,2.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.90988E7,3.4,2.2,92,100980,9999,9999,252,0,0,0,999900,999900,999900,99990,330,2.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91024E7,2.8,1.8,93,100990,9999,9999,258,0,0,0,999900,999900,999900,99990,340,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9106E7,2.5,1.5,93,101000,9999,9999,256,0,0,0,999900,999900,999900,99990,340,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91096E7,1.1,0.1,93,101000,9999,9999,249,0,0,0,999900,999900,999900,99990,80,0.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91132E7,0.8,-0.3,92,100980,9999,9999,260,0,0,0,999900,999900,999900,99990,350,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91168E7,0.1,-0.9,93,101010,9999,9999,257,0,0,0,999900,999900,999900,99990,100,0.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91204E7,0.0,-0.8,94,100990,9999,9999,235,0,0,0,999900,999900,999900,99990,340,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9124E7,1.2,0.3,94,100960,9999,9999,240,0,0,0,999900,999900,999900,99990,340,1.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91276E7,1.6,0.7,94,100990,9999,9999,251,0,0,0,999900,999900,999900,99990,350,1.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91312E7,3.2,2.5,95,101000,9999,9999,275,0,0,0,999900,999900,999900,99990,20,2.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91348E7,3.5,2.8,95,100990,9999,9999,303,0,0,0,999900,999900,999900,99990,350,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91384E7,3.8,2.9,94,101010,9999,9999,319,0,0,0,999900,999900,999900,99990,350,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9142E7,4.0,3.1,94,101020,9999,9999,320,0,0,0,999900,999900,999900,99990,360,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91456E7,4.2,3.2,93,101020,9999,9999,321,0,0,0,999900,999900,999900,99990,350,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91492E7,4.7,3.5,92,101040,9999,9999,323,6,0,6,999900,999900,999900,99990,360,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91528E7,5.0,3.7,91,101060,9999,9999,325,17,0,17,999900,999900,999900,99990,360,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91564E7,5.4,3.7,89,101080,9999,9999,327,33,0,33,999900,999900,999900,99990,360,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.916E7,6.0,4.2,88,101050,9999,9999,330,42,0,42,999900,999900,999900,99990,30,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91636E7,6.4,3.2,80,101020,9999,9999,332,31,0,31,999900,999900,999900,99990,60,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91672E7,6.6,3.0,78,101030,9999,9999,333,31,0,31,999900,999900,999900,99990,60,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91708E7,6.4,3.0,79,101050,9999,9999,314,17,0,17,999900,999900,999900,99990,70,2.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91744E7,6.2,2.8,79,101080,9999,9999,331,6,0,6,999900,999900,999900,99990,50,3.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9178E7,5.9,2.5,79,101130,9999,9999,330,0,0,0,999900,999900,999900,99990,50,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91816E7,5.8,2.4,79,101200,9999,9999,329,0,0,0,999900,999900,999900,99990,60,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91852E7,5.8,2.3,78,101260,9999,9999,329,0,0,0,999900,999900,999900,99990,50,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91888E7,5.7,2.2,78,101350,9999,9999,329,0,0,0,999900,999900,999900,99990,60,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91924E7,5.7,2.4,79,101410,9999,9999,329,0,0,0,999900,999900,999900,99990,40,0.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9196E7,5.5,2.7,82,101460,9999,9999,312,0,0,0,999900,999900,999900,99990,70,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.91996E7,5.5,2.3,80,101510,9999,9999,312,0,0,0,999900,999900,999900,99990,60,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92032E7,5.6,2.3,79,101540,9999,9999,312,0,0,0,999900,999900,999900,99990,50,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92068E7,5.5,2.3,80,101570,9999,9999,312,0,0,0,999900,999900,999900,99990,70,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92104E7,5.5,2.2,79,101550,9999,9999,312,0,0,0,999900,999900,999900,99990,20,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9214E7,5.3,2.3,81,101600,9999,9999,311,0,0,0,999900,999900,999900,99990,340,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92176E7,5.2,2.4,82,101620,9999,9999,311,0,0,0,999900,999900,999900,99990,360,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92212E7,5.3,2.3,81,101610,9999,9999,311,0,0,0,999900,999900,999900,99990,20,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92248E7,5.2,2.2,81,101620,9999,9999,326,0,0,0,999900,999900,999900,99990,40,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92284E7,5.0,1.8,80,101600,9999,9999,325,0,0,0,999900,999900,999900,99990,130,0.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9232E7,5.2,2.0,80,101630,9999,9999,326,0,0,0,999900,999900,999900,99990,40,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92356E7,5.1,1.9,80,101630,9999,9999,326,3,0,3,999900,999900,999900,99990,340,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92392E7,5.2,2.0,80,101730,9999,9999,326,11,0,11,999900,999900,999900,99990,360,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92428E7,5.2,2.0,80,101720,9999,9999,326,31,0,31,999900,999900,999900,99990,50,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92464E7,5.3,1.6,77,101670,9999,9999,327,44,0,44,999900,999900,999900,99990,60,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.925E7,5.4,1.7,77,101660,9999,9999,327,44,0,44,999900,999900,999900,99990,30,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92536E7,5.4,1.9,78,101610,9999,9999,327,31,0,31,999900,999900,999900,99990,100,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92572E7,5.4,1.5,76,101580,9999,9999,327,22,0,22,999900,999900,999900,99990,230,0.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92608E7,5.5,1.6,76,101580,9999,9999,328,6,0,6,999900,999900,999900,99990,50,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92644E7,5.2,1.9,79,101560,9999,9999,326,0,0,0,999900,999900,999900,99990,340,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9268E7,5.0,1.7,79,101560,9999,9999,325,0,0,0,999900,999900,999900,99990,300,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92716E7,4.9,1.7,80,101570,9999,9999,324,0,0,0,999900,999900,999900,99990,340,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92752E7,4.8,1.7,80,101540,9999,9999,324,0,0,0,999900,999900,999900,99990,260,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92788E7,4.5,1.5,81,101530,9999,9999,322,0,0,0,999900,999900,999900,99990,330,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92824E7,4.3,1.3,81,101470,9999,9999,306,0,0,0,999900,999900,999900,99990,10,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9286E7,4.3,1.3,81,101430,9999,9999,306,0,0,0,999900,999900,999900,99990,330,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92896E7,4.3,1.3,81,101390,9999,9999,306,0,0,0,999900,999900,999900,99990,330,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92932E7,4.2,1.2,81,101310,9999,9999,306,0,0,0,999900,999900,999900,99990,330,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.92968E7,4.0,1.0,81,101270,9999,9999,305,0,0,0,999900,999900,999900,99990,320,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93004E7,3.9,1.1,82,101220,9999,9999,305,0,0,0,999900,999900,999900,99990,320,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9304E7,3.9,1.1,82,101150,9999,9999,305,0,0,0,999900,999900,999900,99990,240,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93076E7,3.6,0.8,82,101170,9999,9999,303,0,0,0,999900,999900,999900,99990,310,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93112E7,3.5,1.2,85,101110,9999,9999,317,0,0,0,999900,999900,999900,99990,250,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93148E7,3.1,1.6,90,101080,9999,9999,315,0,0,0,999900,999900,999900,99990,220,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93184E7,2.9,1.6,91,101070,9999,9999,314,0,0,0,999900,999900,999900,99990,200,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9322E7,3.0,1.8,92,101060,9999,9999,315,6,0,6,999900,999900,999900,99990,200,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93256E7,3.4,2.2,92,101040,9999,9999,317,19,0,19,999900,999900,999900,99990,200,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93292E7,3.7,2.5,92,101070,9999,9999,318,17,0,17,999900,999900,999900,99990,190,2.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93328E7,4.0,3.0,93,101050,9999,9999,320,31,0,31,999900,999900,999900,99990,190,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93364E7,4.3,3.1,92,101030,9999,9999,321,17,0,17,999900,999900,999900,99990,150,1.0,10,10,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.934E7,4.4,3.2,92,101030,9999,9999,303,31,0,31,999900,999900,999900,99990,110,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93436E7,4.8,3.6,92,101040,9999,9999,306,53,0,53,999900,999900,999900,99990,140,1.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93472E7,4.8,3.5,91,101090,9999,9999,279,19,0,19,999900,999900,999900,99990,90,1.0,8,8,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93508E7,5.1,0.5,72,101200,9999,9999,307,0,0,0,999900,999900,999900,99990,20,5.0,9,9,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93544E7,4.2,-2.6,61,101300,9999,9999,258,0,0,0,999900,999900,999900,99990,20,6.0,3,3,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9358E7,3.4,-4.5,56,101390,9999,9999,251,0,0,0,999900,999900,999900,99990,20,7.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93616E7,2.2,-5.0,59,101500,9999,9999,245,0,0,0,999900,999900,999900,99990,30,4.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93652E7,1.7,-5.2,60,101570,9999,9999,242,0,0,0,999900,999900,999900,99990,20,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93688E7,1.3,-5.6,60,101570,9999,9999,240,0,0,0,999900,999900,999900,99990,30,3.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93724E7,-0.1,-5.3,68,101600,9999,9999,233,0,0,0,999900,999900,999900,99990,270,2.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9376E7,-1.0,-5.6,71,101620,9999,9999,232,0,0,0,999900,999900,999900,99990,340,2.0,6,6,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93796E7,-1.6,-5.6,74,101640,9999,9999,226,0,0,0,999900,999900,999900,99990,360,3.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93832E7,-1.8,-5.6,75,101650,9999,9999,225,0,0,0,999900,999900,999900,99990,350,2.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93868E7,-1.9,-5.6,76,101670,9999,9999,224,0,0,0,999900,999900,999900,99990,350,2.0,5,5,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93904E7,-2.3,-5.6,78,101660,9999,9999,222,0,0,0,999900,999900,999900,99990,340,3.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9394E7,0.4,-4.8,68,101670,9999,9999,235,0,0,0,999900,999900,999900,99990,20,4.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.93976E7,-1.1,-5.1,74,101710,9999,9999,228,0,0,0,999900,999900,999900,99990,10,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94012E7,-1.1,-5.0,75,101750,9999,9999,228,0,0,0,999900,999900,999900,99990,40,3.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94048E7,-1.2,-5.0,75,101800,9999,9999,227,0,0,0,999900,999900,999900,99990,10,3.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94084E7,-1.2,-4.7,77,101860,9999,9999,227,44,217,22,999900,999900,999900,99990,10,2.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9412E7,0.8,-3.8,71,101850,9999,9999,238,150,731,36,999900,999900,999900,99990,30,3.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94156E7,2.2,-3.3,67,101840,9999,9999,245,236,795,42,999900,999900,999900,99990,50,3.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94192E7,3.3,-4.2,58,101830,9999,9999,251,286,819,44,999900,999900,999900,99990,90,4.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94228E7,4.0,-4.7,53,101810,9999,9999,255,294,814,44,999900,999900,999900,99990,90,5.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94264E7,3.9,-4.5,54,101770,9999,9999,254,250,759,39,999900,999900,999900,99990,80,5.0,1,1,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.943E7,3.6,-4.6,55,101720,9999,9999,252,152,567,33,999900,999900,999900,99990,80,4.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94336E7,2.8,-4.4,59,101720,9999,9999,248,47,260,19,999900,999900,999900,99990,60,3.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94372E7,1.7,-4.6,63,101720,9999,9999,242,0,0,0,999900,999900,999900,99990,70,4.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94408E7,1.3,-4.3,66,101730,9999,9999,240,0,0,0,999900,999900,999900,99990,50,3.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94444E7,0.2,-4.8,69,101730,9999,9999,234,0,0,0,999900,999900,999900,99990,340,1.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9448E7,0.4,-4.8,68,101720,9999,9999,235,0,0,0,999900,999900,999900,99990,50,3.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94516E7,0.6,-5.2,65,101730,9999,9999,236,0,0,0,999900,999900,999900,99990,40,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94552E7,0.3,-5.9,63,101700,9999,9999,235,0,0,0,999900,999900,999900,99990,60,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94588E7,-1.8,-5.6,75,101680,9999,9999,224,0,0,0,999900,999900,999900,99990,260,0.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94624E7,-2.9,-6.2,78,101680,9999,9999,219,0,0,0,999900,999900,999900,99990,320,0.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9466E7,-3.7,-6.8,79,101670,9999,9999,215,0,0,0,999900,999900,999900,99990,99,0.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94696E7,-4.0,-6.8,81,101640,9999,9999,213,0,0,0,999900,999900,999900,99990,340,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94732E7,-3.9,-6.7,81,101630,9999,9999,214,0,0,0,999900,999900,999900,99990,360,1.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94768E7,-4.5,-6.9,83,101570,9999,9999,211,0,0,0,999900,999900,999900,99990,360,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94804E7,-5.0,-7.4,83,101580,9999,9999,209,0,0,0,999900,999900,999900,99990,20,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9484E7,-3.8,-7.1,78,101570,9999,9999,214,0,0,0,999900,999900,999900,99990,20,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94876E7,-3.5,-6.9,77,101570,9999,9999,216,0,0,0,999900,999900,999900,99990,10,2.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94912E7,-4.6,-7.2,82,101630,9999,9999,211,0,0,0,999900,999900,999900,99990,310,1.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94948E7,-4.3,-6.4,85,101660,9999,9999,212,44,211,19,999900,999900,999900,99990,310,1.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.94984E7,-2.1,-5.6,77,101650,9999,9999,223,144,723,33,999900,999900,999900,99990,330,1.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
2.9502E7,0.0,-5.0,69,101660,9999,9999,233,228,770,42,999900,999900,999900,99990,300,1.0,0,0,999.0,999,9,999999999,0,0.0000,999,88,999.000,999.0,99.0
